# WebDab output on Thu Oct 19 18:27:18 2023
# Datasource: EMEP/CEIP 2023, Officially reported emission data
# Terms of reference: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/deed.en)
# Emission category: NFR14/NFR19
# Format: ISO2;YEAR;SECTOR;POLLUTANT;UNIT;NUMBER/FLAG
LV;1990;NATIONAL TOTAL;NH3;Gg;33.3313974214043
SK;1992;NATIONAL TOTAL;NH3;Gg;43.367539670536
ES;1993;NATIONAL TOTAL;NH3;Gg;470.611746843474
SE;2019;NATIONAL TOTAL;NH3;Gg;51.8324249729781
IE;2010;NATIONAL TOTAL;NH3;Gg;115.215582214167
UA;1990;NATIONAL TOTAL;NH3;Gg;846.54011
LT;1992;NATIONAL TOTAL;NH3;Gg;61.8179420483958
TR;2008;NATIONAL TOTAL;NH3;Gg;579.835357914136
MC;2014;NATIONAL TOTAL;NH3;Gg;0.00205051715726035
UA;2012;NATIONAL TOTAL;NH3;Gg;288.30793
IS;2018;NATIONAL TOTAL;NH3;Gg;4.54935894643121
IE;2000;NATIONAL TOTAL;NH3;Gg;120.734714777894
PT;2000;NATIONAL TOTAL;NH3;Gg;73.2267352881548
US;2014;NATIONAL TOTAL;NH3;Gg;3085
MT;2014;NATIONAL TOTAL;NH3;Gg;1.41631317949908
LT;1998;NATIONAL TOTAL;NH3;Gg;39.449077084275
SE;2018;NATIONAL TOTAL;NH3;Gg;52.5239703740361
SI;1980;NATIONAL TOTAL;NH3;Gg;0
CH;2013;NATIONAL TOTAL;NH3;Gg;55.6197382878344
IE;1987;NATIONAL TOTAL;NH3;Gg;0
NO;2014;NATIONAL TOTAL;NH3;Gg;31.3293083866
EU15;1999;NATIONAL TOTAL;NH3;Gg;3105.95027305957
LI;2012;NATIONAL TOTAL;NH3;Gg;0.111266296311533
EU09;2018;NATIONAL TOTAL;NH3;Gg;2274.87853368671
SE;2016;NATIONAL TOTAL;NH3;Gg;52.4843728216911
TR;1996;NATIONAL TOTAL;NH3;Gg;622.910014340067
BG;1997;NATIONAL TOTAL;NH3;Gg;49.7328856033553
EU12;2003;NATIONAL TOTAL;NH3;Gg;NR
EU09;1996;NATIONAL TOTAL;NH3;Gg;2651.37200485224
DK;2008;NATIONAL TOTAL;NH3;Gg;88.1707715829245
IS;2001;NATIONAL TOTAL;NH3;Gg;4.56448612144433
SK;2020;NATIONAL TOTAL;NH3;Gg;26.7743176352112
PL;2005;NATIONAL TOTAL;NH3;Gg;322.878184292715
SK;2014;NATIONAL TOTAL;NH3;Gg;28.7969624644625
RO;2020;NATIONAL TOTAL;NH3;Gg;156.155177855091
EU12;2011;NATIONAL TOTAL;NH3;Gg;NR
FI;2014;NATIONAL TOTAL;NH3;Gg;37.5867583200633
EE;2014;NATIONAL TOTAL;NH3;Gg;10.9578126
IT;2020;NATIONAL TOTAL;NH3;Gg;361.665148214713
DE;2018;NATIONAL TOTAL;NH3;Gg;591.417528012116
ES;1991;NATIONAL TOTAL;NH3;Gg;486.589423191365
LU;2011;NATIONAL TOTAL;NH3;Gg;6.13239708079888
PT;1994;NATIONAL TOTAL;NH3;Gg;70.1804395311624
ES;2007;NATIONAL TOTAL;NH3;Gg;510.214382408154
NL;2010;NATIONAL TOTAL;NH3;Gg;134.08128695
MT;1992;NATIONAL TOTAL;NH3;Gg;2.35433167444759
NL;1999;NATIONAL TOTAL;NH3;Gg;195.459081553
RO;1998;NATIONAL TOTAL;NH3;Gg;196.267787048149
FR;2014;NATIONAL TOTAL;NH3;Gg;600.235867626549
CA;2021;NATIONAL TOTAL;NH3;Gg;492.62058651037
LT;2015;NATIONAL TOTAL;NH3;Gg;39.7491870195004
PT;2019;NATIONAL TOTAL;NH3;Gg;60.4865133408885
TR;2010;NATIONAL TOTAL;NH3;Gg;592.134433530866
MT;1994;NATIONAL TOTAL;NH3;Gg;2.35050673761764
IT;1990;NATIONAL TOTAL;NH3;Gg;468.958782630756
EU12;1991;NATIONAL TOTAL;NH3;Gg;NR
CA;1985;NATIONAL TOTAL;NH3;Gg;NR
NL;1994;NATIONAL TOTAL;NH3;Gg;254.414407437
DK;2003;NATIONAL TOTAL;NH3;Gg;96.9862471418038
EU27;2007;NATIONAL TOTAL;NH3;Gg;3775.88830051473
HU;1995;NATIONAL TOTAL;NH3;Gg;80.6678634673947
CA;2014;NATIONAL TOTAL;NH3;Gg;465.867121651064
RO;2008;NATIONAL TOTAL;NH3;Gg;192.267534106528
SE;1996;NATIONAL TOTAL;NH3;Gg;61.2229266543108
GE;2019;NATIONAL TOTAL;NH3;Gg;32.5217546675377
UA;1998;NATIONAL TOTAL;NH3;Gg;474.88795
IS;1997;NATIONAL TOTAL;NH3;Gg;4.48147844275826
DE;1995;NATIONAL TOTAL;NH3;Gg;620.153477115231
EU11;2011;NATIONAL TOTAL;NH3;Gg;2594.30439612062
EU15;2017;NATIONAL TOTAL;NH3;Gg;2771.47880089271
DE;2011;NATIONAL TOTAL;NH3;Gg;628.152380520624
TR;2000;NATIONAL TOTAL;NH3;Gg;645.205466472406
TR;2007;NATIONAL TOTAL;NH3;Gg;616.08153440019
GE;2011;NATIONAL TOTAL;NH3;Gg;34.1175869948927
AL;1999;NATIONAL TOTAL;NH3;Gg;27.4486796264743
MK;1988;NATIONAL TOTAL;NH3;Gg;NR
KZ;2011;NATIONAL TOTAL;NH3;Gg;250.801857744996
IE;2017;NATIONAL TOTAL;NH3;Gg;129.634933708591
FI;2000;NATIONAL TOTAL;NH3;Gg;36.3020699320718
HU;2019;NATIONAL TOTAL;NH3;Gg;76.3269628648763
TR;1995;NATIONAL TOTAL;NH3;Gg;606.276999464115
AT;2015;NATIONAL TOTAL;NH3;Gg;66.2555218515001
CA;2003;NATIONAL TOTAL;NH3;Gg;479.528228772653
RS;2002;NATIONAL TOTAL;NH3;Gg;106.253465750722
EU11;2005;NATIONAL TOTAL;NH3;Gg;2758.50906475409
CA;2000;NATIONAL TOTAL;NH3;Gg;475.323095598081
UA;2015;NATIONAL TOTAL;NH3;Gg;252.54216
PT;2012;NATIONAL TOTAL;NH3;Gg;55.9110274590133
MT;2016;NATIONAL TOTAL;NH3;Gg;1.34939234013615
ME;1993;NATIONAL TOTAL;NH3;Gg;5.85436426812968
KZ;1995;NATIONAL TOTAL;NH3;Gg;273.187700171061
MK;2015;NATIONAL TOTAL;NH3;Gg;10.3652646428668
CA;1994;NATIONAL TOTAL;NH3;Gg;423.176321082693
MC;2001;NATIONAL TOTAL;NH3;Gg;0.00708937057200446
GB;2020;NATIONAL TOTAL;NH3;Gg;260.129511263661
EU15;2006;NATIONAL TOTAL;NH3;Gg;2842.99377323284
FI;1981;NATIONAL TOTAL;NH3;Gg;37.3507643558764
EU09;2012;NATIONAL TOTAL;NH3;Gg;2298.89782225896
PT;1992;NATIONAL TOTAL;NH3;Gg;71.8322621191504
NL;1992;NATIONAL TOTAL;NH3;Gg;295.310945324
LT;2006;NATIONAL TOTAL;NH3;Gg;38.9007025109782
LI;2017;NATIONAL TOTAL;NH3;Gg;0.103567359169874
SE;2017;NATIONAL TOTAL;NH3;Gg;52.6968703473695
CA;2016;NATIONAL TOTAL;NH3;Gg;468.414971599857
DK;1982;NATIONAL TOTAL;NH3;Gg;0
EE;1994;NATIONAL TOTAL;NH3;Gg;11.242688
NO;2008;NATIONAL TOTAL;NH3;Gg;32.1191181701
BG;2018;NATIONAL TOTAL;NH3;Gg;43.1978851023832
EU15;2016;NATIONAL TOTAL;NH3;Gg;2769.41988277533
DK;1998;NATIONAL TOTAL;NH3;Gg;111.878494849593
NO;2004;NATIONAL TOTAL;NH3;Gg;31.7200237564
MK;1999;NATIONAL TOTAL;NH3;Gg;13.4070959650846
AL;2014;NATIONAL TOTAL;NH3;Gg;22.93503555
FI;2004;NATIONAL TOTAL;NH3;Gg;39.2981573436455
MK;2017;NATIONAL TOTAL;NH3;Gg;10.2584045339351
FI;2018;NATIONAL TOTAL;NH3;Gg;33.8745390411664
IE;2004;NATIONAL TOTAL;NH3;Gg;118.696789803753
NL;2000;NATIONAL TOTAL;NH3;Gg;173.433749196
IE;2020;NATIONAL TOTAL;NH3;Gg;123.749149832189
HU;1999;NATIONAL TOTAL;NH3;Gg;82.912255422361
PL;1992;NATIONAL TOTAL;NH3;Gg;409.729083803954
IS;2006;NATIONAL TOTAL;NH3;Gg;4.52772045501856
RO;2001;NATIONAL TOTAL;NH3;Gg;170.075050490222
MC;2009;NATIONAL TOTAL;NH3;Gg;0.00292155442970063
MD;2005;NATIONAL TOTAL;NH3;Gg;24.3880953085808
AL;1994;NATIONAL TOTAL;NH3;Gg;30.1967754945995
BE;2020;NATIONAL TOTAL;NH3;Gg;68.0284039891647
LV;1994;NATIONAL TOTAL;NH3;Gg;16.0467983273169
MK;2010;NATIONAL TOTAL;NH3;Gg;10.6312104364767
CZ;1991;NATIONAL TOTAL;NH3;Gg;125.341164515666
SI;2007;NATIONAL TOTAL;NH3;Gg;21.3265510515425
AZ;2008;NATIONAL TOTAL;NH3;Gg;71.95878803
CY;2021;NATIONAL TOTAL;NH3;Gg;7.91492022654111
MC;2006;NATIONAL TOTAL;NH3;Gg;0.0041821049225305
RO;2012;NATIONAL TOTAL;NH3;Gg;163.057310988449
MD;2006;NATIONAL TOTAL;NH3;Gg;23.8202785934395
LI;1996;NATIONAL TOTAL;NH3;Gg;0.0949109324542698
EU12;1990;NATIONAL TOTAL;NH3;Gg;NR
EU28;2013;NATIONAL TOTAL;NH3;Gg;3571.76379607812
AL;2016;NATIONAL TOTAL;NH3;Gg;21.837867
AT;1990;NATIONAL TOTAL;NH3;Gg;69.2676438234886
IS;2008;NATIONAL TOTAL;NH3;Gg;4.63289873401887
IT;1994;NATIONAL TOTAL;NH3;Gg;458.471417520151
DK;2018;NATIONAL TOTAL;NH3;Gg;80.485634081828
FI;1995;NATIONAL TOTAL;NH3;Gg;34.674748493243
FI;2019;NATIONAL TOTAL;NH3;Gg;33.1757334983963
KZ;2021;NATIONAL TOTAL;NH3;Gg;297.15465763
AL;2018;NATIONAL TOTAL;NH3;Gg;53.978816593
LT;2008;NATIONAL TOTAL;NH3;Gg;37.9810643379439
MK;1993;NATIONAL TOTAL;NH3;Gg;15.2573100795875
ME;2019;NATIONAL TOTAL;NH3;Gg;3.40508446113119
CH;1984;NATIONAL TOTAL;NH3;Gg;65.3066151502386
GE;1991;NATIONAL TOTAL;NH3;Gg;46.7848590498284
RU;2011;NATIONAL TOTAL;NH3;Gg;792.500234086072
MK;2009;NATIONAL TOTAL;NH3;Gg;10.4297356034757
KZ;2019;NATIONAL TOTAL;NH3;Gg;401.257611113829
LV;2001;NATIONAL TOTAL;NH3;Gg;15.1893186871976
IT;2015;NATIONAL TOTAL;NH3;Gg;357.399799076256
HR;1988;NATIONAL TOTAL;NH3;Gg;49.0216252590141
MT;1995;NATIONAL TOTAL;NH3;Gg;2.28151198072318
TR;1998;NATIONAL TOTAL;NH3;Gg;642.601788525446
SK;1995;NATIONAL TOTAL;NH3;Gg;37.9488223545786
RS;2000;NATIONAL TOTAL;NH3;Gg;106.855935776609
EE;2018;NATIONAL TOTAL;NH3;Gg;10.062911
SI;1988;NATIONAL TOTAL;NH3;Gg;24.4696572577748
SI;2020;NATIONAL TOTAL;NH3;Gg;18.4814201951951
BG;1992;NATIONAL TOTAL;NH3;Gg;99.214997070493
IE;2007;NATIONAL TOTAL;NH3;Gg;115.11748201276
EE;2021;NATIONAL TOTAL;NH3;Gg;9.70760637
SE;2012;NATIONAL TOTAL;NH3;Gg;52.8364449443271
NO;1991;NATIONAL TOTAL;NH3;Gg;31.0304660324
BG;2017;NATIONAL TOTAL;NH3;Gg;43.1626698834777
RS;1993;NATIONAL TOTAL;NH3;Gg;111.511715408302
GE;1999;NATIONAL TOTAL;NH3;Gg;41.4744924215036
EU28;2006;NATIONAL TOTAL;NH3;Gg;3798.12543614523
FR;1994;NATIONAL TOTAL;NH3;Gg;650.046758077354
AZ;2006;NATIONAL TOTAL;NH3;Gg;65.9989746
EU12;2010;NATIONAL TOTAL;NH3;Gg;NR
ME;2009;NATIONAL TOTAL;NH3;Gg;3.69440976060372
SI;2004;NATIONAL TOTAL;NH3;Gg;20.1040052970296
EU12;1998;NATIONAL TOTAL;NH3;Gg;NR
RO;1993;NATIONAL TOTAL;NH3;Gg;226.843796775091
BG;2000;NATIONAL TOTAL;NH3;Gg;44.5017567874279
BE;1995;NATIONAL TOTAL;NH3;Gg;136.385678947928
NO;1996;NATIONAL TOTAL;NH3;Gg;30.3228279147
EU15;1991;NATIONAL TOTAL;NH3;Gg;3275.82874081014
IT;1996;NATIONAL TOTAL;NH3;Gg;448.384343561364
RU;2019;NATIONAL TOTAL;NH3;Gg;937.389061373314
MC;2010;NATIONAL TOTAL;NH3;Gg;0.00239041194773599
GB;2005;NATIONAL TOTAL;NH3;Gg;281.304230381475
SK;2018;NATIONAL TOTAL;NH3;Gg;30.5624291732263
MK;2002;NATIONAL TOTAL;NH3;Gg;12.1173121603574
CA;2020;NATIONAL TOTAL;NH3;Gg;487.980846120372
EU27;2017;NATIONAL TOTAL;NH3;Gg;3590.05041041206
LU;1991;NATIONAL TOTAL;NH3;Gg;6.12384077656236
SI;2012;NATIONAL TOTAL;NH3;Gg;18.9489033947447
ME;1994;NATIONAL TOTAL;NH3;Gg;5.89774716231177
DK;2020;NATIONAL TOTAL;NH3;Gg;78.9066303904753
UA;2013;NATIONAL TOTAL;NH3;Gg;293.85559
HR;1996;NATIONAL TOTAL;NH3;Gg;38.5564890155016
MT;2021;NATIONAL TOTAL;NH3;Gg;1.4247302478184
IS;1999;NATIONAL TOTAL;NH3;Gg;4.57533662256926
EU12;2006;NATIONAL TOTAL;NH3;Gg;NR
SI;2016;NATIONAL TOTAL;NH3;Gg;19.3331817916811
AT;2013;NATIONAL TOTAL;NH3;Gg;64.7713778438753
EE;2006;NATIONAL TOTAL;NH3;Gg;10.530605
CY;2004;NATIONAL TOTAL;NH3;Gg;9.83109578132626
MK;2016;NATIONAL TOTAL;NH3;Gg;10.4169132718457
EE;1995;NATIONAL TOTAL;NH3;Gg;9.720892
CY;1994;NATIONAL TOTAL;NH3;Gg;8.37636653544868
DK;2014;NATIONAL TOTAL;NH3;Gg;77.8246891398277
DK;2000;NATIONAL TOTAL;NH3;Gg;103.952762174274
IS;2005;NATIONAL TOTAL;NH3;Gg;4.36569588847978
AL;2004;NATIONAL TOTAL;NH3;Gg;26.2411988224992
ES;2009;NATIONAL TOTAL;NH3;Gg;456.987428776428
ME;2012;NATIONAL TOTAL;NH3;Gg;3.41017857890748
RO;1997;NATIONAL TOTAL;NH3;Gg;201.537520586478
SK;2002;NATIONAL TOTAL;NH3;Gg;35.6243359448243
DK;1987;NATIONAL TOTAL;NH3;Gg;144.916441524656
NL;2007;NATIONAL TOTAL;NH3;Gg;153.348601339
CA;1998;NATIONAL TOTAL;NH3;Gg;471.414489337724
SI;1996;NATIONAL TOTAL;NH3;Gg;21.1942168894214
EE;2001;NATIONAL TOTAL;NH3;Gg;8.568434
IS;2017;NATIONAL TOTAL;NH3;Gg;4.66279664520722
EU15;2004;NATIONAL TOTAL;NH3;Gg;2928.1425838246
UA;2003;NATIONAL TOTAL;NH3;Gg;354.18475
MD;2012;NATIONAL TOTAL;NH3;Gg;18.0148631629
RS;2019;NATIONAL TOTAL;NH3;Gg;73.9144710037208
SI;1995;NATIONAL TOTAL;NH3;Gg;21.941451775362
DE;2007;NATIONAL TOTAL;NH3;Gg;615.086305716952
ES;2020;NATIONAL TOTAL;NH3;Gg;490.574015002607
US;2016;NATIONAL TOTAL;NH3;Gg;3079
UA;2008;NATIONAL TOTAL;NH3;Gg;285.22762
MK;1997;NATIONAL TOTAL;NH3;Gg;13.533808643255
LI;2018;NATIONAL TOTAL;NH3;Gg;0.105066478255498
ES;2011;NATIONAL TOTAL;NH3;Gg;447.417520656268
CH;2005;NATIONAL TOTAL;NH3;Gg;60.0941396878358
BE;2015;NATIONAL TOTAL;NH3;Gg;71.7725311327175
GR;1991;NATIONAL TOTAL;NH3;Gg;88.3231873882629
MC;2018;NATIONAL TOTAL;NH3;Gg;0.00167738041663253
MD;2017;NATIONAL TOTAL;NH3;Gg;21.2033670647054
ME;2015;NATIONAL TOTAL;NH3;Gg;3.68205753649041
CH;2012;NATIONAL TOTAL;NH3;Gg;56.3651197887898
LT;2016;NATIONAL TOTAL;NH3;Gg;39.2406530183121
IT;1997;NATIONAL TOTAL;NH3;Gg;458.588071927532
EU27;2008;NATIONAL TOTAL;NH3;Gg;3688.28678141305
PL;2018;NATIONAL TOTAL;NH3;Gg;315.07116394421
GB;2011;NATIONAL TOTAL;NH3;Gg;261.04444565469
LT;1996;NATIONAL TOTAL;NH3;Gg;41.2805889458799
NL;1996;NATIONAL TOTAL;NH3;Gg;222.113385019
AL;2012;NATIONAL TOTAL;NH3;Gg;22.7144873
EE;2000;NATIONAL TOTAL;NH3;Gg;8.170069
LT;2000;NATIONAL TOTAL;NH3;Gg;34.4848144119126
CZ;1993;NATIONAL TOTAL;NH3;Gg;99.954497306057
EU15;1990;NATIONAL TOTAL;NH3;Gg;3354.75987539589
IS;2021;NATIONAL TOTAL;NH3;Gg;4.36818994211883
EU27;2004;NATIONAL TOTAL;NH3;Gg;3841.09850783888
EU12;2018;NATIONAL TOTAL;NH3;Gg;NR
EU28;1998;NATIONAL TOTAL;NH3;Gg;4122.61976093681
UA;1993;NATIONAL TOTAL;NH3;Gg;744.84353
FR;2001;NATIONAL TOTAL;NH3;Gg;663.496015762408
UA;2006;NATIONAL TOTAL;NH3;Gg;326.36979
CA;2017;NATIONAL TOTAL;NH3;Gg;457.692251037729
TR;2011;NATIONAL TOTAL;NH3;Gg;618.975605189441
