"Source","Sector","SubSector","2015","2016","2017","2018","2019","2020","2021"
"Ore and Mineral Industries","","","81645.78","77566.04000000001","86276.12","81998.5","80629.43000000001","74270.65999999999","80112.59999999999"
"Ore and Mineral Industries","Aluminium Industry","","1142.24","1226.8899999999999","1232.8","1192.85","1135.6399999999999","1126.8600000000001","1020.26"
"Ore and Mineral Industries","Aluminium Industry","Alumina (Bauxite Refining)","311","310","304","282","219","225","245"
"Ore and Mineral Industries","Aluminium Industry","Primary Aluminium Smelting and Refining","831.24","916.89","928.8","910.85","916.64","901.86","775.26"
"Ore and Mineral Industries","Aluminium Industry","Secondary Aluminium Production (Includes Recycling)","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Asphalt Paving Industry","","930.32","887.42","964.4","975.96","932.18","884.67","902.18"
"Ore and Mineral Industries","Asphalt Paving Industry","Asphalt Paving Industry","930.32","887.42","964.4","975.96","932.18","884.67","902.18"
"Ore and Mineral Industries","Cement and Concrete Industry","","35035.9","32124.670000000002","33919.27","35229.83","31344.61","27248.190000000002","28324.209999999995"
"Ore and Mineral Industries","Cement and Concrete Industry","Cement Manufacturing","30786.16","27607.08","29316.13","30550.12","27761.45","23865.64","24448.35"
"Ore and Mineral Industries","Cement and Concrete Industry","Concrete Batching and Products","27.26","176.84","50.16","35.11","0.93","1.24","0.76"
"Ore and Mineral Industries","Cement and Concrete Industry","Gypsum Product Manufacturing","176.13","174.79","213.53","229.27","229.62","228.86","223.64"
"Ore and Mineral Industries","Cement and Concrete Industry","Lime Manufacturing","4046.35","4165.96","4339.45","4415.33","3352.61","3152.45","3651.46"
"Ore and Mineral Industries","Foundries","","108.04","96.44","93.2","90.39","82.91000000000001","77.83","84.03"
"Ore and Mineral Industries","Foundries","Die Casting","0.43","0.4","0.34","0.47","0.26","0.33","0.53"
"Ore and Mineral Industries","Foundries","Ferrous Foundries","86.2","84.74","92.86","89.92","82.65","77.5","83.5"
"Ore and Mineral Industries","Foundries","Non-ferrous Foundries","21.41","11.3","0","0","0","0","0"
"Ore and Mineral Industries","Iron and Steel Industry","","11041.55","10795.57","10738.41","10863.79","10500.93","8563.7","9222.62"
"Ore and Mineral Industries","Iron and Steel Industry","Primary (Blast furnace and DRI)","8833.67","8701.31","8393.6","8899.17","8794.68","6959.51","7313.68"
"Ore and Mineral Industries","Iron and Steel Industry","Secondary (Electric Arc Furnaces)","2207.88","2094.26","2344.81","1964.62","1706.25","1604.19","1908.94"
"Ore and Mineral Industries","Iron and Steel Industry","Steel Recycling","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Iron Ore Pelletizing","","10714.21","10167.37","10226.95","8531.16","9781.93","9329.1","9520.25"
"Ore and Mineral Industries","Iron Ore Pelletizing","Iron Ore Pelletizing","10714.21","10167.37","10226.95","8531.16","9781.93","9329.1","9520.25"
"Ore and Mineral Industries","Mineral Products Industry","","293.73","297.17","287.72","237.66","207.31","218.36","263.32"
"Ore and Mineral Industries","Mineral Products Industry","Brick Products","100.22","117.4","108.41","112.24","75.37","93.63","121.21"
"Ore and Mineral Industries","Mineral Products Industry","Clay Products","0","0","0","0.7","0","0","0"
"Ore and Mineral Industries","Mineral Products Industry","Other (Mineral Products Industry)","193.51","179.77","179.31","124.72","131.94","124.73","142.11"
"Ore and Mineral Industries","Mining and Rock Quarrying","","20747.71","20035.64","26995.820000000003","23209.55","24713.52","25327.920000000002","29459.609999999993"
"Ore and Mineral Industries","Mining and Rock Quarrying","Coal Mining Industry","643.95","725.43","3878.86","1484.65","2076.3","2293.88","2497.73"
"Ore and Mineral Industries","Mining and Rock Quarrying","Iron Ore Mining","1179.85","1314.06","1656.56","1376.13","1650.32","1814.02","2188.86"
"Ore and Mineral Industries","Mining and Rock Quarrying","Limestone","194.54","171.14","195.05","242.51","324.76","192.33","197.08"
