"Source","Sector","SubSector","2014","2015","2016","2017","2018","2019","2020"
"Ore and Mineral Industries","","","82147.05044400002","81483.44908","77426.216893","86031.184424","81805.13487899999","80405.207147","74179.372594"
"Ore and Mineral Industries","Aluminium Industry","","1085.8479","1142.2391","1226.8912","1232.8031","1192.8519000000001","1135.6398","1124.5933"
"Ore and Mineral Industries","Aluminium Industry","Alumina (Bauxite Refining)","264.7","311","310","304","282","219","225"
"Ore and Mineral Industries","Aluminium Industry","Primary Aluminium Smelting and Refining","821.1479","831.2391","916.8912","928.8031","910.8519","916.6398","899.5933"
"Ore and Mineral Industries","Aluminium Industry","Secondary Aluminium Production (Includes Recycling)","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Asphalt Paving Industry","","1179.080452","930.315104","887.416549","964.404874","975.957121","932.183116","884.674513"
"Ore and Mineral Industries","Asphalt Paving Industry","Asphalt Paving Industry","1179.080452","930.315104","887.416549","964.404874","975.957121","932.183116","884.674513"
"Ore and Mineral Industries","Cement and Concrete Industry","","31284.243300000002","35035.9006","32124.6748","33870.7468","35229.8364","31344.6044","27248.18267"
"Ore and Mineral Industries","Cement and Concrete Industry","Cement Manufacturing","26915.7668","30786.1552","27607.077","29316.1302","30550.1181","27761.449","23865.6364"
"Ore and Mineral Industries","Cement and Concrete Industry","Concrete Batching and Products","21.8588","27.262","176.8448","1.6306","35.1143","0.9251","1.23567"
"Ore and Mineral Industries","Cement and Concrete Industry","Gypsum Product Manufacturing","223.158","176.134","174.792","213.532","229.27","229.6233","228.8626"
"Ore and Mineral Industries","Cement and Concrete Industry","Lime Manufacturing","4123.4597","4046.3494","4165.961","4339.454","4415.334","3352.607","3152.448"
"Ore and Mineral Industries","Foundries","","44.727492","43.000061","42.378011","43.48055","43.309558","42.207353000000005","42.274353000000005"
"Ore and Mineral Industries","Foundries","Die Casting","0","0.427","0.4","0.342","0.468","0.264","0.331"
"Ore and Mineral Industries","Foundries","Ferrous Foundries","44.727492","42.573061","41.978011","43.13855","42.841558","41.943353","41.943353"
"Ore and Mineral Industries","Foundries","Non-ferrous Foundries","0","0","0","0","0","0","0"
