"Source","Sector","SubSector","2007","2008","2009","2010","2011","2012","2013"
"Ore and Mineral Industries","","","89802.06900100001","86535.18041100004","73250.94894300001","85144.713431","86431.91991000001","88998.14346199999","82573.200079"
"Ore and Mineral Industries","Aluminium Industry","","1789.6109999999999","1713.166","1260.255","1097.8509","1092.6316","1351.476","1305.205"
"Ore and Mineral Industries","Aluminium Industry","Alumina (Bauxite Refining)","1030","903","576","433","452.3","451","452"
"Ore and Mineral Industries","Aluminium Industry","Primary Aluminium Smelting and Refining","684.611","728.566","684.255","664.8509","640.3316","900.476","853.205"
"Ore and Mineral Industries","Aluminium Industry","Secondary Aluminium Production (Includes Recycling)","75","81.6","0","0","0","0","0"
"Ore and Mineral Industries","Asphalt Paving Industry","","1166.906964","1141.9316","1212.618958","1497.257826","1484.050361","1080.261534","1041.668832"
"Ore and Mineral Industries","Asphalt Paving Industry","Asphalt Paving Industry","1166.906964","1141.9316","1212.618958","1497.257826","1484.050361","1080.261534","1041.668832"
"Ore and Mineral Industries","Cement and Concrete Industry","","42474.022000000004","38147.927","31402.3","33366.7707","32371.486200000003","35522.6066","32223.7145"
"Ore and Mineral Industries","Cement and Concrete Industry","Cement Manufacturing","34894.404","31320.267","26464.78","27804.1272","26777.9123","30551.1007","27915.691"
"Ore and Mineral Industries","Cement and Concrete Industry","Concrete Batching and Products","113.94","143.721","90.626","59.4001","81.9418","66.9739","11.9665"
"Ore and Mineral Industries","Cement and Concrete Industry","Gypsum Product Manufacturing","335.153","240.783","193.566","162.324","179.2351","209.585","206.881"
"Ore and Mineral Industries","Cement and Concrete Industry","Lime Manufacturing","7130.525","6443.156","4653.328","5340.9194","5332.397","4694.947","4089.176"
"Ore and Mineral Industries","Foundries","","44.294037","46.905276","44.034196","43.116713000000004","43.226049","43.874228","42.790517"
"Ore and Mineral Industries","Foundries","Die Casting","0.63","0.569","0.536","0.694","0.648","0.518","0.0051"
"Ore and Mineral Industries","Foundries","Ferrous Foundries","43.664037","46.336276","43.498196","42.422713","42.578049","43.356228","42.785417"
"Ore and Mineral Industries","Foundries","Non-ferrous Foundries","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Iron and Steel Industry","","13052.205","12736.127","8629.497","10571.265300000001","11406.2348","12112.7075","11026.046400000001"
"Ore and Mineral Industries","Iron and Steel Industry","Primary (Blast furnace and DRI)","11265.961","11224.91","7750.182","9391.4583","10115.1234","10774.7692","9687.075"
"Ore and Mineral Industries","Iron and Steel Industry","Secondary (Electric Arc Furnaces)","1786.244","1511.217","879.315","1179.807","1291.1114","1337.9383","1338.9714"
"Ore and Mineral Industries","Iron and Steel Industry","Steel Recycling","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Iron Ore Pelletizing","","14075.47","13683.84","9641.004","13341.558","12570.143","12086.569","11400.685"
"Ore and Mineral Industries","Iron Ore Pelletizing","Iron Ore Pelletizing","14075.47","13683.84","9641.004","13341.558","12570.143","12086.569","11400.685"
"Ore and Mineral Industries","Mineral Products Industry","","329.77599999999995","268.592","275.79","236.2244","177.94400000000002","259.851","300.83299999999997"
"Ore and Mineral Industries","Mineral Products Industry","Brick Products","181.326","145.386","123.216","130.549","90.678","113.203","105.484"
"Ore and Mineral Industries","Mineral Products Industry","Clay Products","10.524","0.53","0","0","0","0","0"
"Ore and Mineral Industries","Mineral Products Industry","Other (Mineral Products Industry)","137.926","122.676","152.574","105.6754","87.266","146.648","195.349"
"Ore and Mineral Industries","Mining and Rock Quarrying","","15485.381000000001","17434.403535","18635.171789","23521.370692","25721.9123","25068.863999999998","23638.03193"
"Ore and Mineral Industries","Mining and Rock Quarrying","Coal Mining Industry","1745.14","2842.253","3585.39","4136.211","4068.206","3661.004","2602.389"
"Ore and Mineral Industries","Mining and Rock Quarrying","Iron Ore Mining","409.957","375.967","340.94","684.665","677.711","757.628","1486.021"
"Ore and Mineral Industries","Mining and Rock Quarrying","Limestone","268.941","300.016","228.65","258.1808","257.414","85.8111","22.933"
"Ore and Mineral Industries","Mining and Rock Quarrying","Metal Mining","3784.473","6089.979","5610.626","9043.3604","9840.559","10627.8833","9595.2639"
"Ore and Mineral Industries","Mining and Rock Quarrying","Potash","1654.909","1615.679","1099.353","1645.2547","1924.5271","2104.0131","1901.816"
"Ore and Mineral Industries","Mining and Rock Quarrying","Rock, Sand and Gravel","1049.411","1637.861535","1275.462789","1109.922492","1355.715","692.8815","742.90603"
"Ore and Mineral Industries","Mining and Rock Quarrying","Silica Production","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Mining and Rock Quarrying","Other (Mining and Rock Quarrying)","6572.55","4572.648","6494.75","6643.7763","7597.7802","7139.643","7286.703"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","","1384.403","1362.288","2150.2780000000002","1469.2989","1564.2916","1471.9335999999998","1594.2249000000002"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Primary Ni, Cu, Zn, Pb","1339.98","1317.188","2100.978","1357.9559","1451.4916","1359.8336","1479.8249"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Secondary Pb, Cu","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Other (Non-Ferrous Refining and Smelting Industry)","44.423","45.1","49.3","111.343","112.8","112.1","114.4"
"Oil and Gas Industry","","","453761.64015","464060.842258","460208.54746499995","452072.619575","464868.241554","461160.111449","464659.1921229999"
"Oil and Gas Industry","Downstream Oil and Gas Industry","","26023.991132000003","24886.480044","23725.877654","20062.973997","18431.083496999996","18649.455967","17651.245186"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Petroleum Refining","25455.204","24666.656","23422.76","19680.622","18044.2175","18443.8053","17422.8256"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Refined Petroleum Products Bulk Storage and Distribution","23.199","0","0","0","0","0","0"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Refined Petroleum Product Pipelines","0","0","0","0","0","0","0"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Natural Gas Distribution","490.588132","219.824044","227.117654","206.351997","225.335997","179.540667","156.889586"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Other (Downstream Oil and Gas Industry)","55","0","76","176","161.53","26.11","71.53"
"Oil and Gas Industry","Upstream Oil and Gas Industry","","427737.649018","439174.36221399996","436482.66981099994","432009.645578","446437.158057","442510.65548200003","447007.94693700003"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Accidents and Equipment Failures","0","0","0","0","0","0","0"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Disposal and Waste Treatment","12.236798","14.58622","15.85887","17.432274","20.436034","23.961122","25.747908"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Heavy Crude Oil Cold Production","9037.558315","10303.897154","10553.668919","11283.81252","12129.844471","13064.364477","13045.87941"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Light/Medium Crude Oil Production","37900.367828","40390.25887","37892.426564","37058.398542","38130.95961","39214.030698","41129.724477"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Natural Gas Production and Processing","312494.798211","325097.067576","320773.948","315282.038965","323707.466304","319162.794361","316395.376412"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Natural Gas Transmission and Storage","25318.172041","21355.031687","18248.698068","16107.310948","15748.348834","14282.0733","16575.286232"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Oil Sands In-Situ Extraction","14123.859265","15227.418478","17103.369971","19306.881327","21649.22322","25082.597507","27893.271906"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Oil Sands Mining, Extraction and Upgrading","28507.602","26434.854","31681.127","32747.1277","34796.6621","31444.359","31701.7825"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Petroleum Liquids Storage","7.547","2.78","1.85","0","29.34","39.3574","39.7527"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Petroleum Liquids Transportation","0.332168","0.35855","0.325746","0.333956","0.393924","0.399606","0.382434"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Well Drilling/Servicing/Testing","335.175392","348.109679","211.396673","206.309346","224.48356","196.718011","200.742958"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Flaring","0","0","0","0","0","0","0"
"Electric Power Generation (Utilities)","","","238791.664589","225055.55594899997","217954.44800000003","233659.785822","199823.94779999997","166290.67250000002","161974.8883"
"Electric Power Generation (Utilities)","Coal","","180771.996","169037.422","150894.295","152764.896","131515.591","125615.3476","124209.4521"
"Electric Power Generation (Utilities)","Coal","Coal","180771.996","169037.422","150894.295","152764.896","131515.591","125615.3476","124209.4521"
"Electric Power Generation (Utilities)","Diesel","","8720.612","8906.517","9033.929","9029.1518","8568.0783","8419.1986","8611.19"
"Electric Power Generation (Utilities)","Diesel","Diesel","8720.612","8906.517","9033.929","9029.1518","8568.0783","8419.1986","8611.19"
"Electric Power Generation (Utilities)","Natural Gas","","33346.851589","32307.633949","43702.284","60701.255822","48734.0191","21976.04","21094.4903"
"Electric Power Generation (Utilities)","Natural Gas","Natural Gas","33346.851589","32307.633949","43702.284","60701.255822","48734.0191","21976.04","21094.4903"
"Electric Power Generation (Utilities)","Waste Materials","","105.53","106.71","89.91","124.87","120.52","102.64","51.71"
"Electric Power Generation (Utilities)","Waste Materials","Waste Materials","105.53","106.71","89.91","124.87","120.52","102.64","51.71"
"Electric Power Generation (Utilities)","Other (Electric Power Generation)","","15846.675","14697.273","14234.03","11039.6122","10885.7394","10177.4463","8008.0459"
"Electric Power Generation (Utilities)","Other (Electric Power Generation)","Other (Electric Power Generation)","15846.675","14697.273","14234.03","11039.6122","10885.7394","10177.4463","8008.0459"
"Manufacturing","","","98147.02359000001","81191.61175700002","69896.639169","69404.54537299999","70272.99482600001","68966.991286","70150.587861"
"Manufacturing","Abrasives Manufacturing","","0","0","0","0","0","0","0"
"Manufacturing","Abrasives Manufacturing","Abrasives Manufacturing","0","0","0","0","0","0","0"
"Manufacturing","Bakeries","","0","0","0.296","0.695","1.001","0.8564","1.1"
"Manufacturing","Bakeries","Bakeries","0","0","0.296","0.695","1.001","0.8564","1.1"
"Manufacturing","Biofuel Production","","0","0","0","21.6736","18.644","39.309","33.456"
"Manufacturing","Biofuel Production","Biofuel Production","0","0","0","21.6736","18.644","39.309","33.456"
"Manufacturing","Chemicals Industry","","27098.71","24689.007999999998","23690.6993","24015.203899999997","23901.392700000004","24344.683899999996","22914.0111"
"Manufacturing","Chemicals Industry","Chemical Manufacturing","10021.908","9617.322","9407.1403","9400.1072","8560.2176","9831.1523","9258.1716"
"Manufacturing","Chemicals Industry","Cleaning Compound Manufacturing","52","55","49","61","45.91","50.96","44.2957"
"Manufacturing","Chemicals Industry","Fertilizer Production","10497.497","9598.333","9152.432","9007.9199","9844.5166","9566.4008","8797.1789"
"Manufacturing","Chemicals Industry","Paint and Varnish Manufacturing","10.057","9.148","5.202","2.818","2.902","0.215","4.23"
"Manufacturing","Chemicals Industry","Petrochemical Industry","5575.522","4609.17","4300.07","4752.43","4710.9177","4289.3963","4353.715"
"Manufacturing","Chemicals Industry","Plastics and Synthetic Resins Fabrication","762.408","664.486","644.628","659.298","624.4238","495.779","358.227"
"Manufacturing","Chemicals Industry","Other (Chemical Industry)","179.318","135.549","132.227","131.6308","112.505","110.7805","98.1929"
"Manufacturing","Electronics","","0","0","0.765","0.7409","0","0","0"
"Manufacturing","Electronics","Electronics","0","0","0.765","0.7409","0","0","0"
"Manufacturing","Food Preparation","","2285.23","2053.22","1872.735","1794.3646","1964.945","1565.1473","1721.9947"
"Manufacturing","Food Preparation","Food Preparation","2285.23","2053.22","1872.735","1794.3646","1964.945","1565.1473","1721.9947"
"Manufacturing","Glass Manufacturing","","4728.973","3258.034","988.408","885.189","938.6475","903.016","915.6815"
"Manufacturing","Glass Manufacturing","Glass Manufacturing","4728.973","3258.034","988.408","885.189","938.6475","903.016","915.6815"
"Manufacturing","Grain Industry","","199.028","1150.98","1005.835","868.3354","846.3645","1037.2269999999999","953.6777"
"Manufacturing","Grain Industry","Grain Processing","199.028","1150.98","1005.835","868.3354","846.2725","1036.857","946.2777"
"Manufacturing","Grain Industry","Warehousing and Storage","0","0","0","0","0.092","0.37","7.4"
"Manufacturing","Metal Fabrication","","1060.19","1007.488","791.729","755.27","320.1431","280.5421","366.329"
"Manufacturing","Metal Fabrication","Metal Fabrication","1060.19","1007.488","791.729","755.27","320.1431","280.5421","366.329"
"Manufacturing","Plastics Manufacturing","","43.597","39.679","15.309","41.8966","35.563","41.2418","0.948"
"Manufacturing","Plastics Manufacturing","Plastics Manufacturing","43.597","39.679","15.309","41.8966","35.563","41.2418","0.948"
"Manufacturing","Pulp and Paper Industry","","37264.729999999996","33941.922","30463.159","29604.8304","31101.448900000003","29099.7734","30846.8785"
"Manufacturing","Pulp and Paper Industry","Converted Paper Product Manufacturing","53.117","46.04","93.922","25.333","23.9","23.3","63.84"
"Manufacturing","Pulp and Paper Industry","Pulp and Paper Product Manufacturing","37211.613","33895.882","30369.237","29579.4974","31077.5489","29076.4734","30783.0385"
"Manufacturing","Textiles","","63.714","50.46","45.782","42.488","42.926","29.5533","32.955"
"Manufacturing","Textiles","Textiles","63.714","50.46","45.782","42.488","42.926","29.5533","32.955"
"Manufacturing","Vehicle Manufacturing (Engines, Parts, Assembly, Painting)","","1376.676","1203.37","733.85","695.1837","660.5549","545.9314","625.1992"
"Manufacturing","Vehicle Manufacturing (Engines, Parts, Assembly, Painting)","Vehicle Manufacturing (Engines, Parts, Assembly, Painting)","1376.676","1203.37","733.85","695.1837","660.5549","545.9314","625.1992"
"Manufacturing","Wood Products","","15878.809589999999","13035.305757","9555.929869","9976.727773","9763.945826","10488.625586","11117.047961"
"Manufacturing","Wood Products","Panel Board Mills","7355.786152","5761.375415","4062.819466","5868.637933","4592.467132","4919.015257","5454.779939"
"Manufacturing","Wood Products","Sawmills","8204.625438","7027.781342","5265.548403","3806.84244","4897.345894","5273.652329","5361.134022"
"Manufacturing","Wood Products","Other (Wood Products)","318.398","246.149","227.562","301.2474","274.1328","295.958","301.134"
"Manufacturing","Other (Manufacturing)","","8147.366","762.145","732.142","701.9465","677.4184","591.0841","621.3092"
"Manufacturing","Other (Manufacturing)","Other (Manufacturing)","8147.366","762.145","732.142","701.9465","677.4184","591.0841","621.3092"
"Transportation and Mobile Equipment","","","1153391.943456","1106409.818259","1021834.641075","1020799.3807189999","980133.609663","910270.855967","868016.314196"
"Transportation and Mobile Equipment","Air Transportation (LTO)","","6733.398195","6472.733187","5922.327304","6058.509314","5945.7018","6725.928776","6813.34308"
"Transportation and Mobile Equipment","Air Transportation (LTO)","Air Transportation (LTO)","6733.398195","6472.733187","5922.327304","6058.509314","5945.7018","6725.928776","6813.34308"
"Transportation and Mobile Equipment","Domestic Marine Navigation, Fishing and Military","","74885.607361","73595.674627","72305.741891","71015.809156","68802.068142","66588.32713","64374.586114"
"Transportation and Mobile Equipment","Domestic Marine Navigation, Fishing and Military","Domestic Marine Navigation, Fishing and Military","74885.607361","73595.674627","72305.741891","71015.809156","68802.068142","66588.32713","64374.586114"
"Transportation and Mobile Equipment","Heavy-duty Diesel Vehicles","","368570.344145","354556.011611","325037.947303","324960.897908","325332.001105","303157.008138","288866.254049"
"Transportation and Mobile Equipment","Heavy-duty Diesel Vehicles","Heavy-duty Diesel Vehicles","368570.344145","354556.011611","325037.947303","324960.897908","325332.001105","303157.008138","288866.254049"
"Transportation and Mobile Equipment","Heavy-duty Gasoline Vehicles","","56016.906433","51352.888194","49356.345161","47834.455347","44381.240127","44204.559888","43819.11595"
"Transportation and Mobile Equipment","Heavy-duty Gasoline Vehicles","Heavy-duty Gasoline Vehicles","56016.906433","51352.888194","49356.345161","47834.455347","44381.240127","44204.559888","43819.11595"
"Transportation and Mobile Equipment","Heavy-duty LPG/NG Vehicles","","2900.000241","2478.137692","2493.340044","1642.439661","373.404384","216.934971","110.867557"
"Transportation and Mobile Equipment","Heavy-duty LPG/NG Vehicles","Heavy-duty LPG/NG Vehicles","2900.000241","2478.137692","2493.340044","1642.439661","373.404384","216.934971","110.867557"
"Transportation and Mobile Equipment","Light-duty Diesel Trucks","","1834.725956","1704.732503","1486.466596","1435.145988","1414.173111","1240.694946","1222.231806"
"Transportation and Mobile Equipment","Light-duty Diesel Trucks","Light-duty Diesel Trucks","1834.725956","1704.732503","1486.466596","1435.145988","1414.173111","1240.694946","1222.231806"
"Transportation and Mobile Equipment","Light-duty Diesel Vehicles","","1108.21919","1060.015063","942.014916","990.290083","1077.516102","983.468757","989.364071"
"Transportation and Mobile Equipment","Light-duty Diesel Vehicles","Light-duty Diesel Vehicles","1108.21919","1060.015063","942.014916","990.290083","1077.516102","983.468757","989.364071"
"Transportation and Mobile Equipment","Light-duty Gasoline Trucks","","119169.028049","109389.376487","101967.986881","96927.524042","88713.588605","82066.742579","77319.906216"
