"iso","fuel","sector","X1850","X1855","X1860","X1865","X1870","X1875","X1880","X1885","X1890","X1895","X1900","X1905","X1910","X1915","X1920","X1925","X1930","X1935","X1940","X1945","X1950","X1955","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014"
"ago","biomass","1A4b_Residential","0.00477594465141032","0.00477584388185654","0.00477606752730884","0.00477586206896552","0.0047760147601476","0.00477605811749842","0.00477615571776156","0.00477597778292062","0.00477595087163233","0.00477600327600328","0.00477613203554803","0.00477607697354035","0.00477599457504521","0.00477604299974405","0.00477600772387159","0.00477594810379242","0.00476626382103369","0.00476110731373889","0.00475833073808782","0.00475700141442716","0.00475214942187963","0.00474676258992806","0.00474019471488178","0.00473373244577151","0.00472727017666125","0.00472080790755098","0.00471434563844072","0.00470788336933045","0.00469531124321575","0.00468273911710105","0.00467016699098635","0.00465759486487165","0.00464502273875695","0.00463176583134336","0.00461850892392978","0.00460525201651619","0.00459199510910261","0.00457873820168902","0.0045628505535475","0.00454696290540599","0.00453107525726447","0.00451518760912295","0.00449929996098143","0.00448198340144162","0.0044646668419018","0.00444735028236198","0.00443003372282216","0.00441271716328235","0.00439027460665455","0.00436783205002675","0.00434538949339895","0.00432294693677115","0.00430050438014335","0.00428638338401798","0.00427226238789261","0.00425814139176724","0.00424402039564187","0.00422989939951649","0.00428004355062095","0.0043301877017254","0.00438033185282985","0.00443047600393431","0.00448062015503876","0.00448062015503876","0.00448062015503876","0.00448062015503876","0.00448062015503876","0.00448062015503876","0.00448062015503876","0.00448062015503876","0.00448062015503876","0.00448062015503876","0.00448062015503876","0.00448062015503876","0.00448062015503876","0.00448062015503876","0.00448062015503876"
"alb","biomass","1A4b_Residential","0.00537813399095767","0.00537861046057767","0.0053790546802595","0.00537852112676056","0.00537869921417823","0.00537887212073074","0.00537811320754717","0.00537932023519289","0.00537811690966072","0.00537914998062266","0.00537849093581578","0.00537877903583518","0.00537931034482759","0.0053792809132615","0.00537872516556291","0.00537881832797428","0.0053785442852967","0.00537829413431567","0.00537864247077299","0.00537886340977069","0.00537854767612714","0.00537887603532069","0.0053786509648458","0.00537870435945696","0.00537875775406812","0.00537881114867928","0.00537886454329044","0.0053789179379016","0.00537886731895108","0.00537881670000056","0.00537876608105003","0.00537871546209951","0.00537866484314899","0.00537868573575969","0.00537870662837039","0.00537872752098109","0.0053787484135918","0.0053787693062025","0.0053787736476183","0.00537877798903409","0.00537878233044989","0.00537878667186568","0.00537879101328148","0.00537880292957425","0.00537881484586702","0.00537882676215979","0.00537883867845256","0.00537885059474533","0.00537882334746316","0.00537879610018099","0.00537876885289882","0.00537874160561666","0.00537871435833449","0.00537868009593911","0.00537864583354374","0.00537861157114836","0.00537857730875299","0.00537854304635762","0.00537861644289067","0.00537868983942373","0.00537876323595678","0.00537883663248984","0.0053789100290229","0.0053789100290229","0.0053789100290229","0.0053789100290229","0.0053789100290229","0.0053789100290229","0.0053789100290229","0.0053789100290229","0.0053789100290229","0.0053789100290229","0.0053789100290229","0.0053789100290229","0.0053789100290229","0.0053789100290229","0.0053789100290229"
"arg","biomass","1A4b_Residential","0.00477503168567807","0.00470451237263464","0.00465914786967419","0.00459002535925613","0.00454841628959276","0.00450390859891762","0.00457749299158991","0.0046045428072219","0.00460859329017069","0.00460964985759759","0.00461620091970287","0.00462891311994372","0.00461827040194884","0.00455975619800675","0.00452833066422634","0.00452447717828305","0.00451515803053107","0.00449087006380664","0.00445882117195775","0.00441014210086375","0.00436638611257233","0.00426403166557508","0.00405132300854226","0.00397429429208869","0.00389726557563513","0.00382023685918157","0.003743208142728","0.00366617942627444","0.00354624314347709","0.00342630686067973","0.00330637057788238","0.00318643429508503","0.00306649801228768","0.00305229531847898","0.00303809262467028","0.00302388993086158","0.00300968723705288","0.00299548454324418","0.00286260553536822","0.00272972652749226","0.0025968475196163","0.00246396851174033","0.00233108950386437","0.00245791245029271","0.00258473539672104","0.00271155834314938","0.00283838128957772","0.00296520423600605","0.00275474175775735","0.00254427927950866","0.00233381680125996","0.00212335432301126","0.00191289184476256","0.0019102458320671","0.00190759981937163","0.00190495380667616","0.0019023077939807","0.00189966178128523","0.00190810601627464","0.00191655025126405","0.00192499448625347","0.00193343872124288","0.00194188295623229","0.00194188295623229","0.00194188295623229","0.00194188295623229","0.00194188295623229","0.00194188295623229","0.00194188295623229","0.00194188295623229","0.00194188295623229","0.00194188295623229","0.00194188295623229","0.00194188295623229","0.00194188295623229","0.00194188295623229","0.00194188295623229"
"arm","biomass","1A4b_Residential","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537896143566247","0.00537894269005694","0.00537892394445141","0.00537890519884588","0.00537888645324036","0.00537886770763483","0.00537882193951463","0.00537877617139443","0.00537873040327423","0.00537868463515403","0.00537863886703383","0.00537863886703383","0.00537863886703383","0.00537863886703383","0.00537863886703383","0.00537863886703383","0.00537863886703383","0.00537863886703383","0.00537863886703383","0.00537863886703383","0.00537863886703383","0.00537863886703383","0.00537863886703383","0.00537863886703383","0.00537863886703383"
"aus","biomass","1A4b_Residential","0.00379840271055179","0.00379900046853038","0.00379864636209814","0.00379897959183673","0.0037989029421098","0.00379872548208226","0.00379879156318345","0.00379902357011219","0.00379889079241558","0.00379886887766308","0.0037988140392115","0.00379894124430002","0.00379889952513756","0.00379884526558891","0.00379892504293138","0.00379889899074151","0.00379881633380179","0.00379893081637848","0.00379897818070068","0.00379884293497594","0.0037989417989418","0.00379891613061701","0.00379888268156425","0.00379889706304693","0.00379891144452961","0.0037989258260123","0.00379894020749498","0.00379895458897766","0.00379895894731728","0.00379896330565689","0.0037989676639965","0.00379897202233611","0.00379897638067573","0.00379897796651284","0.00379897955234995","0.00379898113818706","0.00379898272402418","0.00379898430986129","0.00379897370363652","0.00379896309741174","0.00379895249118697","0.00379894188496219","0.00379893127873742","0.00379891253994182","0.00379889380114623","0.00379887506235063","0.00379885632355504","0.00379883758475945","0.00379886449914974","0.00379889141354003","0.00379891832793032","0.00379894524232061","0.0037989721567109","0.00379895057863733","0.00379892900056375","0.00379890742249018","0.0037988858444166","0.00379886426634303","0.00379887770444789","0.00379889114255275","0.00379890458065762","0.00379891801876248","0.00379893145686734","0.00379893145686734","0.00379893145686734","0.00379893145686734","0.00379893145686734","0.00379893145686734","0.00379893145686734","0.00379893145686734","0.00379893145686734","0.00379893145686734","0.00379893145686734","0.00379893145686734","0.00379893145686734","0.00379893145686734","0.00379893145686734"
"aut","biomass","1A4b_Residential","0.00238496772850302","0.00238496772850302","0.00238496772850302","0.00238496772850302","0.00238496772850302","0.00238496772850302","0.00238496772850302","0.00238496772850302","0.00238496772850302","0.00238496772850302","0.00238496772850302","0.00238496772850302","0.00238496772850302","0.00238496772850302","0.00238496772850302","0.00238505205951196","0.00238514282541709","0.00238506157670657","0.00238514698298092","0.0023850607333409","0.00238471609368181","0.00238471803489349","0.00238499057754129","0.0023850005641954","0.00238501055084951","0.00238502053750361","0.00238503052415772","0.00238504051081183","0.00238507855279574","0.00238511659477964","0.00238515463676355","0.00238519267874746","0.00238523072073137","0.00238519542791075","0.00238516013509013","0.0023851248422695","0.00238508954944888","0.00238505425662826","0.00238500568634671","0.00238495711606516","0.00238490854578361","0.00238485997550206","0.00238481140522051","0.00238486439086707","0.00238491737651363","0.0023849703621602","0.00238502334780676","0.00238507633345332","0.00238503662105487","0.00238499690865642","0.00238495719625796","0.00238491748385951","0.00238487777146106","0.00238487666773963","0.0023848755640182","0.00238487446029678","0.00238487335657535","0.00238487225285393","0.00238485601805635","0.00238483978325877","0.0023848235484612","0.00238480731366362","0.00238479107886605","0.00238479107886605","0.00238479107886605","0.00238479107886605","0.00238479107886605","0.00238479107886605","0.00238479107886605","0.00238479107886605","0.00238479107886605","0.00238479107886605","0.00238479107886605","0.00238479107886605","0.00238479107886605","0.00238479107886605","0.00238479107886605"
"aze","biomass","1A4b_Residential","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537882437966755","0.00537879973572427","0.00537877509178099","0.00537875044783772","0.00537872580389444","0.00537870115995116","0.00537871478920143","0.0053787284184517","0.00537874204770196","0.00537875567695223","0.0053787693062025","0.0053787693062025","0.0053787693062025","0.0053787693062025","0.0053787693062025","0.0053787693062025","0.0053787693062025","0.0053787693062025","0.0053787693062025","0.0053787693062025","0.0053787693062025","0.0053787693062025","0.0053787693062025","0.0053787693062025","0.0053787693062025"
"bdi","biomass","1A4b_Residential","0.00477735849056604","0.00477430555555556","0.00477564102564103","0.00477678571428571","0.00477562326869806","0.00477519379844961","0.00477669902912621","0.00477676537585421","0.00477634408602151","0.00477687626774848","0.00477543186180422","0.00477676950998185","0.0047766323024055","0.00477560975609756","0.00477538461538462","0.00469144460028051","0.00460841836734694","0.00453542392566783","0.00446878306878307","0.00441312741312741","0.00434558180227472","0.00430375699440448","0.00426749271137026","0.00426234581744786","0.00425719892352545","0.00425205202960305","0.00424690513568065","0.00424175824175824","0.00423684445635665","0.00423193067095506","0.00422701688555347","0.00422210310015188","0.00421718931475029","0.00421215322760489","0.0042071171404595","0.0042020810533141","0.0041970449661687","0.00419200887902331","0.00419020652684977","0.00418840417467623","0.0041866018225027","0.00418479947032916","0.00418299711815562","0.00418053390714908","0.00417807069614254","0.004175607485136","0.00417314427412946","0.00417068106312292","0.00418501171498894","0.00419934236685496","0.00421367301872098","0.004228003670587","0.00424233432245302","0.00427010043118928","0.00429786653992554","0.00432563264866181","0.00435339875739807","0.00438116486613434","0.00440144427882663","0.00442172369151893","0.00444200310421123","0.00446228251690353","0.00448256192959583","0.00448256192959583","0.00448256192959583","0.00448256192959583","0.00448256192959583","0.00448256192959583","0.00448256192959583","0.00448256192959583","0.00448256192959583","0.00448256192959583","0.00448256192959583","0.00448256192959583","0.00448256192959583","0.00448256192959583","0.00448256192959583"
"bel","biomass","1A4b_Residential","0.00238500650348823","0.00238511395633002","0.00238497163684196","0.00238499483767351","0.00238500045786148","0.00238492213269442","0.00238501003000124","0.00238497545381893","0.00238493462075869","0.00238501384299366","0.00238516958280476","0.00238500851788756","0.00238519919249738","0.00238484023787925","0.00238518975971255","0.00238506953188394","0.0023849749856475","0.00238479046726469","0.0023850774322723","0.0023849908480781","0.00238502278126095","0.00238495398159264","0.00238482458525972","0.00238484444302412","0.00238486430078851","0.00238488415855291","0.0023849040163173","0.0023849238740817","0.00238496193546496","0.00238499999684823","0.0023850380582315","0.00238507611961476","0.00238511418099803","0.00238507469445562","0.00238503520791321","0.00238499572137081","0.0023849562348284","0.00238491674828599","0.00238468327625973","0.00238444980423347","0.0023842163322072","0.00238398286018094","0.00238374938815467","0.00238380841590407","0.00238386744365347","0.00238392647140287","0.00238398549915227","0.00238404452690167","0.00238387897816469","0.00238371342942772","0.00238354788069074","0.00238338233195376","0.00238321678321678","0.00238329595916188","0.00238337513510698","0.00238345431105208","0.00238353348699717","0.00238361266294227","0.00238410916511588","0.00238460566728949","0.00238510216946311","0.00238559867163672","0.00238609517381033","0.00238609517381033","0.00238609517381033","0.00238609517381033","0.00238609517381033","0.00238609517381033","0.00238609517381033","0.00238609517381033","0.00238609517381033","0.00238609517381033","0.00238609517381033","0.00238609517381033","0.00238609517381033","0.00238609517381033","0.00238609517381033"
"ben","biomass","1A4b_Residential","0.00470866845397677","0.00470866845397677","0.00470866845397677","0.00470866845397677","0.00470866845397677","0.00470866845397677","0.00470866845397677","0.00470866845397677","0.00470866845397677","0.00470866845397677","0.00470866845397677","0.00470866845397677","0.00470866845397677","0.00470866845397677","0.00470866845397677","0.00470866845397677","0.00470866845397677","0.00470866845397677","0.00470866845397677","0.00470866845397677","0.00470866845397677","0.00470866845397677","0.00470866845397677","0.00470480037582963","0.0047009322976825","0.00469706421953537","0.00469319614138824","0.00468932806324111","0.00468848909855923","0.00468765013387734","0.00468681116919546","0.00468597220451358","0.0046851332398317","0.00468388755017276","0.00468264186051383","0.00468139617085489","0.00468015048119596","0.00467890479153703","0.00467920183973016","0.0046794988879233","0.00467979593611643","0.00468009298430957","0.00468039003250271","0.00468270787839619","0.00468502572428967","0.00468734357018315","0.00468966141607663","0.00469197926197011","0.00469322496074759","0.00469447065952508","0.00469571635830256","0.00469696205708004","0.00469820775585752","0.00469966652831061","0.0047011253007637","0.0047025840732168","0.00470404284566989","0.00470550161812298","0.00471022489262922","0.00471494816713547","0.00471967144164171","0.00472439471614796","0.00472911799065421","0.00472911799065421","0.00472911799065421","0.00472911799065421","0.00472911799065421","0.00472911799065421","0.00472911799065421","0.00472911799065421","0.00472911799065421","0.00472911799065421","0.00472911799065421","0.00472911799065421","0.00472911799065421","0.00472911799065421","0.00472911799065421"
