"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"CLCCBUS","197410","16.111","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197411","15.912","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197412","18.114","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197413","174.517","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197501","20.445","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197502","13.354","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197503","12.98","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197504","8.617","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197505","6.903","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197506","7.558","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197507","9.256","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197508","8.633","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197509","11.812","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197510","13.479","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197511","14.149","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197512","19.447","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197513","146.633","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197601","18.498","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197602","11.464","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197603","10.494","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197604","12.095","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197605","9.443","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197606","8.457","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197607","6.5","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197608","8.651","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197609","9.669","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197610","12.467","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197611","14.601","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197612","21.829","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197613","144.168","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197701","20.297","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197702","13.63","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197703","11.997","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197704","12.393","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197705","9.653","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197706","10","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197707","7.525","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197708","9.34","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197709","8.812","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197710","11.32","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197711","15.132","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197712","17.657","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197713","147.756","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197801","17.714","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197802","18.181","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197803","14.15","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197804","11.971","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197805","10.794","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197806","10.448","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197807","9.462","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197808","9.653","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197809","11.037","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197810","15.932","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197811","16.936","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197812","18.25","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197813","164.529","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197901","22.972","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197902","13.915","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197903","10.961","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197904","9.84","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197905","8.897","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197906","9.128","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197907","7.918","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197908","7.491","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197909","9.947","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197910","13.879","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197911","16.601","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197912","17.705","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","197913","149.253","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198001","15.387","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198002","13.464","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198003","9.599","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198004","10.294","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198005","6.215","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198006","4.915","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198007","6.091","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198008","5.752","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198009","7.64","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198010","10.418","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198011","11.024","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198012","14.105","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198013","114.903","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198101","16.494","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198102","13.121","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198103","8.735","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198104","10.357","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198105","8.661","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198106","5.529","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198107","7.924","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198108","8.459","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198109","10.818","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198110","11.536","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198111","15.683","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198112","19.461","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198113","136.759","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198201","18.705","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198202","13.054","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198203","10.605","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198204","13.242","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198205","8.797","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198206","6.838","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198207","11.83","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198208","12.621","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198209","11.999","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198210","12.432","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198211","15.917","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198212","19.176","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198213","155.216","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198301","16.912","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198302","14.788","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198303","10.541","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198304","14.673","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198305","8.858","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198306","7.021","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198307","11.459","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198308","10.828","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198309","14.387","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198310","15.286","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198311","16.166","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198312","20.7","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198313","161.619","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198401","19.346","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198402","16.929","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198403","12.066","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198404","17.17","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198405","10.367","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198406","8.197","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198407","12.857","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198408","12.142","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198409","16.131","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198410","12.818","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198411","13.561","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198412","17.353","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198413","168.936","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198501","14.66","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198502","12.828","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198503","9.143","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198504","13.489","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198505","8.144","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198506","6.44","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198507","9.24","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198508","8.726","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198509","11.593","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198510","12.647","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198511","13.381","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198512","17.122","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198513","137.411","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198601","15.773","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198602","13.802","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198603","9.837","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198604","14.221","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198605","8.586","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198606","6.79","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198607","8.299","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198608","7.837","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198609","10.413","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198610","11.7","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198611","12.378","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198612","15.839","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198613","135.475","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198701","13.047","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198702","11.417","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198703","8.137","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198704","10.858","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198705","6.556","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198706","5.184","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198707","9.086","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198708","8.58","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198709","11.399","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198710","11.822","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198711","12.508","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198712","16.005","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198713","124.6","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198801","15.191","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198802","12.469","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198803","9.19","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198804","11.183","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198805","6.584","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198806","8.087","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198807","12.477","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198808","12.105","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198809","7.134","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198810","8.199","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198811","10.919","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198812","17.549","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198813","131.088","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198901","11.815","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198902","12.948","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198903","9.564","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198904","9.54","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198905","6.273","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198906","5.533","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198907","9.265","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198908","8.396","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198909","5.946","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198910","3.919","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198911","9.904","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198912","22.124","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","198913","115.227","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199001","13.196","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199002","12.136","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199003","10.199","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199004","9.845","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199005","6.668","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199006","6.905","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199007","9.899","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199008","9.227","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199009","7.577","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199010","7.653","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199011","11.553","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199012","19.598","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199013","124.456","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199101","16.347","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199102","11.471","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199103","10.248","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199104","7.639","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199105","6.258","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199106","6.097","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199107","8.087","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199108","7.315","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199109","6.053","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199110","6.698","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199111","12.837","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199112","16.455","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199113","115.505","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199201","13.924","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199202","11.03","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199203","9.962","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199204","10.082","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199205","6.081","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199206","5.601","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199207","8.989","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199208","7.451","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199209","6.978","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199210","6.96","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199211","12.164","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199212","17.347","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199213","116.57","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199301","12.473","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199302","12.095","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199303","9.685","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199304","11.567","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199305","6.088","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199306","7.884","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199307","8.002","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199308","7.197","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199309","5.436","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199310","7.284","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199311","12.234","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199312","17.357","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199313","117.302","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199401","16.776","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199402","13.146","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199403","9.681","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199404","8.936","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199405","6.569","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199406","7.819","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199407","8.954","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199408","7.697","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199409","5.655","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199410","6.629","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199411","10.62","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199412","15.636","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199413","118.119","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199501","12.816","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199502","11.516","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199503","8.621","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199504","9.028","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199505","5.851","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199506","5.874","1","Coal Consumed by the Commercial Sector","Trillion Btu"
