"Source","Sector","SubSector","2014","2015","2016","2017","2018","2019","2020"
"Ore and Mineral Industries","","","514974.921055","513284.07925599994","559036.2831670002","589189.5288419999","526929.194756","512050.73334700003","505743.6061130001"
"Ore and Mineral Industries","Aluminium Industry","","375131.8235","383915.7274","423527.1656","433179.3071","379958.1308","360621.0695","377969.276"
"Ore and Mineral Industries","Aluminium Industry","Alumina (Bauxite Refining)","399","375","371","366","307","260","260"
"Ore and Mineral Industries","Aluminium Industry","Primary Aluminium Smelting and Refining","374732.8235","383540.7274","423156.1656","432813.3071","379651.1308","360361.0695","377709.276"
"Ore and Mineral Industries","Aluminium Industry","Secondary Aluminium Production (Includes Recycling)","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Asphalt Paving Industry","","4021.760249","3273.717586","3108.337215","3430.95897","3483.404661","3647.144301","3169.934443"
"Ore and Mineral Industries","Asphalt Paving Industry","Asphalt Paving Industry","4021.760249","3273.717586","3108.337215","3430.95897","3483.404661","3647.144301","3169.934443"
"Ore and Mineral Industries","Cement and Concrete Industry","","11668.7475","10218.9645","13235.5701","16291.2066","15970.362099999998","23713.3706","16878.56356"
"Ore and Mineral Industries","Cement and Concrete Industry","Cement Manufacturing","8592.9606","9049.0947","11215.3344","14399.7698","14047.923","14827.0262","13529.0586"
"Ore and Mineral Industries","Cement and Concrete Industry","Concrete Batching and Products","0.8229","30.0768","85.3297","0.8488","0.7941","0.7527","0.64906"
"Ore and Mineral Industries","Cement and Concrete Industry","Gypsum Product Manufacturing","144.954","109.17","115.483","126.511","150.488","167.3447","149.3949"
"Ore and Mineral Industries","Cement and Concrete Industry","Lime Manufacturing","2930.01","1030.623","1819.423","1764.077","1771.157","8718.247","3199.461"
"Ore and Mineral Industries","Foundries","","51000.350106","48023.81207","47201.574778","48805.108371999995","48394.843095","47153.572816","43647.312425"
"Ore and Mineral Industries","Foundries","Die Casting","0","0.359","0.335","0.287","0.393","0.222","0.278"
"Ore and Mineral Industries","Foundries","Ferrous Foundries","51000.350106","48023.45307","47201.239778","48804.821372","48394.450095","47153.350816","43647.034425"
"Ore and Mineral Industries","Foundries","Non-ferrous Foundries","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Iron and Steel Industry","","24226.101199999997","20617.3593","21043.312299999998","26839.130899999996","28019.5612","23897.835475000003","20839.097066000002"
"Ore and Mineral Industries","Iron and Steel Industry","Primary (Blast furnace and DRI)","21326.8768","17614.2474","18412.6648","23737.6351","24472.7192","20913.3457","17164.557282"
"Ore and Mineral Industries","Iron and Steel Industry","Secondary (Electric Arc Furnaces)","2899.2244","2978.8119","2611.8475","3081.8958","3531.752","2981.309775","3670.989784"
"Ore and Mineral Industries","Iron and Steel Industry","Steel Recycling","0","24.3","18.8","19.6","15.09","3.18","3.55"
"Ore and Mineral Industries","Iron Ore Pelletizing","","16903.85","17696.972","16116.569","16465.314","14038.727","15583.494","14643.288"
"Ore and Mineral Industries","Iron Ore Pelletizing","Iron Ore Pelletizing","16903.85","17696.972","16116.569","16465.314","14038.727","15583.494","14643.288"
"Ore and Mineral Industries","Mineral Products Industry","","578.6062","636.2642000000001","662.3968","609.517","546.235","428.277","458.29499999999996"
"Ore and Mineral Industries","Mineral Products Industry","Brick Products","263.218","298.492","341.564","326.967","325.542","218.713","264.03"
"Ore and Mineral Industries","Mineral Products Industry","Clay Products","24.94","13.27","23.59","0","1.61","0","0"
"Ore and Mineral Industries","Mineral Products Industry","Other (Mineral Products Industry)","290.4482","324.5022","297.2428","282.55","219.083","209.564","194.265"
