"Source","Sector","SubSector","2007","2008","2009","2010","2011","2012","2013"
"Ore and Mineral Industries","","","531254.163593","545920.5679289999","512173.96112399996","536275.6564739998","561812.010863","551365.781221","545481.3304000001"
"Ore and Mineral Industries","Aluminium Industry","","352652.028","384014.245","389028.133","390330.7567","404054.2833","399994.03","410434.848"
"Ore and Mineral Industries","Aluminium Industry","Alumina (Bauxite Refining)","282","283","305","400","407.78","412","416"
"Ore and Mineral Industries","Aluminium Industry","Primary Aluminium Smelting and Refining","352307.028","383662.645","388723.133","389930.7567","403646.5033","399582.03","410018.848"
"Ore and Mineral Industries","Aluminium Industry","Secondary Aluminium Production (Includes Recycling)","63","68.6","0","0","0","0","0"
"Ore and Mineral Industries","Asphalt Paving Industry","","4469.957179","4326.852979","4534.066509","5516.774468","4950.595801","3751.23286","3742.452638"
"Ore and Mineral Industries","Asphalt Paving Industry","Asphalt Paving Industry","4469.957179","4326.852979","4534.066509","5516.774468","4950.595801","3751.23286","3742.452638"
"Ore and Mineral Industries","Cement and Concrete Industry","","18344.912","17015.342","11755.752","14843.9979","33262.546500000004","17435.6883","14473.6442"
"Ore and Mineral Industries","Cement and Concrete Industry","Cement Manufacturing","16710.619","14725.739","9405.988","11650.3654","12398.5651","14233.4608","11223.2543"
"Ore and Mineral Industries","Cement and Concrete Industry","Concrete Batching and Products","2.854","3.024","1.918","31.1849","1.8884","40.5385","0.7239"
"Ore and Mineral Industries","Cement and Concrete Industry","Gypsum Product Manufacturing","270.791","184.922","140.031","115.757","17850.239","182.515","142.293"
"Ore and Mineral Industries","Cement and Concrete Industry","Lime Manufacturing","1360.648","2101.657","2207.815","3046.6906","3011.854","2979.174","3107.373"
"Ore and Mineral Industries","Foundries","","48656.901997","51416.17205","47768.672715","47716.723406000005","48084.845462","49149.058805","48356.747362"
"Ore and Mineral Industries","Foundries","Die Casting","0.529","0.478","0.45","0.582","54.5","43.46","39.87"
"Ore and Mineral Industries","Foundries","Ferrous Foundries","48656.372997","51415.69405","47768.222715","47716.141406","48030.345462","49105.598805","48316.877362"
"Ore and Mineral Industries","Foundries","Non-ferrous Foundries","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Iron and Steel Industry","","46651.84","35561.856","19454.132","20194.746900000002","21213.776299999998","27969.5464","22598.175300000003"
"Ore and Mineral Industries","Iron and Steel Industry","Primary (Blast furnace and DRI)","43541.2","32524.408","17592.703","17666.1762","18441.8141","24571.4997","19359.4055"
"Ore and Mineral Industries","Iron and Steel Industry","Secondary (Electric Arc Furnaces)","3110.64","3037.448","1861.429","2528.5707","2771.9622","3398.0467","3238.7698"
"Ore and Mineral Industries","Iron and Steel Industry","Steel Recycling","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Iron Ore Pelletizing","","23808.52","24182.85","17538.823","22210.393","19822.271","17993.113","17012.741"
"Ore and Mineral Industries","Iron Ore Pelletizing","Iron Ore Pelletizing","23808.52","24182.85","17538.823","22210.393","19822.271","17993.113","17012.741"
"Ore and Mineral Industries","Mineral Products Industry","","3493.296","3713.21","3338.7920000000004","682.9377000000001","545.6295","596.0083","669.1282000000001"
"Ore and Mineral Industries","Mineral Products Industry","Brick Products","457.023","387.78","326.164","346.148","272.009","338.574","302.499"
"Ore and Mineral Industries","Mineral Products Industry","Clay Products","140.586","102.001","69.982","41.129","41.325","35.79","31.49"
"Ore and Mineral Industries","Mineral Products Industry","Other (Mineral Products Industry)","2895.687","3223.429","2942.646","295.6607","232.2955","221.6443","335.1392"
"Ore and Mineral Industries","Mining and Rock Quarrying","","15385.027417000001","10561.8759","9631.2669","13094.9513","18604.955100000003","21799.899456000003","17370.682200000003"
"Ore and Mineral Industries","Mining and Rock Quarrying","Coal Mining Industry","40","1041","1936.329","2734.572","2416.547","1989.0329","1795.7705"
"Ore and Mineral Industries","Mining and Rock Quarrying","Iron Ore Mining","327.826","369.926","283.17","1687.33","1954.463","2500.905","3384.44"
"Ore and Mineral Industries","Mining and Rock Quarrying","Limestone","298.251","281.714","116.034","157.5732","117.7506","47.396","68.782"
"Ore and Mineral Industries","Mining and Rock Quarrying","Metal Mining","4854.723","5565.529","4479.54","5747.9406","8349.843","14010.4527","8698.4387"
"Ore and Mineral Industries","Mining and Rock Quarrying","Potash","7181.618","927.755","486.562","794.715","880.377","955.5999","1006.111"
"Ore and Mineral Industries","Mining and Rock Quarrying","Rock, Sand and Gravel","482.357417","558.3319","391.2259","348.415","2808.5953","266.417956","267.471"
"Ore and Mineral Industries","Mining and Rock Quarrying","Silica Production","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Mining and Rock Quarrying","Other (Mining and Rock Quarrying)","2200.252","1817.62","1938.406","1624.4055","2077.3792","2030.095","2149.669"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","","17791.681","15128.164","9124.323","21684.3751","11273.1079","12677.2041","10822.9115"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Primary Ni, Cu, Zn, Pb","17791.619","15128.164","9124.323","21684.3751","11273.1079","12677.2041","10822.9115"
