"Source","Sector","SubSector","1993","1994","1995","1996","1997","1998","1999"
"Ore and Mineral Industries","","","1112562.0660930001","891963.750245","1105688.950478","1089055.862645","1032120.534868","1019397.922546","925365.343016"
"Ore and Mineral Industries","Aluminium Industry","","46614.723588","50257.964414","44954.660515999996","49763.984743","52009.580687999995","51035.585036000004","48842.564149"
"Ore and Mineral Industries","Aluminium Industry","Alumina (Bauxite Refining)","2905.52205","2724.5134","1131.1222","1787.7622","2444.4022","2366.692205","2288.98221"
"Ore and Mineral Industries","Aluminium Industry","Primary Aluminium Smelting and Refining","43702.213108","47524.47779","43815.6381","47966.370428","49555.963873","48658.689545","46544.407939"
"Ore and Mineral Industries","Aluminium Industry","Secondary Aluminium Production (Includes Recycling)","6.98843","8.973224","7.900216","9.852115","9.214615","10.203286","9.174"
"Ore and Mineral Industries","Asphalt Paving Industry","","899.90361","1092.685152","1062.686202","972.115402","964.063678","920.386467","831.151565"
"Ore and Mineral Industries","Asphalt Paving Industry","Asphalt Paving Industry","899.90361","1092.685152","1062.686202","972.115402","964.063678","920.386467","831.151565"
"Ore and Mineral Industries","Cement and Concrete Industry","","33869.517275","36178.166266","38545.786902","36077.012711999996","37798.137875","39253.285452000004","38998.996849999996"
"Ore and Mineral Industries","Cement and Concrete Industry","Cement Manufacturing","31592.847851","33529.154608","35822.393685","33094.153132","34399.814643","35933.681465","35928.90621"
"Ore and Mineral Industries","Cement and Concrete Industry","Concrete Batching and Products","109.156401","95.793432","69.389133","65.959893","88.815869","114.94648","108.204522"
"Ore and Mineral Industries","Cement and Concrete Industry","Gypsum Product Manufacturing","124.134714","120.887153","148.977971","158.977219","168.701716","169.90482","171.130643"
"Ore and Mineral Industries","Cement and Concrete Industry","Lime Manufacturing","2043.378309","2432.331073","2505.026113","2757.922468","3140.805647","3034.752687","2790.755475"
"Ore and Mineral Industries","Foundries","","1167.891353","1126.989875","1165.6380510000001","1053.409359","1062.62331","1075.211814","1076.589986"
"Ore and Mineral Industries","Foundries","Die Casting","0.045183","0.04698","0.284697","0.298123","0.322842","0.93093","0.940562"
"Ore and Mineral Industries","Foundries","Ferrous Foundries","811.837108","829.460587","922.562446","854.183457","897.96186","934.220147","968.345758"
"Ore and Mineral Industries","Foundries","Non-ferrous Foundries","356.009062","297.482308","242.790908","198.927779","164.338608","140.060737","107.303666"
"Ore and Mineral Industries","Iron and Steel Industry","","36606.654649","36634.696883","37701.963647000004","37825.676316000005","40651.001656","32064.320894","33279.571233"
"Ore and Mineral Industries","Iron and Steel Industry","Primary (Blast furnace and DRI)","35648.488256","35377.791309","36419.646588","36036.755567","38765.208924","30293.903319","31428.304505"
"Ore and Mineral Industries","Iron and Steel Industry","Secondary (Electric Arc Furnaces)","957.541886","1255.272923","1281.546741","1788.554814","1885.228321","1769.766503","1850.165968"
"Ore and Mineral Industries","Iron and Steel Industry","Steel Recycling","0.624507","1.632651","0.770318","0.365935","0.564411","0.651072","1.10076"
"Ore and Mineral Industries","Iron Ore Pelletizing","","15626.03472","17508.41756","18898.4537","18038.67307","17178.89244","16643.03788","16107.18332"
"Ore and Mineral Industries","Iron Ore Pelletizing","Iron Ore Pelletizing","15626.03472","17508.41756","18898.4537","18038.67307","17178.89244","16643.03788","16107.18332"
"Ore and Mineral Industries","Mineral Products Industry","","960.748959","1009.3435139999999","1199.789361","1146.432258","1086.314274","1071.4477550000001","1316.3369000000002"
"Ore and Mineral Industries","Mineral Products Industry","Brick Products","354.150961","371.121359","379.846154","375.239015","386.428698","395.411775","397.317633"
