"Source","Sector","SubSector","2014","2015","2016","2017","2018","2019","2020"
"Ore and Mineral Industries","","","487185.22851","482792.211841","481213.086978","388876.218135","257996.32718699996","183190.23538499998","193159.732126"
"Ore and Mineral Industries","Aluminium Industry","","55164.5426","57081.0886","63837.5553","65773.2589","61370.271","56625.9354","61123.5884"
"Ore and Mineral Industries","Aluminium Industry","Alumina (Bauxite Refining)","24.91","1.76","2","1.44","1.033","0.71","0.686"
"Ore and Mineral Industries","Aluminium Industry","Primary Aluminium Smelting and Refining","55139.6326","57079.3286","63835.5553","65771.8189","61369.238","56625.2254","61122.9024"
"Ore and Mineral Industries","Aluminium Industry","Secondary Aluminium Production (Includes Recycling)","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Asphalt Paving Industry","","658.689474","571.849593","610.356638","685.595095","691.831447","624.252079","561.960672"
"Ore and Mineral Industries","Asphalt Paving Industry","Asphalt Paving Industry","658.689474","571.849593","610.356638","685.595095","691.831447","624.252079","561.960672"
"Ore and Mineral Industries","Cement and Concrete Industry","","20261.2685","23407.8521","23904.536900000003","22842.991899999997","24934.9711","23415.2021","18577.42126"
"Ore and Mineral Industries","Cement and Concrete Industry","Cement Manufacturing","17117.0054","21180.4663","21422.5746","20083.4305","22240.9977","21046.2392","16892.6257"
"Ore and Mineral Industries","Cement and Concrete Industry","Concrete Batching and Products","0.0705","0.0628","0.0623","0.0624","0.0624","0.0199","0.06556"
"Ore and Mineral Industries","Cement and Concrete Industry","Gypsum Product Manufacturing","54.76","2.216","1.865","2.424","3.019","0.192","0.3"
"Ore and Mineral Industries","Cement and Concrete Industry","Lime Manufacturing","3089.4326","2225.107","2480.035","2757.075","2690.892","2368.751","1684.43"
"Ore and Mineral Industries","Foundries","","1.232306","21.681140000000003","22.430940000000003","20.80254","21.82454","21.44454","20.20054"
"Ore and Mineral Industries","Foundries","Die Casting","0","0.0026","0.0024","0.002","0.003","0.002","0.002"
"Ore and Mineral Industries","Foundries","Ferrous Foundries","1.232306","21.67854","22.42854","20.80054","21.82154","21.44254","20.19854"
"Ore and Mineral Industries","Foundries","Non-ferrous Foundries","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Iron and Steel Industry","","24165.9493","21540.3187","17309.9658","18002.225300000002","19088.6358","19345.015996000002","14959.286646"
"Ore and Mineral Industries","Iron and Steel Industry","Primary (Blast furnace and DRI)","22695.8036","20078.4126","15857.0133","16425.0175","17468.5892","17876.82195","13646.732168"
"Ore and Mineral Industries","Iron and Steel Industry","Secondary (Electric Arc Furnaces)","1470.1457","1461.9061","1452.9525","1577.2078","1619.7186","1467.618046","1311.911478"
"Ore and Mineral Industries","Iron and Steel Industry","Steel Recycling","0","0","0","0","0.328","0.576","0.643"
"Ore and Mineral Industries","Iron Ore Pelletizing","","9894.961","11654.357","12087.658","11757.282","9698.612","10715.078","10227.832"
"Ore and Mineral Industries","Iron Ore Pelletizing","Iron Ore Pelletizing","9894.961","11654.357","12087.658","11757.282","9698.612","10715.078","10227.832"
"Ore and Mineral Industries","Mineral Products Industry","","1578.366","1383.817","1531.437","851.443","754.1320000000001","724.46","689.77"
"Ore and Mineral Industries","Mineral Products Industry","Brick Products","99.632","112.365","129.735","130.501","122.951","76.484","85.09"
"Ore and Mineral Industries","Mineral Products Industry","Clay Products","278.73","148.35","263.7","160.78","0.01","0","0"
"Ore and Mineral Industries","Mineral Products Industry","Other (Mineral Products Industry)","1200.004","1123.102","1138.002","560.162","631.171","647.976","604.68"
"Ore and Mineral Industries","Mining and Rock Quarrying","","2735.93133","2361.316308","2559.7690000000002","2448.2969","1906.2504000000001","1851.77927","2101.303418"
"Ore and Mineral Industries","Mining and Rock Quarrying","Coal Mining Industry","817.6182","654.56","621.784","770.0773","614.1774","565.73327","681.62145"
"Ore and Mineral Industries","Mining and Rock Quarrying","Iron Ore Mining","423.304","217.54","626.724","158.48","73.591","161.731","271.167"
"Ore and Mineral Industries","Mining and Rock Quarrying","Limestone","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Mining and Rock Quarrying","Metal Mining","1191.306","1181.9711","1022.989","1212.317","902.738","856.373","932.77301"
"Ore and Mineral Industries","Mining and Rock Quarrying","Potash","2.373","25.02","1.154","0.939","1.349","2.1","1.05"
"Ore and Mineral Industries","Mining and Rock Quarrying","Rock, Sand and Gravel","0.50413","0.670208","13.555","8.6616","9.193","9.383","7.16"
"Ore and Mineral Industries","Mining and Rock Quarrying","Silica Production","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Mining and Rock Quarrying","Other (Mining and Rock Quarrying)","300.826","281.555","273.563","297.822","305.202","256.459","207.531958"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","","372724.288","364769.9314","359349.3774","266494.3225","139529.7989","69867.068","84898.36919000001"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Primary Ni, Cu, Zn, Pb","371476.164","363263.3022","357943.3234","265029.2081","138681.4682","69082.815","84499.07829"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Secondary Pb, Cu","1248.124","1506.6292","1406.054","1465.1144","848.3307","784.253","399.2909"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Other (Non-Ferrous Refining and Smelting Industry)","0","0","0","0","0","0","0"
"Oil and Gas Industry","","","299312.36841399997","273649.607907","258718.73431999996","265944.890411","276007.416691","271195.088503","245161.316279"
