"Source","Sector","SubSector","2007","2008","2009","2010","2011","2012","2013"
"Ore and Mineral Industries","","","778912.490277","715115.5735480001","522451.61588399997","501434.55067100003","467122.132365","477294.72847199993","492042.16585399996"
"Ore and Mineral Industries","Aluminium Industry","","62309.022","64005.895","59122.612","59076.5747","64764.854","62038.801","59605.982"
"Ore and Mineral Industries","Aluminium Industry","Alumina (Bauxite Refining)","3279","2891","1028","202","168","86","106"
"Ore and Mineral Industries","Aluminium Industry","Primary Aluminium Smelting and Refining","59030.022","61114.895","58094.612","58874.5747","64596.854","61952.801","59499.982"
"Ore and Mineral Industries","Aluminium Industry","Secondary Aluminium Production (Includes Recycling)","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Asphalt Paving Industry","","852.087109","883.087634","844.111809","1015.255536","965.723495","635.905932","584.336312"
"Ore and Mineral Industries","Asphalt Paving Industry","Asphalt Paving Industry","852.087109","883.087634","844.111809","1015.255536","965.723495","635.905932","584.336312"
"Ore and Mineral Industries","Cement and Concrete Industry","","39387.857","31257.310999999998","24565.921000000002","23049.3478","21499.294","25342.097100000003","22661.5469"
"Ore and Mineral Industries","Cement and Concrete Industry","Cement Manufacturing","30982.25","24700.063","20223.892","19323.1048","17633.8507","21825.4673","19851.9287"
"Ore and Mineral Industries","Cement and Concrete Industry","Concrete Batching and Products","0.021","0.022","0.014","0.0131","0.0223","0.0098","0.0702"
"Ore and Mineral Industries","Cement and Concrete Industry","Gypsum Product Manufacturing","109.98","54.517","68.595","50.104","47.363","48.898","40.577"
"Ore and Mineral Industries","Cement and Concrete Industry","Lime Manufacturing","8295.606","6502.709","4273.42","3676.1259","3818.058","3467.722","2768.971"
"Ore and Mineral Industries","Foundries","","22.907168000000002","66.631914","1.5180749999999998","1.275956","1.23254","1.2315399999999999","1.1815399999999998"
"Ore and Mineral Industries","Foundries","Die Casting","0.004","0.003","0.003","0.004","0.004","0.003","0.003"
"Ore and Mineral Industries","Foundries","Ferrous Foundries","22.903168","27.979914","1.515075","1.271956","1.22854","1.22854","1.17854"
"Ore and Mineral Industries","Foundries","Non-ferrous Foundries","0","38.649","0","0","0","0","0"
"Ore and Mineral Industries","Iron and Steel Industry","","27900.362999999998","26975.888","21762.532","26866.851899999998","28783.238800000003","29980.1319","23639.4992"
"Ore and Mineral Industries","Iron and Steel Industry","Primary (Blast furnace and DRI)","27253.528","26669.963","21382.386","26267.2178","27699.2269","28911.9205","22919.6822"
"Ore and Mineral Industries","Iron and Steel Industry","Secondary (Electric Arc Furnaces)","646.835","305.925","380.146","599.6341","1084.0119","1068.2114","719.817"
"Ore and Mineral Industries","Iron and Steel Industry","Steel Recycling","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Iron Ore Pelletizing","","20157.154","17804.26","10332.681","13964.519","11938.788","12338.772","10988.122"
"Ore and Mineral Industries","Iron Ore Pelletizing","Iron Ore Pelletizing","20157.154","17804.26","10332.681","13964.519","11938.788","12338.772","10988.122"
"Ore and Mineral Industries","Mineral Products Industry","","900.49","962.046","1491.254","1218.1390000000001","1416.821","1540.926","1834.5005999999998"
"Ore and Mineral Industries","Mineral Products Industry","Brick Products","196.466","173.31","147.058","153.553","115.846","143.612","112.607"
"Ore and Mineral Industries","Mineral Products Industry","Clay Products","456.624","442.293","457.63","425.83","461.85","400","351.89"
"Ore and Mineral Industries","Mineral Products Industry","Other (Mineral Products Industry)","247.4","346.443","886.566","638.756","839.125","997.314","1370.0036"
"Ore and Mineral Industries","Mining and Rock Quarrying","","10696.817","8296.278000000002","7997.299000000001","5832.8508790000005","4727.39153","3432.2245","2990.6914020000004"
"Ore and Mineral Industries","Mining and Rock Quarrying","Coal Mining Industry","840.16","823.45","849.75","1333.978","2007.689","994.5322","1020.949"
"Ore and Mineral Industries","Mining and Rock Quarrying","Iron Ore Mining","1031.239","813.734","659.178","657.488","457.891","399.599","459.618"
"Ore and Mineral Industries","Mining and Rock Quarrying","Limestone","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Mining and Rock Quarrying","Metal Mining","8508.952","6434.501","5951.144","3237.456","1636.2562","1652.552","1205.4552"
"Ore and Mineral Industries","Mining and Rock Quarrying","Potash","12.81","9.85","0","0","0","1","1.477"
"Ore and Mineral Industries","Mining and Rock Quarrying","Rock, Sand and Gravel","0.27","0.212","0.435","0.715179","73.13683","0.2725","0.508402"
"Ore and Mineral Industries","Mining and Rock Quarrying","Silica Production","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Mining and Rock Quarrying","Other (Mining and Rock Quarrying)","303.386","214.531","536.792","603.2137","552.4185","384.2688","302.6838"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","","616685.7930000001","564864.1760000001","396333.687","370409.7359","333024.789","341984.6385","369736.3059"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Primary Ni, Cu, Zn, Pb","615918.371","564136.192","395879.561","368862.5285","331497.1077","340611.2603","368441.364"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Secondary Pb, Cu","767.422","727.984","454.126","1547.2074","1527.6813","1373.3782","1294.9419"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Other (Non-Ferrous Refining and Smelting Industry)","0","0","0","0","0","0","0"
"Oil and Gas Industry","","","404700.527137","380439.816331","375097.46708900004","343888.449139","335595.62015","339386.172522","326258.01186399994"
"Oil and Gas Industry","Downstream Oil and Gas Industry","","85485.03994900001","80669.333101","74180.96067100001","60105.44214499999","56495.017045","54873.001178000006","54979.881956"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Petroleum Refining","85352.176","80575.501","74180.55","60105.0203","56494.5575","54872.5687","54979.4533"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Refined Petroleum Products Bulk Storage and Distribution","132.443","93.427","0","0","0","0","0"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Refined Petroleum Product Pipelines","0","0","0","0","0","0","0"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Natural Gas Distribution","0.420949","0.405101","0.410671","0.421845","0.459545","0.432478","0.428656"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Other (Downstream Oil and Gas Industry)","0","0","0","0","0","0","0"
"Oil and Gas Industry","Upstream Oil and Gas Industry","","319215.487188","299770.48323","300916.506418","283783.006994","279100.603105","284513.171344","271278.129908"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Accidents and Equipment Failures","0","0","0","0","0","0","0"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Disposal and Waste Treatment","0.007235","0.010885","0.015033","0.017602","0.020726","0.025808","0.031873"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Heavy Crude Oil Cold Production","928.784305","1155.978444","1336.222248","1581.135581","1794.666248","1893.736587","1922.293139"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Light/Medium Crude Oil Production","27659.10381","24562.666977","20735.54417","22558.887717","22573.575562","26752.707016","30726.280816"
