"Source","Sector","SubSector","2009","2010","2011","2012","2013","2014","2015"
"Ore and Mineral Industries","","","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"Ore and Mineral Industries","Aluminium Industry","","59122.61","59076.57","64764.85","62038.8","59605.98","55164.54","57082.32"
"Ore and Mineral Industries","Aluminium Industry","Alumina (Bauxite Refining)","1028","202","168","86","106","24.91","2.99"
"Ore and Mineral Industries","Aluminium Industry","Primary Aluminium Smelting and Refining","58094.61","58874.57","64596.85","61952.8","59499.98","55139.63","57079.33"
"Ore and Mineral Industries","Asphalt Paving Industry","","844.11","1015.26","965.72","635.91","584.34","658.69","571.85"
"Ore and Mineral Industries","Asphalt Paving Industry","Asphalt Paving Industry","844.11","1015.26","965.72","635.91","584.34","658.69","571.85"
"Ore and Mineral Industries","Cement and Concrete Industry","","24565.92","23049.339999999997","21499.29","25342.100000000002","22661.550000000003","20261.269999999997","23407.860000000004"
"Ore and Mineral Industries","Cement and Concrete Industry","Cement Manufacturing","20223.89","19323.1","17633.85","21825.47","19851.93","17117.01","21180.47"
"Ore and Mineral Industries","Cement and Concrete Industry","Concrete Batching and Products","0.01","0.01","0.02","0.01","0.07","0.07","0.06"
"Ore and Mineral Industries","Cement and Concrete Industry","Gypsum Product Manufacturing","68.6","50.1","47.36","48.9","40.58","54.76","2.22"
"Ore and Mineral Industries","Cement and Concrete Industry","Lime Manufacturing","4273.42","3676.13","3818.06","3467.72","2768.97","3089.43","2225.11"
"Ore and Mineral Industries","Foundries","","26.5","31.33","NaN","NaN","NaN","NaN","NaN"
"Ore and Mineral Industries","Foundries","Die Casting","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Foundries","Ferrous Foundries","2.42","2.49","2.74","2.61","2.35","2.83","22.83"
"Ore and Mineral Industries","Foundries","Non-ferrous Foundries","24.08","28.84","0","0","0","0","0"
"Ore and Mineral Industries","Iron and Steel Industry","","22334.73","27355.72","29372.84","30618.829999999998","24329.87","24734.17","22237.510000000002"
"Ore and Mineral Industries","Iron and Steel Industry","Primary (Blast furnace and DRI)","12464.77","15335.68","18565.73","18633.35","14356.99","12656.54","15331.77"
"Ore and Mineral Industries","Iron and Steel Industry","Secondary (Electric Arc Furnaces)","9869.96","12020.04","10807.11","11985.48","9972.88","12077.63","6905.74"
"Ore and Mineral Industries","Iron Ore Pelletizing","","10332.68","13964.52","11938.79","12338.77","10988.12","9894.96","11654.36"
"Ore and Mineral Industries","Iron Ore Pelletizing","Iron Ore Pelletizing","10332.68","13964.52","11938.79","12338.77","10988.12","9894.96","11654.36"
"Ore and Mineral Industries","Mineral Products Industry","","1557.7600000000002","1358.24","1609.43","1729.8200000000002","2018.9","1578.3600000000001","1383.82"
"Ore and Mineral Industries","Mineral Products Industry","Brick Products","147.06","153.55","115.85","143.61","112.61","99.63","112.37"
"Ore and Mineral Industries","Mineral Products Industry","Clay Products","457.63","425.83","461.85","400","351.89","278.73","148.35"
"Ore and Mineral Industries","Mineral Products Industry","Other (Mineral Products Industry)","953.07","778.86","1031.73","1186.21","1554.4","1200","1123.1"
"Ore and Mineral Industries","Mining and Rock Quarrying","","NaN","NaN","NaN","3432.2200000000003","2990.7000000000003","2735.9199999999996","2361.3199999999997"
"Ore and Mineral Industries","Mining and Rock Quarrying","Coal Mining Industry","849.75","1333.98","2007.69","994.53","1020.95","817.62","654.56"
"Ore and Mineral Industries","Mining and Rock Quarrying","Iron Ore Mining","659.18","657.49","457.89","399.6","459.62","423.3","217.54"
"Ore and Mineral Industries","Mining and Rock Quarrying","Metal Mining","5951.14","3237.46","1636.26","1652.55","1205.46","1191.31","1181.97"
"Ore and Mineral Industries","Mining and Rock Quarrying","Potash","0","0","0","1","1.48","2.37","25.02"
"Ore and Mineral Industries","Mining and Rock Quarrying","Rock, Sand and Gravel","0.44","0.7","0.22","0.27","0.51","0.49","0.67"
"Ore and Mineral Industries","Mining and Rock Quarrying","Other (Mining and Rock Quarrying)","536.79","603.21","552.42","384.27","302.68","300.83","281.56"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","","396333.69","370409.74000000005","333024.79","341984.64","369736.3","372724.27999999997","364769.93"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Primary Ni, Cu, Zn, Pb","395879.56","368862.53","331497.11","340611.26","368441.36","371476.16","363263.3"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Secondary Pb, Cu","454.13","1547.21","1527.68","1373.38","1294.94","1248.12","1506.63"
"Oil and Gas Industry","","","NaN","NaN","NaN","330526.1400000001","315466.48000000004","286767.85000000003","260524.44"
"Oil and Gas Industry","Downstream Oil and Gas Industry","","74180.96","60105.439999999995","56495.02","54873","54979.88","51860.19","44246.049999999996"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Petroleum Refining","74180.55","60105.02","56494.56","54872.57","54979.45","51859.75","44245.6"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Refined Petroleum Products Bulk Storage and Distribution","0","0","0","0","0","0","0"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Natural Gas Distribution","0.41","0.42","0.46","0.43","0.43","0.44","0.45"
"Oil and Gas Industry","Upstream Oil and Gas Industry","","NaN","NaN","NaN","275653.14","260486.59999999998","234907.66000000003","216278.38999999998"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Disposal and Waste Treatment","0.02","0.02","0.02","0.03","0.03","0.04","0.04"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Heavy Crude Oil Cold Production","1547.27","1834.78","2066.14","2247.1","3147.39","2594.59","2794.79"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Light/Medium Crude Oil Production","19501.2","21179.01","21356.99","25447.97","26454.62","30568.47","29609.8"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Natural Gas Production and Processing","134744.85","129198.92","130900.65","120917.38","115503.65","118679.81","110653.64"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Natural Gas Transmission and Storage","768.34","569.16","207.14","173.21","205.55","220.25","236.63"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Oil Sands In-Situ Extraction","7963.52","8240.7","7308.38","7621.14","8466.72","7139","8098.93"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Oil Sands Mining, Extraction and Upgrading","125362.28","107617.08","96672.95","105043.44","91788.08","58204.61","53898.28"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Petroleum Liquids Storage","0","0","0","0.01","0","0","0"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Petroleum Liquids Transportation","126.33","123.39","135.96","133.03","132.78","128.44","132.91"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Well Drilling/Servicing/Testing","7639.11","10465","13352.92","14069.83","14787.78","17372.45","10853.37"
"Electric Power Generation (Utilities)","","","383984.62000000005","333923.24","293220.24","284231.12999999995","278210.17","269186.39","251497.23999999996"
"Electric Power Generation (Utilities)","Coal","","368789.15","322354.42","286423.8","277783.22","271687.81","259814.07","241566.83"
"Electric Power Generation (Utilities)","Coal","Coal","368789.15","322354.42","286423.8","277783.22","271687.81","259814.07","241566.83"
"Electric Power Generation (Utilities)","Diesel","","128.57","129.9","14","13.7","14.66","39.2","155.85"
"Electric Power Generation (Utilities)","Diesel","Diesel","128.57","129.9","14","13.7","14.66","39.2","155.85"
"Electric Power Generation (Utilities)","Natural Gas","","3827.02","2948.94","742.08","646.69","1399.01","2352.93","2101.11"
"Electric Power Generation (Utilities)","Natural Gas","Natural Gas","3827.02","2948.94","742.08","646.69","1399.01","2352.93","2101.11"
"Electric Power Generation (Utilities)","Landfill Gas","","131.52","145.47","7.88","8.05","8.9","111.2","128.33"
"Electric Power Generation (Utilities)","Landfill Gas","Landfill Gas","131.52","145.47","7.88","8.05","8.9","111.2","128.33"
"Electric Power Generation (Utilities)","Other (Electric Power Generation)","","11108.36","8344.51","6032.48","5779.47","5099.79","6868.99","7545.12"
"Electric Power Generation (Utilities)","Other (Electric Power Generation)","Other (Electric Power Generation)","11108.36","8344.51","6032.48","5779.47","5099.79","6868.99","7545.12"
"Electric Power Generation (Utilities)","Hydroelectricity","","0","0","0","0","0","0","0"
"Electric Power Generation (Utilities)","Nuclear","","0","0","0","0","0","0","0"
"Electric Power Generation (Utilities)","Solid Biomass","","0","0","0","0","0","0","0"
"Manufacturing","","","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"Manufacturing","Abrasives Manufacturing","","0","0","0","0","0","0","0"
"Manufacturing","Bakeries","","0","0","0.01","0.01","0.01","0.01","0.01"
"Manufacturing","Bakeries","Bakeries","0","0","0.01","0.01","0.01","0.01","0.01"
"Manufacturing","Biofuel Production","","NaN","NaN","NaN","0.14","1.66","0.33","NaN"
"Manufacturing","Biofuel Production","Biofuel Production","0","0","0","0.14","1.66","0.33","0"
"Manufacturing","Chemicals Industry","","20042.67","21717.279999999995","NaN","NaN","19422.440000000002","NaN","NaN"
"Manufacturing","Chemicals Industry","Chemical Manufacturing","16546.53","18465.22","19898.63","17574.38","17196.34","18036.1","19432.48"
"Manufacturing","Chemicals Industry","Cleaning Compound Manufacturing","3.72","2.94","0","0","0","0","0"
"Manufacturing","Chemicals Industry","Fertilizer Production","2041.86","2350.12","2510.45","1687.2","1565.04","2254.26","2297.94"
"Manufacturing","Chemicals Industry","Paint and Varnish Manufacturing","0.03","0.03","0","0","0","0","0"
"Manufacturing","Chemicals Industry","Petrochemical Industry","1374.91","807.21","874.19","632.29","646.16","778.16","780.36"
"Manufacturing","Chemicals Industry","Plastics and Synthetic Resins Fabrication","31.02","47.17","72.38","42.37","14.9","12.73","9.03"
"Manufacturing","Chemicals Industry","Other (Chemical Industry)","44.6","44.59","0.73","0","0","0.03","0"
"Manufacturing","Electronics","","7.15","NaN","NaN","NaN","NaN","NaN","NaN"
"Manufacturing","Electronics","Electronics","7.15","0","0","0","0","0","0"
"Manufacturing","Food Preparation","","2251.16","1686.18","1685.77","902.67","740.47","613.05","374.95"
"Manufacturing","Food Preparation","Food Preparation","2251.16","1686.18","1685.77","902.67","740.47","613.05","374.95"
"Manufacturing","Glass Manufacturing","","603.27","603.44","590.38","627.19","625.03","602.95","625.89"
"Manufacturing","Glass Manufacturing","Glass Manufacturing","603.27","603.44","590.38","627.19","625.03","602.95","625.89"
"Manufacturing","Grain Industry","","NaN","NaN","703.28","660.43","629.88","NaN","NaN"
"Manufacturing","Grain Industry","Grain Processing","582.27","659.86","703.28","660.43","629.86","470.12","513.98"
"Manufacturing","Grain Industry","Warehousing and Storage","0","0","0","0","0.02","0","0"
"Manufacturing","Metal Fabrication","","13.61","11.42","7.42","7.07","5.56","6.19","5.39"
"Manufacturing","Metal Fabrication","Metal Fabrication","13.61","11.42","7.42","7.07","5.56","6.19","5.39"
"Manufacturing","Plastics Manufacturing","","0.08","0.07","0.11","0.01","0.01","0.01","NaN"
"Manufacturing","Plastics Manufacturing","Plastics Manufacturing","0.08","0.07","0.11","0.01","0.01","0.01","0"
"Manufacturing","Pulp and Paper Industry","","29404.68","26559.3","26002.510000000002","26269.420000000002","26166.77","28835.05","NaN"
"Manufacturing","Pulp and Paper Industry","Converted Paper Product Manufacturing","124.21","80.27","73.72","44.08","101.5","23","0"
"Manufacturing","Pulp and Paper Industry","Pulp and Paper Product Manufacturing","29280.47","26479.03","25928.79","26225.34","26065.27","28812.05","23779.98"
"Manufacturing","Textiles","","60.73","52.39","51.44","41.34","30.69","22.47","17.18"
"Manufacturing","Textiles","Textiles","60.73","52.39","51.44","41.34","30.69","22.47","17.18"
"Manufacturing","Vehicle Manufacturing (Engines, Parts, Assembly, Painting)","","431.24","378.87","354.4","45.18","154.07","0.66","0.45"
"Manufacturing","Vehicle Manufacturing (Engines, Parts, Assembly, Painting)","Vehicle Manufacturing (Engines, Parts, Assembly, Painting)","431.24","378.87","354.4","45.18","154.07","0.66","0.45"
"Manufacturing","Wood Products","","1147.2500000000002","865.49","635.57","579.0600000000001","565.49","640.14","594.9499999999999"
"Manufacturing","Wood Products","Panel Board Mills","386.37","448.77","399.1","328.66","318.13","342.56","325.7"
"Manufacturing","Wood Products","Sawmills","655.45","394.61","217.8","227.82","228.33","252.58","246.86"
"Manufacturing","Wood Products","Other (Wood Products)","105.43","22.11","18.67","22.58","19.03","45","22.39"
"Manufacturing","Other (Manufacturing)","","1126.36","1056.92","1012.62","883.36","725.68","648.76","349.58"
"Manufacturing","Other (Manufacturing)","Other (Manufacturing)","1126.36","1056.92","1012.62","883.36","725.68","648.76","349.58"
"Transportation and Mobile Equipment","","","44264.92","41385.610000000015","35002.04000000001","28242.769999999993","21438.199999999997","14610.400000000001","7835.170000000001"
"Transportation and Mobile Equipment","Air Transportation (LTO)","","525.87","570.44","679.58","699.96","669.59","631.42","481.72"
"Transportation and Mobile Equipment","Air Transportation (LTO)","Air Transportation (LTO)","525.87","570.44","679.58","699.96","669.59","631.42","481.72"
"Transportation and Mobile Equipment","Domestic Marine Navigation, Fishing and Military","","42049.58","39004.58","32376.8","25749.03","19121.25","12493.47","5865.7"
"Transportation and Mobile Equipment","Domestic Marine Navigation, Fishing and Military","Domestic Marine Navigation, Fishing and Military","42049.58","39004.58","32376.8","25749.03","19121.25","12493.47","5865.7"
"Transportation and Mobile Equipment","Heavy-duty Diesel Vehicles","","122.92","132.81","145.23","146.86","151.12","144.12","138.08"
"Transportation and Mobile Equipment","Heavy-duty Diesel Vehicles","Heavy-duty Diesel Vehicles","122.92","132.81","145.23","146.86","151.12","144.12","138.08"
"Transportation and Mobile Equipment","Heavy-duty Gasoline Vehicles","","51.81","52.37","57.4","63.67","60.22","52.08","51.49"
"Transportation and Mobile Equipment","Heavy-duty Gasoline Vehicles","Heavy-duty Gasoline Vehicles","51.81","52.37","57.4","63.67","60.22","52.08","51.49"
"Transportation and Mobile Equipment","Heavy-duty LPG/NG Vehicles","","0.2","0.24","0.29","0.28","0.36","0.46","0.63"
"Transportation and Mobile Equipment","Heavy-duty LPG/NG Vehicles","Heavy-duty LPG/NG Vehicles","0.2","0.24","0.29","0.28","0.36","0.46","0.63"
"Transportation and Mobile Equipment","Light-duty Diesel Trucks","","1.85","1.62","1.58","1.6","1.71","1.88","1.97"
"Transportation and Mobile Equipment","Light-duty Diesel Trucks","Light-duty Diesel Trucks","1.85","1.62","1.58","1.6","1.71","1.88","1.97"
"Transportation and Mobile Equipment","Light-duty Diesel Vehicles","","2.53","2.47","2.73","2.71","2.87","2.7","2.56"
"Transportation and Mobile Equipment","Light-duty Diesel Vehicles","Light-duty Diesel Vehicles","2.53","2.47","2.73","2.71","2.87","2.7","2.56"
"Transportation and Mobile Equipment","Light-duty Gasoline Trucks","","483.3","510.15","568.63","625.96","625.75","569.44","578.18"
"Transportation and Mobile Equipment","Light-duty Gasoline Trucks","Light-duty Gasoline Trucks","483.3","510.15","568.63","625.96","625.75","569.44","578.18"
"Transportation and Mobile Equipment","Light-duty Gasoline Vehicles","","424.98","431.72","486.15","515.1","495.84","432.99","414.31"
"Transportation and Mobile Equipment","Light-duty Gasoline Vehicles","Light-duty Gasoline Vehicles","424.98","431.72","486.15","515.1","495.84","432.99","414.31"
"Transportation and Mobile Equipment","Light-duty LPG/NG Trucks","","0.09","0.12","0.08","0.07","0.05","0.03","0.03"
"Transportation and Mobile Equipment","Light-duty LPG/NG Trucks","Light-duty LPG/NG Trucks","0.09","0.12","0.08","0.07","0.05","0.03","0.03"
"Transportation and Mobile Equipment","Light-duty LPG/NG Vehicles","","0","0","0","0","0","0","0"
"Transportation and Mobile Equipment","Light-duty LPG/NG Vehicles","Light-duty LPG/NG Vehicles","0","0","0","0","0","0","0"
"Transportation and Mobile Equipment","Motorcycles","","6.44","6.87","9.75","11.15","10.86","9.76","9.86"
"Transportation and Mobile Equipment","Motorcycles","Motorcycles","6.44","6.87","9.75","11.15","10.86","9.76","9.86"
"Transportation and Mobile Equipment","Off-road Diesel Vehicles and Equipment","","95.47","96.69","110.62","108.43","113.12","107.37","119.42"
"Transportation and Mobile Equipment","Off-road Diesel Vehicles and Equipment","Off-road Diesel Vehicles and Equipment","95.47","96.69","110.62","108.43","113.12","107.37","119.42"
"Transportation and Mobile Equipment","Off-road Gasoline/LPG/NG vehicles and Equipment","","97","112.13","133.13","141.64","136.94","114.98","123.88"
"Transportation and Mobile Equipment","Off-road Gasoline/LPG/NG vehicles and Equipment","Off-road Gasoline/LPG/NG vehicles and Equipment","97","112.13","133.13","141.64","136.94","114.98","123.88"
"Transportation and Mobile Equipment","Rail Transportation","","402.88","463.4","430.07","176.31","48.52","49.7","47.34"
"Transportation and Mobile Equipment","Rail Transportation","Rail Transportation","402.88","463.4","430.07","176.31","48.52","49.7","47.34"
"Transportation and Mobile Equipment","Tire wear and Brake Lining","","0","0","0","0","0","0","0"
"Agriculture","","","3485.29","3437.86","4561.7","3426.51","2506.1","1314.09","420.24"
"Agriculture","Animal Production","","0","0","0","0","0","0","0"
"Agriculture","Crop Production","","0","0","0","0","0","0","0"
"Agriculture","Agricultural Fuel Combustion","","3485.29","3437.86","4561.7","3426.51","2506.1","1314.09","420.24"
"Agriculture","Agricultural Fuel Combustion","Agricultural Fuel Combustion","3485.29","3437.86","4561.7","3426.51","2506.1","1314.09","420.24"
"Commercial/Residential/Institutional","","","NaN","NaN","NaN","NaN","12621.46","11060.11","6986.21"
"Commercial/Residential/Institutional","Commercial and Institutional Fuel Combustion","","8637.49","6405.6","7527.83","5975.23","6263.9","6141.4","2570.9"
"Commercial/Residential/Institutional","Commercial and Institutional Fuel Combustion","Commercial and Institutional Fuel Combustion","8637.49","6405.6","7527.83","5975.23","6263.9","6141.4","2570.9"
"Commercial/Residential/Institutional","Commercial Cooking","","0","0","0","0","0","0","0"
"Commercial/Residential/Institutional","Construction Fuel Combustion","","1416.97","1886.32","846.4","645.49","551","397.37","534.44"
"Commercial/Residential/Institutional","Construction Fuel Combustion","Construction Fuel Combustion","1416.97","1886.32","846.4","645.49","551","397.37","534.44"
"Commercial/Residential/Institutional","Home Firewood Burning","","1630.15","1468.75","1586.35","1527.09","1706.59","1758.5","1739.12"
"Commercial/Residential/Institutional","Home Firewood Burning","Home Firewood Burning","1630.15","1468.75","1586.35","1527.09","1706.59","1758.5","1739.12"
"Commercial/Residential/Institutional","Human","","0","0","0","0","0","0","0"
"Commercial/Residential/Institutional","Marine Cargo Handling","","NaN","NaN","NaN","NaN","136.98","140.56","88.3"
"Commercial/Residential/Institutional","Marine Cargo Handling","Marine Cargo Handling","0","0","0","0","136.98","140.56","88.3"
"Commercial/Residential/Institutional","Residential Fuel Combustion","","7207.02","7662.68","6229.05","4300.35","3962.99","2622.28","2053.45"
"Commercial/Residential/Institutional","Residential Fuel Combustion","Residential Fuel Combustion","7207.02","7662.68","6229.05","4300.35","3962.99","2622.28","2053.45"
"Commercial/Residential/Institutional","Service Stations","","0","0","0","0","0","0","0"
"Commercial/Residential/Institutional","Other (Miscellaneous)","","0","0","0","0","0","0","0"
"Incineration and Waste","","","NaN","NaN","NaN","NaN","2067.3","NaN","NaN"
"Incineration and Waste","Crematoriums","","19.9","20.3","21.11","20.4","21.53","23.119999999999997","23.36"
"Incineration and Waste","Crematoriums","Human Crematoriums","10.38","10.63","11.09","10.72","11.39","12.5","12.73"
"Incineration and Waste","Crematoriums","Pet Crematoriums","9.52","9.67","10.02","9.68","10.14","10.62","10.63"
"Incineration and Waste","Waste Incineration","","852.37","632.19","950.21","931.87","862.87","964.75","1187.1899999999998"
"Incineration and Waste","Waste Incineration","Hazardous Waste Incineration","233.84","63.39","315.52","61.61","180.74","307.63","412.32"
"Incineration and Waste","Waste Incineration","Medical Waste Incineration","0.52","0.59","0.25","0.29","0.3","0.34","0.4"
"Incineration and Waste","Waste Incineration","Municipal Incineration","248.87","184.67","265.19","328.72","293.65","217.03","201.17"
"Incineration and Waste","Waste Incineration","Residential Waste Burning","7.02","7.06","7.13","7.2","7.25","7.29","7.41"
"Incineration and Waste","Waste Incineration","Sewage Sludge Incineration","259.61","273.97","259.61","431.54","278.42","329.95","463.38"
"Incineration and Waste","Waste Incineration","Other (Waste Incineration)","102.51","102.51","102.51","102.51","102.51","102.51","102.51"
"Incineration and Waste","Waste Treatment and Disposal","","NaN","NaN","NaN","NaN","1182.9","NaN","NaN"
"Incineration and Waste","Waste Treatment and Disposal","Biological Treatment of Waste","0","0","0.3","0.33","0.37","0.66","0.72"
"Incineration and Waste","Waste Treatment and Disposal","Landfills","935.17","1003.08","1022.68","1032.42","1017.32","1002.74","999.14"
"Incineration and Waste","Waste Treatment and Disposal","Municipal  Wastewater Treatment","180.34","179.64","181.39","141.59","138.49","150.78","140.68"
"Incineration and Waste","Waste Treatment and Disposal","Specialized Waste Treatment and Remediation","0","0","0","0","26.72","0","0"
"Paints and Solvents","","","0.03","0.01","0","NaN","NaN","NaN","NaN"
"Paints and Solvents","Dry Cleaning","","0","0","0","0","0","0","0"
"Paints and Solvents","General Solvent Use","","0","0","0","0","0","0","0"
"Paints and Solvents","Printing","","0.03","0.01","0","NaN","NaN","NaN","NaN"
"Paints and Solvents","Printing","Printing","0.03","0.01","0","0","0","0","0"
"Paints and Solvents","Surface Coatings","","0","0","0","0","0","0","0"
"Dust","","","0","0","0","0","0","0","0"
"Dust","Coal Transportation","","0","0","0","0","0","0","0"
"Dust","Construction Operations","","0","0","0","0","0","0","0"
"Dust","Mine Tailings","","0","0","0","0","0","0","0"
"Dust","Paved Roads","","0","0","0","0","0","0","0"
"Dust","Unpaved Roads","","0","0","0","0","0","0","0"
"Fires","","","39.22","15.51","26.62","34.42","12.55","53.48","41.27"
"Fires","Prescribed Burning","","39.22","15.51","26.62","34.42","12.55","53.48","41.27"
"Fires","Prescribed Burning","Prescribed Burning","39.22","15.51","26.62","34.42","12.55","53.48","41.27"
"Fires","Structural Fires","","0","0","0","0","0","0","0"
"Grand total","","","","","","","","",""
