"Source","Sector","SubSector","1990","1991","1992","1993","1994","1995","1996"
"Ore and Mineral Industries","","","1483325.8499999999","1336338.72","1171479.0599999998","1114945.17","894548.62","1108339.94","1091312.24"
"Ore and Mineral Industries","Aluminium Industry","","30977.24","38361.14","43161.310000000005","46622.85","50266.100000000006","44962.8","49772.12"
"Ore and Mineral Industries","Aluminium Industry","Alumina (Bauxite Refining)","3577.9","2868.78","3086.53","2905.52","2724.51","1131.12","1787.76"
"Ore and Mineral Industries","Aluminium Industry","Primary Aluminium Smelting and Refining","27381.46","35477.29","40058.41","43702.21","47524.48","43815.64","47966.37"
"Ore and Mineral Industries","Aluminium Industry","Secondary Aluminium Production (Includes Recycling)","17.88","15.07","16.37","15.12","17.11","16.04","17.99"
"Ore and Mineral Industries","Asphalt Paving Industry","","738","777.88","839.71","899.9","1092.69","1062.69","972.12"
"Ore and Mineral Industries","Asphalt Paving Industry","Asphalt Paving Industry","738","777.88","839.71","899.9","1092.69","1062.69","972.12"
"Ore and Mineral Industries","Cement and Concrete Industry","","47510.85","37853.170000000006","32965.3","33869.52","36178.16","38545.79","36077.01"
"Ore and Mineral Industries","Cement and Concrete Industry","Cement Manufacturing","45496.8","36023.79","31039.7","31592.85","33529.15","35822.39","33094.15"
"Ore and Mineral Industries","Cement and Concrete Industry","Concrete Batching and Products","173.02","118.69","183","109.16","95.79","69.39","65.96"
"Ore and Mineral Industries","Cement and Concrete Industry","Gypsum Product Manufacturing","68.67","66.44","120.22","124.13","120.89","148.98","158.98"
"Ore and Mineral Industries","Cement and Concrete Industry","Lime Manufacturing","1772.36","1644.25","1622.38","2043.38","2432.33","2505.03","2757.92"
"Ore and Mineral Industries","Foundries","","1831.8899999999999","1673.8","1800","1836.62","1893.5","2103.54","1849.8700000000001"
"Ore and Mineral Industries","Foundries","Die Casting","521.26","496.47","572.99","650.93","745.07","900.68","758.27"
"Ore and Mineral Industries","Foundries","Ferrous Foundries","853.26","782.52","812.11","827.42","848.61","945.46","877.2"
"Ore and Mineral Industries","Foundries","Non-ferrous Foundries","457.37","394.81","414.9","358.27","299.82","257.4","214.4"
"Ore and Mineral Industries","Iron and Steel Industry","","37308.200000000004","38620.96","37697.15","38216.07","38343.689999999995","39333.64","39158.17"
"Ore and Mineral Industries","Iron and Steel Industry","Primary (Blast furnace and DRI)","25697.09","29461.44","30494.28","31128.24","31019.35","32016.82","30508.85"
"Ore and Mineral Industries","Iron and Steel Industry","Secondary (Electric Arc Furnaces)","11609.42","9157.9","7201.36","7086.08","7321.71","7315.29","8648.07"
"Ore and Mineral Industries","Iron and Steel Industry","Steel Recycling","1.69","1.62","1.51","1.75","2.63","1.53","1.25"
"Ore and Mineral Industries","Iron Ore Pelletizing","","14933.94","14285.51","13743.65","15626.03","17508.42","18898.45","18038.67"
"Ore and Mineral Industries","Iron Ore Pelletizing","Iron Ore Pelletizing","14933.94","14285.51","13743.65","15626.03","17508.42","18898.45","18038.67"
"Ore and Mineral Industries","Mineral Products Industry","","1469.51","1319.35","1133.56","1039.73","1107.77","1296","1257.6100000000001"
"Ore and Mineral Industries","Mineral Products Industry","Brick Products","416.06","432.63","364.86","354.15","371.12","379.85","375.24"
"Ore and Mineral Industries","Mineral Products Industry","Clay Products","396.43","390.53","333.13","321.96","317.21","342.28","337.91"
"Ore and Mineral Industries","Mineral Products Industry","Other (Mineral Products Industry)","657.02","496.19","435.57","363.62","419.44","573.87","544.46"
"Ore and Mineral Industries","Mining and Rock Quarrying","","83299.28","90398.50000000001","73286.28000000001","87674.25","75515.18000000001","79430.62","72372.12"
"Ore and Mineral Industries","Mining and Rock Quarrying","Coal Mining Industry","4982.86","4520.08","4047.6","5048.44","5346.49","5309.77","5133.71"
"Ore and Mineral Industries","Mining and Rock Quarrying","Iron Ore Mining","44066.22","55046.29","38232.26","52483.39","36418.01","45807.91","41629.33"
"Ore and Mineral Industries","Mining and Rock Quarrying","Metal Mining","32602.33","29229.08","29605.71","28773.49","32399.19","27002.23","24242.74"
"Ore and Mineral Industries","Mining and Rock Quarrying","Potash","195.84","195.84","195.84","195.84","195.84","195.84","173.34"
"Ore and Mineral Industries","Mining and Rock Quarrying","Rock, Sand and Gravel","63.25","59.5","59.38","62.75","64.46","46.92","51.13"
"Ore and Mineral Industries","Mining and Rock Quarrying","Other (Mining and Rock Quarrying)","1388.78","1347.71","1145.49","1110.34","1091.19","1067.95","1141.87"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","","1265256.94","1113048.41","966852.1","889160.2","672643.11","882706.41","871814.55"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Primary Ni, Cu, Zn, Pb","1264429.76","1112825.48","966670.71","888996.28","672462.74","882407.55","871493.67"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Secondary Pb, Cu","659.74","90.69","83.99","97.71","145.36","295.71","295.9"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Other (Non-Ferrous Refining and Smelting Industry)","167.44","132.24","97.4","66.21","35.01","3.15","24.98"
"Oil and Gas Industry","","","535559.4199999999","541601.5099999999","580924.21","608493.72","604623.58","598357.1000000001","597336.4400000001"
"Oil and Gas Industry","Downstream Oil and Gas Industry","","129815.55000000002","139916.06999999995","154263.65999999997","174765.59","141105.06","153499.93","160411.87999999998"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Petroleum Refining","120794.09","131150.02","144037.63","163962.01","130709.03","144375.87","150192.18"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Refined Petroleum Products Bulk Storage and Distribution","4307.24","4488.86","4848.49","5558.77","6043.55","6282.99","6482.8"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Refined Petroleum Product Pipelines","0.21","0.21","0.21","0.21","0.21","0.21","0.21"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Natural Gas Distribution","0.57","0.58","0.59","0.6","0.6","0.6","0.63"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Other (Downstream Oil and Gas Industry)","4713.44","4276.4","5376.74","5244","4351.67","2840.26","3736.06"
"Oil and Gas Industry","Upstream Oil and Gas Industry","","405743.87","401685.44","426660.55000000005","433728.13","463518.5199999999","444857.1699999999","436924.56000000006"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Disposal and Waste Treatment","0.01","0.01","0.01","0.01","0.01","0.01","0.01"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Heavy Crude Oil Cold Production","695.19","819.62","853.52","832.4","873.75","948.61","1043.81"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Light/Medium Crude Oil Production","23815.27","27707.97","27910.16","26321.82","27996.4","27684.35","28082.92"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Natural Gas Production and Processing","220230.47","216122.23","225126.5","225825.99","238919.86","234975.73","237925.94"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Natural Gas Transmission and Storage","20.31","22.01","25.44","28.3","30.22","31.55","32.58"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Oil Sands In-Situ Extraction","6182.44","3914","3685.54","4915.41","4173.41","4966.39","5862.95"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Oil Sands Mining, Extraction and Upgrading","146650.61","146298","161971.63","163536.16","174362.75","160587.58","144224.2"
