"Source","Sector","SubSector","1995","1996","1997","1998","1999","2000","2001"
"Ore and Mineral Industries","","","50720.189999999995","52614.060000000005","52984.71","50583.880000000005","50133.68999999999","51198.21","47409.729999999996"
"Ore and Mineral Industries","Aluminium Industry","","5606.370000000001","5177.2300000000005","5157.49","5040.179999999999","4775.3099999999995","4597.45","5364.03"
"Ore and Mineral Industries","Aluminium Industry","Alumina (Bauxite Refining)","314.18","296.81","279.45","262.08","244.72","227.35","171.76"
"Ore and Mineral Industries","Aluminium Industry","Primary Aluminium Smelting and Refining","5245.88","4827.53","4818.09","4707.32","4457.61","4295.87","5118.04"
"Ore and Mineral Industries","Aluminium Industry","Secondary Aluminium Production (Includes Recycling)","46.31","52.89","59.95","70.78","72.98","74.23","74.23"
"Ore and Mineral Industries","Asphalt Paving Industry","","1208.05","1203.82","1289.98","1371","1376.85","1175.12","948.7"
"Ore and Mineral Industries","Asphalt Paving Industry","Asphalt Paving Industry","1208.05","1203.82","1289.98","1371","1376.85","1175.12","948.7"
"Ore and Mineral Industries","Cement and Concrete Industry","","8989.43","9527.699999999999","9095.739999999998","9383.04","9813.74","9690.890000000001","9240.67"
"Ore and Mineral Industries","Cement and Concrete Industry","Cement Manufacturing","3276.14","3344.87","3415.97","3322.23","3369.27","3185.38","2713.55"
"Ore and Mineral Industries","Cement and Concrete Industry","Concrete Batching and Products","5200.91","5630.52","5136.92","5473.69","5809.55","5867.82","5778.24"
"Ore and Mineral Industries","Cement and Concrete Industry","Gypsum Product Manufacturing","82.52","86.91","82.47","86.51","107.55","86.53","102.07"
"Ore and Mineral Industries","Cement and Concrete Industry","Lime Manufacturing","429.86","465.4","460.38","500.61","527.37","551.16","646.81"
"Ore and Mineral Industries","Foundries","","4184.59","4246.13","4419.21","3831.4900000000002","3237.0899999999997","4279.929999999999","4208.69"
"Ore and Mineral Industries","Foundries","Die Casting","23.46","25.45","31.05","34.73","36.12","39.15","44.58"
"Ore and Mineral Industries","Foundries","Ferrous Foundries","4029.22","4081.56","4249.59","3630.84","3019.58","4057.33","4022.69"
"Ore and Mineral Industries","Foundries","Non-ferrous Foundries","131.91","139.12","138.57","165.92","181.39","183.45","141.42"
"Ore and Mineral Industries","Iron and Steel Industry","","10407.970000000001","10909.81","11439.76","9098.160000000002","9418.740000000002","9776.28","8330.85"
"Ore and Mineral Industries","Iron and Steel Industry","Primary (Blast furnace and DRI)","7101.6","6995.33","7190.68","4425.38","4479.1","4444.89","3921.81"
"Ore and Mineral Industries","Iron and Steel Industry","Secondary (Electric Arc Furnaces)","3270.09","3879.09","4212.35","4641.84","4907.64","5302.94","4390.63"
"Ore and Mineral Industries","Iron and Steel Industry","Steel Recycling","36.28","35.39","36.73","30.94","32","28.45","18.41"
"Ore and Mineral Industries","Iron Ore Pelletizing","","3313.12","3420.7","3528.28","3635.85","3743.43","3851.01","2631.87"
"Ore and Mineral Industries","Iron Ore Pelletizing","Iron Ore Pelletizing","3313.12","3420.7","3528.28","3635.85","3743.43","3851.01","2631.87"
"Ore and Mineral Industries","Mineral Products Industry","","981.79","1074.26","993.13","1274.77","1154.06","1185.44","1096.8400000000001"
"Ore and Mineral Industries","Mineral Products Industry","Brick Products","53.03","55.15","56.22","57.67","59.31","59.31","53.39"
"Ore and Mineral Industries","Mineral Products Industry","Clay Products","154.04","194.22","236.53","270.49","312.8","351.17","375.75"
"Ore and Mineral Industries","Mineral Products Industry","Other (Mineral Products Industry)","774.72","824.89","700.38","946.61","781.95","774.96","667.7"
"Ore and Mineral Industries","Mining and Rock Quarrying","","9607.15","10351.39","10517.48","10738.22","10713.82","11052.54","10144.849999999999"
"Ore and Mineral Industries","Mining and Rock Quarrying","Coal Mining Industry","1281.54","1259.97","1354.55","1321.84","1355.93","1418.42","1325.86"
"Ore and Mineral Industries","Mining and Rock Quarrying","Iron Ore Mining","730.79","886.6","932.25","809.4","628.72","667.74","495.4"
"Ore and Mineral Industries","Mining and Rock Quarrying","Limestone","10.73","11.42","12.26","12.54","12.88","11.94","11.24"
"Ore and Mineral Industries","Mining and Rock Quarrying","Metal Mining","1786.61","2219.65","1977.25","2238.71","2045.14","1986.79","1669.74"
"Ore and Mineral Industries","Mining and Rock Quarrying","Potash","1360.38","1667.57","1647","1731.86","1711.29","2533.44","3295.56"
"Ore and Mineral Industries","Mining and Rock Quarrying","Rock, Sand and Gravel","1984.05","1939.66","2074.25","2028.48","2320.38","2018.98","1860.87"
"Ore and Mineral Industries","Mining and Rock Quarrying","Silica Production","8.45","7.79","8.45","8.86","7.31","7.54","8.07"
"Ore and Mineral Industries","Mining and Rock Quarrying","Other (Mining and Rock Quarrying)","2444.6","2358.73","2511.47","2586.53","2632.17","2407.69","1478.11"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","","6421.72","6703.0199999999995","6543.639999999999","6211.169999999999","5900.65","5589.55","5443.2300000000005"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Primary Ni, Cu, Zn, Pb","5975.7","6240.45","6060.49","5748.11","5435.58","5123.13","5169.8"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Secondary Pb, Cu","47.14","48.28","50.54","17.12","17.63","17.38","17.75"
