"Source","Sector","SubSector","1997","1998","1999","2000","2001","2002","2003"
"Ore and Mineral Industries","","","1034109.7699999999","1021660.62","927745.1499999999","916782.2100000001","914192.17","905743.4399999998","814088.48"
"Ore and Mineral Industries","Aluminium Industry","","52017.71","51043.72","48850.700000000004","48014.299999999996","56223.03999999999","59013.38","56787.81"
"Ore and Mineral Industries","Aluminium Industry","Alumina (Bauxite Refining)","2444.4","2366.69","2288.98","2441.18","2720.09","2999","4174"
"Ore and Mineral Industries","Aluminium Industry","Primary Aluminium Smelting and Refining","49555.96","48658.69","46544.41","45555.81","53485.64","55997.07","52597.79"
"Ore and Mineral Industries","Aluminium Industry","Secondary Aluminium Production (Includes Recycling)","17.35","18.34","17.31","17.31","17.31","17.31","16.02"
"Ore and Mineral Industries","Asphalt Paving Industry","","960.42","917.18","828.21","642.33","747.85","666.22","680.27"
"Ore and Mineral Industries","Asphalt Paving Industry","Asphalt Paving Industry","960.42","917.18","828.21","642.33","747.85","666.22","680.27"
"Ore and Mineral Industries","Cement and Concrete Industry","","37798.13999999999","39253.28","38999","44508.49","43673.46","41602.93","46549.95999999999"
"Ore and Mineral Industries","Cement and Concrete Industry","Cement Manufacturing","34399.81","35933.68","35928.91","41356.47","40824.77","40677.92","43827.99"
"Ore and Mineral Industries","Cement and Concrete Industry","Concrete Batching and Products","88.82","114.95","108.2","116.57","15.34","23.9","26.39"
"Ore and Mineral Industries","Cement and Concrete Industry","Gypsum Product Manufacturing","168.7","169.9","171.13","180.45","188.91","238.21","263.95"
"Ore and Mineral Industries","Cement and Concrete Industry","Lime Manufacturing","3140.81","3034.75","2790.76","2855","2644.44","662.9","2431.63"
"Ore and Mineral Industries","Foundries","","1872.56","2085.26","2143.94","1894.65","1913.7100000000003","1943.1699999999998","1781.1399999999999"
"Ore and Mineral Industries","Foundries","Die Casting","771.24","965.14","1020.06","934.86","934.57","934.28","934.63"
"Ore and Mineral Industries","Foundries","Ferrous Foundries","922.7","958.34","992.82","870.21","897.71","925.8","766.2"
"Ore and Mineral Industries","Foundries","Non-ferrous Foundries","178.62","161.78","131.06","89.58","81.43","83.09","80.31"
"Ore and Mineral Industries","Iron and Steel Industry","","41678.69","33184.26","34491.02","30096.48","30254.489999999998","28984.22","29472.510000000002"
"Ore and Mineral Industries","Iron and Steel Industry","Primary (Blast furnace and DRI)","38765.21","30293.9","31428.3","27036.89","27438.13","27576.27","27954.58"
"Ore and Mineral Industries","Iron and Steel Industry","Secondary (Electric Arc Furnaces)","2912.05","2888.31","3060.43","3058","2803.6","1383.99","1492.47"
"Ore and Mineral Industries","Iron and Steel Industry","Steel Recycling","1.43","2.05","2.29","1.59","12.76","23.96","25.46"
"Ore and Mineral Industries","Iron Ore Pelletizing","","17178.89","16643.04","16107.18","15836.98","13765.76","11211.39","15370.43"
"Ore and Mineral Industries","Iron Ore Pelletizing","Iron Ore Pelletizing","17178.89","16643.04","16107.18","15836.98","13765.76","11211.39","15370.43"
"Ore and Mineral Industries","Mineral Products Industry","","1212.47","1198.28","1443.85","1105.8600000000001","1256.94","2145.62","2018.5700000000002"
"Ore and Mineral Industries","Mineral Products Industry","Brick Products","386.43","395.41","397.32","398.36","384.41","370.45","321.91"
"Ore and Mineral Industries","Mineral Products Industry","Clay Products","342.04","342.4","343.38","349","346.62","662.95","693.83"
"Ore and Mineral Industries","Mineral Products Industry","Other (Mineral Products Industry)","484","460.47","703.15","358.5","525.91","1112.22","1002.83"
"Ore and Mineral Industries","Mining and Rock Quarrying","","65506.299999999996","51467.48999999999","19902.09","14845.52","13501.12","11337.66","13573.66"
"Ore and Mineral Industries","Mining and Rock Quarrying","Coal Mining Industry","4939.32","4459.45","4110.52","3753.17","3949.34","2039.06","2025.95"
"Ore and Mineral Industries","Mining and Rock Quarrying","Iron Ore Mining","39450.74","29458.18","1465.62","1645.38","1231.7","565.72","989.3"
"Ore and Mineral Industries","Mining and Rock Quarrying","Limestone","5.51","5.63","5.61","5.61","5.61","5.61","5.66"
"Ore and Mineral Industries","Mining and Rock Quarrying","Metal Mining","19530.51","15934.89","12700.14","7804.26","7087.24","7669.68","9401.44"
"Ore and Mineral Industries","Mining and Rock Quarrying","Potash","150.84","128.34","105.84","83.34","69.27","53.34","134.43"
"Ore and Mineral Industries","Mining and Rock Quarrying","Rock, Sand and Gravel","48.61","50.99","48.04","49.73","16.51","1.6","24.3"
"Ore and Mineral Industries","Mining and Rock Quarrying","Silica Production","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Mining and Rock Quarrying","Other (Mining and Rock Quarrying)","1380.77","1430.01","1466.32","1504.03","1141.45","1002.65","992.58"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","","815884.59","825868.11","764979.1599999999","759837.6000000001","752855.8","748838.8499999999","647854.13"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Primary Ni, Cu, Zn, Pb","815582.07","825695.61","764809.12","759664.65","752510.79","748290.32","647367.24"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Secondary Pb, Cu","301.52","171.43","168.2","163.52","338.76","545.46","470.65"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Other (Non-Ferrous Refining and Smelting Industry)","1","1.07","1.84","9.43","6.25","3.07","16.24"
"Oil and Gas Industry","","","556155.53","527220.7","519364.38999999996","516651.23","501097.8899999999","470857.24999999994","477889.32999999996"
"Oil and Gas Industry","Downstream Oil and Gas Industry","","157616.91","145857.49","133453.78","136384.9","130336.9","117794.63000000002","120236"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Petroleum Refining","147796.88","135723.92","123755.59","127722.98","121913.37","109610.96","112668.44"
