"Source","Sector","SubSector","2014","2015","2016","2017","2018","2019","2020"
"Ore and Mineral Industries","","","624.776506","566.060909","540.210696","673.166454","580.059002","615.645395","537.567044"
"Ore and Mineral Industries","Aluminium Industry","","44.769465999999994","35.539246999999996","35.09698100000001","34.251473","30.455667","29.654439999999997","32.376557"
"Ore and Mineral Industries","Aluminium Industry","Alumina (Bauxite Refining)","0.93747","0.903392","0.877177","0.84693","0.820715","0.461778","0.451696"
"Ore and Mineral Industries","Aluminium Industry","Primary Aluminium Smelting and Refining","43.831996","34.635855","34.219804","33.404543","29.634952","29.192662","31.924861"
"Ore and Mineral Industries","Aluminium Industry","Secondary Aluminium Production (Includes Recycling)","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Asphalt Paving Industry","","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Asphalt Paving Industry","Asphalt Paving Industry","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Cement and Concrete Industry","","14.923285000000002","19.12186","15.144383999999999","16.129779","20.049433","17.207933","12.996291"
"Ore and Mineral Industries","Cement and Concrete Industry","Cement Manufacturing","12.735167","16.984421","12.962465","14.127347","17.98988","15.052127","11.020292"
"Ore and Mineral Industries","Cement and Concrete Industry","Concrete Batching and Products","0.000322","0.000322","0.01151","0.000322","0.000323","0.000327","0.000325"
"Ore and Mineral Industries","Cement and Concrete Industry","Gypsum Product Manufacturing","0.894208","0.853162","0.973925","1.011025","1.043563","1.073617","1.077506"
"Ore and Mineral Industries","Cement and Concrete Industry","Lime Manufacturing","1.293588","1.283955","1.196484","0.991085","1.015667","1.081862","0.898168"
"Ore and Mineral Industries","Foundries","","0.027197","0.026668999999999998","0.023557","0.016272000000000002","0.000745","0.007249","0.005193"
"Ore and Mineral Industries","Foundries","Die Casting","0","0.000291","0.000272","0.000236","0.000327","0.000191","0.000227"
"Ore and Mineral Industries","Foundries","Ferrous Foundries","0.027197","0.026378","0.023285","0.016036","0.000418","0.007058","0.004966"
"Ore and Mineral Industries","Foundries","Non-ferrous Foundries","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Iron and Steel Industry","","124.962934","121.437049","119.484814","122.207521","138.336823","133.785022","107.158823"
"Ore and Mineral Industries","Iron and Steel Industry","Primary (Blast furnace and DRI)","124.526441","120.567595","118.612513","121.147011","137.293239","132.945355","106.455347"
"Ore and Mineral Industries","Iron and Steel Industry","Secondary (Electric Arc Furnaces)","0.436493","0.869454","0.872301","1.06051","1.043584","0.839667","0.703476"
"Ore and Mineral Industries","Iron and Steel Industry","Steel Recycling","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Iron Ore Pelletizing","","6.56683","7.070971","7.34727","6.282708","5.744388","6.464941","5.528834"
"Ore and Mineral Industries","Iron Ore Pelletizing","Iron Ore Pelletizing","6.56683","7.070971","7.34727","6.282708","5.744388","6.464941","5.528834"
"Ore and Mineral Industries","Mineral Products Industry","","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Mineral Products Industry","Brick Products","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Mineral Products Industry","Clay Products","0","0","0","0","0","0","0"
