"Source","Sector","SubSector","2009","2010","2011","2012","2013","2014","2015"
"Ore and Mineral Industries","","","2054.79","2084.2400000000002","1543.59","1089.56","1335.3000000000002","1302.93","NaN"
"Ore and Mineral Industries","Aluminium Industry","","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Asphalt Paving Industry","","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Cement and Concrete Industry","","237.14","379.45","318.46","327.90000000000003","430.43","447.44","NaN"
"Ore and Mineral Industries","Cement and Concrete Industry","Cement Manufacturing","224.14","355.11","293.07","300.91","401.74","420.07","477.59"
"Ore and Mineral Industries","Cement and Concrete Industry","Lime Manufacturing","13","24.34","25.39","26.99","28.69","27.37","0"
"Ore and Mineral Industries","Foundries","","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Iron and Steel Industry","","92","96.14","95.94","90.52000000000001","78.19","89.23","59.18"
"Ore and Mineral Industries","Iron and Steel Industry","Primary (Blast furnace and DRI)","84.56","82.38","81.58","76.43","70.94","76.76","58.51"
"Ore and Mineral Industries","Iron and Steel Industry","Secondary (Electric Arc Furnaces)","7.44","13.76","14.36","14.09","7.25","12.47","0.67"
"Ore and Mineral Industries","Iron Ore Pelletizing","","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Mineral Products Industry","","199.98","198.11","284.9","219.7","420","431.72","330.13"
"Ore and Mineral Industries","Mineral Products Industry","Other (Mineral Products Industry)","199.98","198.11","284.9","219.7","420","431.72","330.13"
"Ore and Mineral Industries","Mining and Rock Quarrying","","1205.17","1055.42","409.99","66.61","92.9","67.43","51.55"
"Ore and Mineral Industries","Mining and Rock Quarrying","Metal Mining","1203.38","1045.25","384.96","45.56","46.7","52.22","47.01"
"Ore and Mineral Industries","Mining and Rock Quarrying","Other (Mining and Rock Quarrying)","1.79","10.17","25.03","21.05","46.2","15.21","4.54"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","","320.5","355.12","434.3","384.83000000000004","313.78000000000003","267.11","257.22999999999996"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Primary Ni, Cu, Zn, Pb","317.89","352.47","426.62","377.6","309.55","256.1","245.7"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Other (Non-Ferrous Refining and Smelting Industry)","2.61","2.65","7.68","7.23","4.23","11.01","11.53"
"Oil and Gas Industry","","","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"Oil and Gas Industry","Downstream Oil and Gas Industry","","75.24","84.19","72.58","NaN","NaN","NaN","NaN"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Petroleum Refining","75.17","84.13","72.52","74.76","175.78","77.91","67.8"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Natural Gas Distribution","0.07","0.06","0.06","0","0","0","0"
"Oil and Gas Industry","Upstream Oil and Gas Industry","","NaN","NaN","NaN","NaN","NaN","1954.7199999999998","1365.71"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Disposal and Waste Treatment","0.18","0.21","0.25","0.29","0.34","0.38","0.37"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Heavy Crude Oil Cold Production","35.9","38.28","41.26","44.13","58.03","50.39","52.02"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Light/Medium Crude Oil Production","15.2","15.15","15.41","16.68","15.04","15.4","15.57"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Natural Gas Production and Processing","242.88","230.93","231.88","228.11","226.96","228.42","231.66"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Natural Gas Transmission and Storage","0.67","0.52","0.47","0.44","1.83","1.43","0.79"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Oil Sands In-Situ Extraction","0","0","0","0","0","102.9","46.37"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Oil Sands Mining, Extraction and Upgrading","599.46","1069.17","1115.19","1201.75","1438.69","1555.78","1018.92"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Well Drilling/Servicing/Testing","0.02","0.02","0.02","0.02","0.02","0.02","0.01"
"Electric Power Generation (Utilities)","","","640","760.61","755.96","336.31","776.5699999999999","762.3","372.74000000000007"
"Electric Power Generation (Utilities)","Coal","","34.37","39.89","62.48","37.22","581.54","605.48","168.21"
"Electric Power Generation (Utilities)","Coal","Coal","34.37","39.89","62.48","37.22","581.54","605.48","168.21"
"Electric Power Generation (Utilities)","Diesel","","0","0","0","0","0","0","0"
"Electric Power Generation (Utilities)","Natural Gas","","511.53","691.84","594.34","204.23","112.74","94.65","134.61"
"Electric Power Generation (Utilities)","Natural Gas","Natural Gas","511.53","691.84","594.34","204.23","112.74","94.65","134.61"
"Electric Power Generation (Utilities)","Landfill Gas","","0","0","0","0","0","0","0"
"Electric Power Generation (Utilities)","Other (Electric Power Generation)","","94.1","28.88","99.14","94.86","82.29","62.17","69.92"
"Electric Power Generation (Utilities)","Other (Electric Power Generation)","Other (Electric Power Generation)","94.1","28.88","99.14","94.86","82.29","62.17","69.92"
"Electric Power Generation (Utilities)","Hydroelectricity","","0","0","0","0","0","0","0"
"Electric Power Generation (Utilities)","Nuclear","","0","0","0","0","0","0","0"
"Electric Power Generation (Utilities)","Solid Biomass","","0","0","0","0","0","0","0"
"Manufacturing","","","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"Manufacturing","Abrasives Manufacturing","","0","0","0","0","0","0","0"
"Manufacturing","Bakeries","","NaN","0","NaN","NaN","NaN","NaN","0.34"
"Manufacturing","Bakeries","Bakeries","0","0","0","0","0","0","0.34"
"Manufacturing","Biofuel Production","","0","0","0","0","0","0","0"
"Manufacturing","Chemicals Industry","","NaN","NaN","NaN","NaN","NaN","8575.190000000002","8999.259999999998"
"Manufacturing","Chemicals Industry","Chemical Manufacturing","186.17","186.3","187.3","121.68","129.87","108.67","116.61"
"Manufacturing","Chemicals Industry","Cleaning Compound Manufacturing","0.22","0","0","0","0","1.61","1.61"
"Manufacturing","Chemicals Industry","Fertilizer Production","9943.44","8700.08","8924.56","9006.99","8319.4","8416.85","8837.94"
"Manufacturing","Chemicals Industry","Paint and Varnish Manufacturing","1.45","1.9","2.07","1.72","1.63","1.83","1.9"
"Manufacturing","Chemicals Industry","Petrochemical Industry","0","0","0","0.02","0.02","0.01","0.41"
"Manufacturing","Chemicals Industry","Plastics and Synthetic Resins Fabrication","23.56","29.22","29.25","32.64","36.1","43.12","37.9"
"Manufacturing","Chemicals Industry","Other (Chemical Industry)","12.04","9.07","9.17","9.61","2.49","3.1","2.89"
"Manufacturing","Electronics","","8.61","43.49","41.76","18.08","17.24","16.79","19.17"
"Manufacturing","Electronics","Electronics","8.61","43.49","41.76","18.08","17.24","16.79","19.17"
"Manufacturing","Food Preparation","","224.33","236.34","229.29","271.3","299.66","269.05","226.3"
"Manufacturing","Food Preparation","Food Preparation","224.33","236.34","229.29","271.3","299.66","269.05","226.3"
"Manufacturing","Glass Manufacturing","","0","0","0","0","0","0","0"
"Manufacturing","Grain Industry","","4.7299999999999995","2.09","12.790000000000001","17.08","NaN","NaN","NaN"
"Manufacturing","Grain Industry","Grain Processing","4.3","1.36","10.46","15.27","7.54","7.59","4.97"
"Manufacturing","Grain Industry","Warehousing and Storage","0.43","0.73","2.33","1.81","0","0","0"
"Manufacturing","Metal Fabrication","","6.89","0.96","1.04","15.84","2.13","2.44","25.31"
"Manufacturing","Metal Fabrication","Metal Fabrication","6.89","0.96","1.04","15.84","2.13","2.44","25.31"
"Manufacturing","Plastics Manufacturing","","0","0.01","NaN","NaN","NaN","NaN","NaN"
"Manufacturing","Plastics Manufacturing","Plastics Manufacturing","0","0.01","0","0","0","0","0"
"Manufacturing","Pulp and Paper Industry","","1463.79","1567.58","1697.86","1671.73","1671.93","1585.3","1643.51"
"Manufacturing","Pulp and Paper Industry","Pulp and Paper Product Manufacturing","1463.79","1567.58","1697.86","1671.73","1671.93","1585.3","1643.51"
"Manufacturing","Textiles","","0.02","0","NaN","NaN","NaN","NaN","NaN"
"Manufacturing","Textiles","Textiles","0.02","0","0","0","0","0","0"
"Manufacturing","Vehicle Manufacturing (Engines, Parts, Assembly, Painting)","","24.32","26.36","15.34","0.11","0.77","NaN","2.29"
"Manufacturing","Vehicle Manufacturing (Engines, Parts, Assembly, Painting)","Vehicle Manufacturing (Engines, Parts, Assembly, Painting)","24.32","26.36","15.34","0.11","0.77","0","2.29"
"Manufacturing","Wood Products","","NaN","NaN","NaN","NaN","NaN","NaN","780.25"
"Manufacturing","Wood Products","Panel Board Mills","206.65","304.61","235.8","252.29","269.42","276.26","258.74"
"Manufacturing","Wood Products","Sawmills","537.33","383.46","458.46","477.48","478.87","518.96","520.22"
"Manufacturing","Wood Products","Other (Wood Products)","0","0","0","0","0","0","1.29"
"Manufacturing","Other (Manufacturing)","","3.55","23.85","23.6","39.22","37.38","37.54","47.67"
"Manufacturing","Other (Manufacturing)","Other (Manufacturing)","3.55","23.85","23.6","39.22","37.38","37.54","47.67"
"Transportation and Mobile Equipment","","","9343.53","9078.3","8095.920000000001","7728","7671.84","7379.320000000001","7291.92"
"Transportation and Mobile Equipment","Air Transportation (LTO)","","3.81","3.86","3.7","4.34","4.39","4.19","4.34"
"Transportation and Mobile Equipment","Air Transportation (LTO)","Air Transportation (LTO)","3.81","3.86","3.7","4.34","4.39","4.19","4.34"
"Transportation and Mobile Equipment","Domestic Marine Navigation, Fishing and Military","","0","0","0","0","0","0","0"
"Transportation and Mobile Equipment","Domestic Marine Navigation, Fishing and Military","Domestic Marine Navigation, Fishing and Military","0","0","0","0","0","0","0"
"Transportation and Mobile Equipment","Heavy-duty Diesel Vehicles","","943.05","975.16","997.34","981.21","994.47","993.55","907.62"
"Transportation and Mobile Equipment","Heavy-duty Diesel Vehicles","Heavy-duty Diesel Vehicles","943.05","975.16","997.34","981.21","994.47","993.55","907.62"
"Transportation and Mobile Equipment","Heavy-duty Gasoline Vehicles","","415.62","405.52","367.83","363.85","354.28","331.68","320.39"
"Transportation and Mobile Equipment","Heavy-duty Gasoline Vehicles","Heavy-duty Gasoline Vehicles","415.62","405.52","367.83","363.85","354.28","331.68","320.39"
"Transportation and Mobile Equipment","Heavy-duty LPG/NG Vehicles","","1.21","1.46","1.5","1.45","1.53","2.08","2.65"
"Transportation and Mobile Equipment","Heavy-duty LPG/NG Vehicles","Heavy-duty LPG/NG Vehicles","1.21","1.46","1.5","1.45","1.53","2.08","2.65"
"Transportation and Mobile Equipment","Light-duty Diesel Trucks","","8.85","7.32","7.2","7.42","8.1","9.99","10.54"
"Transportation and Mobile Equipment","Light-duty Diesel Trucks","Light-duty Diesel Trucks","8.85","7.32","7.2","7.42","8.1","9.99","10.54"
"Transportation and Mobile Equipment","Light-duty Diesel Vehicles","","15.29","13.92","14.43","14.35","15.16","15.43","14.56"
"Transportation and Mobile Equipment","Light-duty Diesel Vehicles","Light-duty Diesel Vehicles","15.29","13.92","14.43","14.35","15.16","15.43","14.56"
"Transportation and Mobile Equipment","Light-duty Gasoline Trucks","","3383.54","3308.01","2921.79","2844.73","2868.03","2798.08","2824.39"
"Transportation and Mobile Equipment","Light-duty Gasoline Trucks","Light-duty Gasoline Trucks","3383.54","3308.01","2921.79","2844.73","2868.03","2798.08","2824.39"
"Transportation and Mobile Equipment","Light-duty Gasoline Vehicles","","4152.55","3896.39","3256.15","2977.48","2876.63","2687.75","2636.89"
"Transportation and Mobile Equipment","Light-duty Gasoline Vehicles","Light-duty Gasoline Vehicles","4152.55","3896.39","3256.15","2977.48","2876.63","2687.75","2636.89"
"Transportation and Mobile Equipment","Light-duty LPG/NG Trucks","","0.68","0.81","0.68","0.54","0.4","0.26","0.22"
"Transportation and Mobile Equipment","Light-duty LPG/NG Trucks","Light-duty LPG/NG Trucks","0.68","0.81","0.68","0.54","0.4","0.26","0.22"
"Transportation and Mobile Equipment","Light-duty LPG/NG Vehicles","","0.01","0.01","0.03","0.03","0.02","0.02","0.02"
"Transportation and Mobile Equipment","Light-duty LPG/NG Vehicles","Light-duty LPG/NG Vehicles","0.01","0.01","0.03","0.03","0.02","0.02","0.02"
"Transportation and Mobile Equipment","Motorcycles","","62.17","68.88","96.84","105.42","109.81","112.17","120.25"
"Transportation and Mobile Equipment","Motorcycles","Motorcycles","62.17","68.88","96.84","105.42","109.81","112.17","120.25"
"Transportation and Mobile Equipment","Off-road Diesel Vehicles and Equipment","","175.81","200.51","216.47","213.54","222.65","217.77","246.16"
"Transportation and Mobile Equipment","Off-road Diesel Vehicles and Equipment","Off-road Diesel Vehicles and Equipment","175.81","200.51","216.47","213.54","222.65","217.77","246.16"
"Transportation and Mobile Equipment","Off-road Gasoline/LPG/NG vehicles and Equipment","","131.99","148.44","157.85","158.25","163.01","151.7","151.83"
"Transportation and Mobile Equipment","Off-road Gasoline/LPG/NG vehicles and Equipment","Off-road Gasoline/LPG/NG vehicles and Equipment","131.99","148.44","157.85","158.25","163.01","151.7","151.83"
"Transportation and Mobile Equipment","Rail Transportation","","48.95","48.01","54.11","55.39","53.36","54.65","52.06"
"Transportation and Mobile Equipment","Rail Transportation","Rail Transportation","48.95","48.01","54.11","55.39","53.36","54.65","52.06"
"Transportation and Mobile Equipment","Tire wear and Brake Lining","","0","0","0","0","0","0","0"
"Agriculture","","","425908.16","418317.93000000005","416187.82","433232.69","446349.41000000003","437072.95","440031.99000000005"
"Agriculture","Animal Production","","301138.57","292689.34","285945.46","285717.64","286056.91","280881.08","276382.59"
"Agriculture","Animal Production","Animal Production","301138.57","292689.34","285945.46","285717.64","286056.91","280881.08","276382.59"
"Agriculture","Crop Production","","124744.79000000001","125601.78","130208.1","147486.00999999998","160267.47999999998","156169.06","163629.02000000002"
"Agriculture","Crop Production","Inorganic Fertilizer Application","121325.88","121852.69","126391.19","143594.27","156300.46","152131.3","158488.82"
"Agriculture","Crop Production","Sewage Sludge Application","3418.91","3749.09","3816.91","3891.74","3967.02","4037.76","5140.2"
"Agriculture","Agricultural Fuel Combustion","","24.8","26.81","34.26","29.04","25.02","22.81","20.38"
"Agriculture","Agricultural Fuel Combustion","Agricultural Fuel Combustion","24.8","26.81","34.26","29.04","25.02","22.81","20.38"
"Commercial/Residential/Institutional","","","2323.21","2198.96","2297.39","2192.9","2300.59","2341.66","2312.94"
"Commercial/Residential/Institutional","Commercial and Institutional Fuel Combustion","","199.34","187.95","212.12","195.05","208.05","221.94","212.2"
"Commercial/Residential/Institutional","Commercial and Institutional Fuel Combustion","Commercial and Institutional Fuel Combustion","199.34","187.95","212.12","195.05","208.05","221.94","212.2"
"Commercial/Residential/Institutional","Commercial Cooking","","0","0","0","0","0","0","0"
"Commercial/Residential/Institutional","Construction Fuel Combustion","","43.6","53.33","48.22","49.45","44.47","44.28","44.33"
"Commercial/Residential/Institutional","Construction Fuel Combustion","Construction Fuel Combustion","43.6","53.33","48.22","49.45","44.47","44.28","44.33"
"Commercial/Residential/Institutional","Home Firewood Burning","","1027","925.31","999.4","962.06","1075.15","1107.86","1095.64"
"Commercial/Residential/Institutional","Home Firewood Burning","Home Firewood Burning","1027","925.31","999.4","962.06","1075.15","1107.86","1095.64"
"Commercial/Residential/Institutional","Human","","564.97","571.28","576.9","583.2","589.39","595.35","599.81"
"Commercial/Residential/Institutional","Human","Human","564.97","571.28","576.9","583.2","589.39","595.35","599.81"
"Commercial/Residential/Institutional","Marine Cargo Handling","","0","0","0","0","0","0","0"
"Commercial/Residential/Institutional","Residential Fuel Combustion","","488.3","461.09","460.75","403.14","383.53","372.23","360.96"
"Commercial/Residential/Institutional","Residential Fuel Combustion","Residential Fuel Combustion","488.3","461.09","460.75","403.14","383.53","372.23","360.96"
"Commercial/Residential/Institutional","Service Stations","","0","0","0","0","0","0","0"
"Commercial/Residential/Institutional","Other (Miscellaneous)","","0","0","0","0","0","0","0"
"Incineration and Waste","","","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
