"Source","Sector","SubSector","1995","1996","1997","1998","1999","2000","2001"
"Ore and Mineral Industries","","","3058.72","3476.21","2780.1","2918.41","2465.9900000000002","2188.5899999999997","2306.0099999999998"
"Ore and Mineral Industries","Aluminium Industry","","28.64","30.900000000000002","31.430000000000003","32.11","32.330000000000005","34.48","39.3"
"Ore and Mineral Industries","Aluminium Industry","Alumina (Bauxite Refining)","24.42","24.42","24.42","24.42","24.42","24.42","24.42"
"Ore and Mineral Industries","Aluminium Industry","Primary Aluminium Smelting and Refining","3.11","4.94","5.5","5.96","6.1","8.08","12.9"
"Ore and Mineral Industries","Aluminium Industry","Secondary Aluminium Production (Includes Recycling)","1.11","1.54","1.51","1.73","1.81","1.98","1.98"
"Ore and Mineral Industries","Asphalt Paving Industry","","3.19","3.21","3.24","3.26","3.27","3.87","19.45"
"Ore and Mineral Industries","Asphalt Paving Industry","Asphalt Paving Industry","3.19","3.21","3.24","3.26","3.27","3.87","19.45"
"Ore and Mineral Industries","Cement and Concrete Industry","","617.66","610.41","612.38","622.55","625.58","625.3499999999999","599.8"
"Ore and Mineral Industries","Cement and Concrete Industry","Cement Manufacturing","566.76","566.76","566.76","566.76","566.76","570.51","539.27"
"Ore and Mineral Industries","Cement and Concrete Industry","Concrete Batching and Products","0.65","0.65","0.65","0.65","0.65","0.92","8.63"
"Ore and Mineral Industries","Cement and Concrete Industry","Gypsum Product Manufacturing","3.74","3.52","4.24","4.84","5.1","5.25","4.1"
"Ore and Mineral Industries","Cement and Concrete Industry","Lime Manufacturing","46.51","39.48","40.73","50.3","53.07","48.67","47.8"
"Ore and Mineral Industries","Foundries","","16.9","17.22","17.78","18.62","18.89","18.86","69.91"
"Ore and Mineral Industries","Foundries","Die Casting","0.64","0.72","0.83","0.98","1.01","1.03","0.73"
"Ore and Mineral Industries","Foundries","Ferrous Foundries","13.75","13.7","13.76","13.88","13.98","13.88","54.15"
"Ore and Mineral Industries","Foundries","Non-ferrous Foundries","2.51","2.8","3.19","3.76","3.9","3.95","15.03"
"Ore and Mineral Industries","Iron and Steel Industry","","298.46","343.8","343.53999999999996","322.04999999999995","330.38000000000005","251.13","167.59"
"Ore and Mineral Industries","Iron and Steel Industry","Primary (Blast furnace and DRI)","179.29","217.33","215.73","196.67","202.75","124.66","115.86"
"Ore and Mineral Industries","Iron and Steel Industry","Secondary (Electric Arc Furnaces)","118.99","126.26","127.57","125.1","127.34","126.17","51.56"
"Ore and Mineral Industries","Iron and Steel Industry","Steel Recycling","0.18","0.21","0.24","0.28","0.29","0.3","0.17"
"Ore and Mineral Industries","Iron Ore Pelletizing","","150.09","150.09","150.09","150.09","150.09","150.09","150.49"
"Ore and Mineral Industries","Iron Ore Pelletizing","Iron Ore Pelletizing","150.09","150.09","150.09","150.09","150.09","150.09","150.49"
"Ore and Mineral Industries","Mineral Products Industry","","183.09","129.36","258.24","151.69","124.92000000000002","104.28","133.15"
"Ore and Mineral Industries","Mineral Products Industry","Brick Products","0.47","0.53","0.6","0.71","0.74","0.75","0.38"
"Ore and Mineral Industries","Mineral Products Industry","Clay Products","41.1","41.03","41.02","41.12","41.14","41.1","41.68"
"Ore and Mineral Industries","Mineral Products Industry","Other (Mineral Products Industry)","141.52","87.8","216.62","109.86","83.04","62.43","91.09"
"Ore and Mineral Industries","Mining and Rock Quarrying","","532.5","542.6999999999999","531.34","524.1099999999999","531.9","545.3299999999999","761.1800000000001"
"Ore and Mineral Industries","Mining and Rock Quarrying","Coal Mining Industry","13.29","13.29","13.29","13.29","13.29","13.29","13.26"
"Ore and Mineral Industries","Mining and Rock Quarrying","Iron Ore Mining","6.01","6.01","6.01","6.01","6.01","6.01","6.09"
"Ore and Mineral Industries","Mining and Rock Quarrying","Metal Mining","199.07","214.08","207.9","182.59","183.46","202.9","123.01"
"Ore and Mineral Industries","Mining and Rock Quarrying","Potash","1.92","1.92","1.92","1.92","1.92","1.92","2.02"
"Ore and Mineral Industries","Mining and Rock Quarrying","Rock, Sand and Gravel","115.88","115.88","115.88","115.88","115.88","115.89","335.24"
"Ore and Mineral Industries","Mining and Rock Quarrying","Other (Mining and Rock Quarrying)","196.33","191.52","186.34","204.42","211.34","205.32","281.56"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","","1228.19","1648.52","832.06","1093.9299999999998","648.63","455.2","365.14000000000004"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Primary Ni, Cu, Zn, Pb","1222.13","1642.51","826.14","1087.12","641.6","441.02","356.92"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Secondary Pb, Cu","3.56","3.01","3.05","3.8","4.01","3.69","3.66"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Other (Non-Ferrous Refining and Smelting Industry)","2.5","3","2.87","3.01","3.02","10.49","4.56"
"Oil and Gas Industry","","","NaN","NaN","NaN","NaN","1661.1899999999998","1639.26","NaN"
"Oil and Gas Industry","Downstream Oil and Gas Industry","","350.78000000000003","298.66","397.54","282.21","304.33","251.25","183.63"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Petroleum Refining","343.05","291.4","390.26","274.96","298.86","245.38","179.7"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Refined Petroleum Products Bulk Storage and Distribution","2.39","1.91","1.91","1.9","0.14","0.56","0.61"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Natural Gas Distribution","0.12","0.12","0.13","0.13","0.13","0.13","0.12"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Other (Downstream Oil and Gas Industry)","5.22","5.23","5.24","5.22","5.2","5.18","3.2"
"Oil and Gas Industry","Upstream Oil and Gas Industry","","NaN","NaN","NaN","NaN","1356.86","1388.01","NaN"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Disposal and Waste Treatment","0.06","0.06","0.07","0.07","0.06","0.07","0.06"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Heavy Crude Oil Cold Production","21.27","20.37","22.36","22.34","23.46","25.33","20.15"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Light/Medium Crude Oil Production","11.31","11.48","12.84","15.77","17.46","16.81","16.82"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Natural Gas Production and Processing","201.97","206.89","230.58","239.18","251.85","246.05","228.2"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Natural Gas Transmission and Storage","1.58","2.14","2.17","2.23","2.26","2.25","2.29"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Oil Sands In-Situ Extraction","0","0","0","0","0","0","0"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Oil Sands Mining, Extraction and Upgrading","800.85","487.36","1464.3","1652.73","1061.7","1097.41","1121.56"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Well Drilling/Servicing/Testing","0.06","0.07","0.09","0.06","0.07","0.09","0.1"
"Electric Power Generation (Utilities)","","","1469.48","1303.92","1273.8600000000001","1325.31","1139.08","1443.55","1770.6599999999999"
"Electric Power Generation (Utilities)","Coal","","430.76","315.49","179.9","154.84","129.09","112.08","309.31"
"Electric Power Generation (Utilities)","Coal","Coal","430.76","315.49","179.9","154.84","129.09","112.08","309.31"
"Electric Power Generation (Utilities)","Diesel","","3.29","2.69","4.17","4.89","4.62","6.02","22.57"
"Electric Power Generation (Utilities)","Diesel","Diesel","3.29","2.69","4.17","4.89","4.62","6.02","22.57"
"Electric Power Generation (Utilities)","Natural Gas","","250.49","228.93","295.5","342.27","364.81","702.39","741.86"
"Electric Power Generation (Utilities)","Natural Gas","Natural Gas","250.49","228.93","295.5","342.27","364.81","702.39","741.86"
"Electric Power Generation (Utilities)","Landfill Gas","","0.69","0.79","0.95","1.19","1.37","2.65","1.33"
