"Source","Sector","SubSector","1990","1991","1992","1993","1994","1995","1996"
"Ore and Mineral Industries","","","1802.64","1807.46","1837.9399999999998","1861.51","1880.0499999999997","3058.72","3476.21"
"Ore and Mineral Industries","Aluminium Industry","","29.400000000000002","30.01","29.85","29.860000000000003","30.4","28.64","30.900000000000002"
"Ore and Mineral Industries","Aluminium Industry","Alumina (Bauxite Refining)","24.42","24.42","24.42","24.42","24.42","24.42","24.42"
"Ore and Mineral Industries","Aluminium Industry","Primary Aluminium Smelting and Refining","3.6","4.23","4.05","4.07","4.26","3.11","4.94"
"Ore and Mineral Industries","Aluminium Industry","Secondary Aluminium Production (Includes Recycling)","1.38","1.36","1.38","1.37","1.72","1.11","1.54"
"Ore and Mineral Industries","Asphalt Paving Industry","","3.19","3.19","3.19","3.19","3.19","3.19","3.21"
"Ore and Mineral Industries","Asphalt Paving Industry","Asphalt Paving Industry","3.19","3.19","3.19","3.19","3.19","3.19","3.21"
"Ore and Mineral Industries","Cement and Concrete Industry","","596.6899999999999","595.55","599.86","604.3799999999999","608.92","617.66","610.41"
"Ore and Mineral Industries","Cement and Concrete Industry","Cement Manufacturing","566.76","566.76","566.76","566.76","566.76","566.76","566.76"
"Ore and Mineral Industries","Cement and Concrete Industry","Concrete Batching and Products","0.65","0.65","0.65","0.65","0.65","0.65","0.65"
"Ore and Mineral Industries","Cement and Concrete Industry","Gypsum Product Manufacturing","2.18","2.13","2.62","3.04","2.97","3.74","3.52"
"Ore and Mineral Industries","Cement and Concrete Industry","Lime Manufacturing","27.1","26.01","29.83","33.93","38.54","46.51","39.48"
"Ore and Mineral Industries","Foundries","","15.799999999999999","15.77","15.68","16.380000000000003","16.16","16.9","17.22"
"Ore and Mineral Industries","Foundries","Die Casting","0.45","0.45","0.42","0.56","0.49","0.64","0.72"
"Ore and Mineral Industries","Foundries","Ferrous Foundries","13.59","13.57","13.59","13.65","13.74","13.75","13.7"
"Ore and Mineral Industries","Foundries","Non-ferrous Foundries","1.76","1.75","1.67","2.17","1.93","2.51","2.8"
"Ore and Mineral Industries","Iron and Steel Industry","","202.07","208.01999999999998","222.48000000000002","233.72","240.61999999999998","298.46","343.8"
"Ore and Mineral Industries","Iron and Steel Industry","Primary (Blast furnace and DRI)","97.55","101.83","110.38","116.52","117.85","179.29","217.33"
"Ore and Mineral Industries","Iron and Steel Industry","Secondary (Electric Arc Furnaces)","104.39","106.06","111.98","117.04","122.63","118.99","126.26"
"Ore and Mineral Industries","Iron and Steel Industry","Steel Recycling","0.13","0.13","0.12","0.16","0.14","0.18","0.21"
"Ore and Mineral Industries","Iron Ore Pelletizing","","150.09","150.09","150.09","150.09","150.09","150.09","150.09"
"Ore and Mineral Industries","Iron Ore Pelletizing","Iron Ore Pelletizing","150.09","150.09","150.09","150.09","150.09","150.09","150.09"
"Ore and Mineral Industries","Mineral Products Industry","","84.02","83.91","83.5","87.77","86.23","183.09","129.36"
"Ore and Mineral Industries","Mineral Products Industry","Brick Products","0.33","0.32","0.31","0.41","0.35","0.47","0.53"
"Ore and Mineral Industries","Mineral Products Industry","Clay Products","40.9","40.89","40.92","40.97","41.02","41.1","41.03"
"Ore and Mineral Industries","Mineral Products Industry","Other (Mineral Products Industry)","42.79","42.7","42.27","46.39","44.86","141.52","87.8"
"Ore and Mineral Industries","Mining and Rock Quarrying","","521.6","521.59","522.49","522.72","522.71","532.5","542.6999999999999"
"Ore and Mineral Industries","Mining and Rock Quarrying","Coal Mining Industry","13.29","13.29","13.29","13.29","13.29","13.29","13.29"
"Ore and Mineral Industries","Mining and Rock Quarrying","Iron Ore Mining","6.01","6.01","6.01","6.01","6.01","6.01","6.01"
"Ore and Mineral Industries","Mining and Rock Quarrying","Metal Mining","198.17","198.17","199.06","199.28","199.28","199.07","214.08"
"Ore and Mineral Industries","Mining and Rock Quarrying","Potash","1.92","1.92","1.92","1.92","1.92","1.92","1.92"
"Ore and Mineral Industries","Mining and Rock Quarrying","Rock, Sand and Gravel","115.88","115.87","115.88","115.88","115.88","115.88","115.88"
"Ore and Mineral Industries","Mining and Rock Quarrying","Other (Mining and Rock Quarrying)","186.33","186.33","186.33","186.34","186.33","196.33","191.52"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","","199.78","199.32999999999998","210.8","213.4","221.73","1228.19","1648.52"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Primary Ni, Cu, Zn, Pb","195.19","194.85","205.87","208.15","215.76","1222.13","1642.51"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Secondary Pb, Cu","2.07","1.98","2.28","2.58","2.95","3.56","3.01"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Other (Non-Ferrous Refining and Smelting Industry)","2.52","2.5","2.65","2.67","3.02","2.5","3"
"Oil and Gas Industry","","","558.0199999999999","702","886.47","1051.09","1186.1699999999998","1387.88","1027.03"
"Oil and Gas Industry","Downstream Oil and Gas Industry","","358.54","353.19","373.1","364.18000000000006","318.76","350.78000000000003","298.66"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Petroleum Refining","353.05","347.71","367.58","358.66","313.28","343.05","291.4"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Refined Petroleum Products Bulk Storage and Distribution","0.11","0.11","0.11","0.11","0.11","2.39","1.91"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Natural Gas Distribution","0.08","0.08","0.1","0.11","0.11","0.12","0.12"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Other (Downstream Oil and Gas Industry)","5.3","5.29","5.31","5.3","5.26","5.22","5.23"
"Oil and Gas Industry","Upstream Oil and Gas Industry","","199.48","348.81","513.37","686.9099999999999","867.4099999999999","1037.1","728.37"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Disposal and Waste Treatment","0.05","0.05","0.05","0.05","0.05","0.06","0.06"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Heavy Crude Oil Cold Production","13.96","14.42","14.75","18.14","19.89","21.27","20.37"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Light/Medium Crude Oil Production","8.33","8.33","8.86","9.91","10.75","11.31","11.48"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Natural Gas Production and Processing","150.67","147.25","156.04","168.57","189.36","201.97","206.89"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Natural Gas Transmission and Storage","1.02","1.11","1.28","1.42","1.51","1.58","2.14"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Oil Sands Mining, Extraction and Upgrading","25.42","177.63","332.36","488.77","645.79","800.85","487.36"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Well Drilling/Servicing/Testing","0.03","0.02","0.03","0.05","0.06","0.06","0.07"
"Electric Power Generation (Utilities)","","","712.38","686.58","895","863.4100000000001","1005.69","1469.48","1303.92"
"Electric Power Generation (Utilities)","Coal","","62.07","63.34","78.64","66.62","56.81","430.76","315.49"
"Electric Power Generation (Utilities)","Coal","Coal","62.07","63.34","78.64","66.62","56.81","430.76","315.49"
"Electric Power Generation (Utilities)","Diesel","","3.68","3.37","3.54","3.05","2.88","3.29","2.69"
"Electric Power Generation (Utilities)","Diesel","Diesel","3.68","3.37","3.54","3.05","2.88","3.29","2.69"
"Electric Power Generation (Utilities)","Natural Gas","","269.06","248.09","302.67","298.94","248.33","250.49","228.93"
