"Source","Sector","SubSector","1995","1996","1997","1998","1999","2000","2001"
"Ore and Mineral Industries","","","109874.52000000002","110901.68000000001","110359.47","107781.45999999998","102688.38000000002","99402.17000000001","90424.33"
"Ore and Mineral Industries","Aluminium Industry","","1368.43","1507.98","1672.4900000000002","1574.1100000000001","1463.03","1379.09","1578.94"
"Ore and Mineral Industries","Aluminium Industry","Alumina (Bauxite Refining)","548.49","683.59","818.69","760.45","702.21","631.49","775.74"
"Ore and Mineral Industries","Aluminium Industry","Primary Aluminium Smelting and Refining","788.39","786.86","814.11","767.5","713.28","699.02","754.62"
"Ore and Mineral Industries","Aluminium Industry","Secondary Aluminium Production (Includes Recycling)","31.55","37.53","39.69","46.16","47.54","48.58","48.58"
"Ore and Mineral Industries","Asphalt Paving Industry","","1509.58","1419.44","1543.21","1445.56","1381.74","1135.08","1183.21"
"Ore and Mineral Industries","Asphalt Paving Industry","Asphalt Paving Industry","1509.58","1419.44","1543.21","1445.56","1381.74","1135.08","1183.21"
"Ore and Mineral Industries","Cement and Concrete Industry","","48329.619999999995","47211.369999999995","46477.84999999999","45940.270000000004","45158.770000000004","45045.65999999999","43066.3"
"Ore and Mineral Industries","Cement and Concrete Industry","Cement Manufacturing","44790.7","43719.28","42761.17","42079.09","41412.87","41265.95","39878.78"
"Ore and Mineral Industries","Cement and Concrete Industry","Concrete Batching and Products","300.64","289.46","335.92","405.58","358.33","374.81","56.37"
"Ore and Mineral Industries","Cement and Concrete Industry","Gypsum Product Manufacturing","202.12","211.25","210.85","215.51","229.03","231.52","274.68"
"Ore and Mineral Industries","Cement and Concrete Industry","Lime Manufacturing","3036.16","2991.38","3169.91","3240.09","3158.54","3173.38","2856.47"
"Ore and Mineral Industries","Foundries","","887.98","859.7299999999999","945.33","1015.4100000000001","1151.25","1018.0899999999999","879.89"
"Ore and Mineral Industries","Foundries","Die Casting","32.51","35.52","38.98","43.34","48.51","48.55","34.46"
"Ore and Mineral Industries","Foundries","Ferrous Foundries","626.49","590.3","638.38","710.02","810.57","675","637.43"
"Ore and Mineral Industries","Foundries","Non-ferrous Foundries","228.98","233.91","267.97","262.05","292.17","294.54","208"
"Ore and Mineral Industries","Iron and Steel Industry","","18056.949999999997","18688.21","19652.3","17445.550000000003","17592.68","15879.03","14398.310000000001"
"Ore and Mineral Industries","Iron and Steel Industry","Primary (Blast furnace and DRI)","14268.14","14930.61","15812.49","13582.78","13690.77","11740.25","11600.11"
"Ore and Mineral Industries","Iron and Steel Industry","Secondary (Electric Arc Furnaces)","3771.3","3741.6","3821.3","3841.48","3877.03","4118.67","2753.42"
"Ore and Mineral Industries","Iron and Steel Industry","Steel Recycling","17.51","16","18.51","21.29","24.88","20.11","44.78"
"Ore and Mineral Industries","Iron Ore Pelletizing","","5403.42","5339.78","5276.13","5134.62","4993.11","5056.58","5809.57"
"Ore and Mineral Industries","Iron Ore Pelletizing","Iron Ore Pelletizing","5403.42","5339.78","5276.13","5134.62","4993.11","5056.58","5809.57"
"Ore and Mineral Industries","Mineral Products Industry","","921.98","865.93","822.49","774.0699999999999","689.46","674.73","718.3199999999999"
"Ore and Mineral Industries","Mineral Products Industry","Brick Products","201.57","200.56","208.19","215.41","216.96","217.82","175.76"
"Ore and Mineral Industries","Mineral Products Industry","Clay Products","101.78","100.32","107.73","102.95","95.2","97.46","96.4"
"Ore and Mineral Industries","Mineral Products Industry","Other (Mineral Products Industry)","618.63","565.05","506.57","455.71","377.3","359.45","446.16"
"Ore and Mineral Industries","Mining and Rock Quarrying","","30124.5","31358.089999999997","30351.320000000003","30642.890000000003","26455.129999999997","25617.260000000002","20873.99"
"Ore and Mineral Industries","Mining and Rock Quarrying","Coal Mining Industry","3615.19","3304.06","3159.84","2787.97","2539.93","2349.39","2472.09"
"Ore and Mineral Industries","Mining and Rock Quarrying","Iron Ore Mining","4921.22","4995.08","5072.32","5056.03","4966.36","5060.02","2749.83"
"Ore and Mineral Industries","Mining and Rock Quarrying","Metal Mining","13732.35","15049.98","13840.42","14742.18","11045.33","10461.1","8322.07"
"Ore and Mineral Industries","Mining and Rock Quarrying","Potash","2143.49","1985.93","1828.38","1670.83","1513.28","1355.72","1196.56"
"Ore and Mineral Industries","Mining and Rock Quarrying","Rock, Sand and Gravel","1080.6","1116.35","1185.57","1164.18","1174.24","1217.96","1313.13"
"Ore and Mineral Industries","Mining and Rock Quarrying","Other (Mining and Rock Quarrying)","4631.65","4906.69","5264.79","5221.7","5215.99","5173.07","4820.31"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","","3272.06","3651.15","3618.35","3808.98","3803.21","3596.65","1915.8"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Primary Ni, Cu, Zn, Pb","3109.72","3480.33","3443.35","3622.29","3638.38","3436.86","1776.76"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Secondary Pb, Cu","45.76","40.51","41.48","45.33","47.74","44.43","39.27"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Other (Non-Ferrous Refining and Smelting Industry)","116.58","130.31","133.52","141.36","117.09","115.36","99.77"
"Oil and Gas Industry","","","426315.82999999996","438202.43000000005","482078.30999999994","493730.93999999994","511061.07999999996","456410.48999999993","450904.99000000005"
"Oil and Gas Industry","Downstream Oil and Gas Industry","","30290.81","28782.96","29184.08","26096.63","27059.239999999998","29783.28","31412.170000000002"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Petroleum Refining","27519.85","25927.53","26617.88","23556.67","24962.35","27373.41","28042.08"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Refined Petroleum Products Bulk Storage and Distribution","1389.04","1420.59","1433.16","1256.16","749.11","1141.2","901.92"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Refined Petroleum Product Pipelines","226.56","237.67","57.34","11.11","11.11","11.11","10.72"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Natural Gas Distribution","614.08","633.13","505.32","528.36","580.23","564.03","1696.23"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Other (Downstream Oil and Gas Industry)","541.28","564.04","570.38","744.33","756.44","693.53","761.22"
"Oil and Gas Industry","Upstream Oil and Gas Industry","","396025.01999999996","409419.47000000003","452894.23","467634.30999999994","484001.83999999997","426627.20999999996","419492.82"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Disposal and Waste Treatment","18.59","18","17.14","16.68","14.68","16.63","14.42"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Heavy Crude Oil Cold Production","13340.42","13741.54","15483.58","15760.1","16390.18","13987.05","13146.21"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Light/Medium Crude Oil Production","29638.24","30627.19","34149.11","36928.46","37782.07","33332.97","33584.18"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Natural Gas Production and Processing","265240.88","275823.96","311573.44","321595.86","336433.29","285455.14","292642.08"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Natural Gas Transmission and Storage","32010.69","33004.83","33720.86","34603.8","35127.49","34921.36","32405.58"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Oil Sands In-Situ Extraction","3473.12","3806.46","5422.53","6361.04","5859.9","6358.42","6626.81"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Oil Sands Mining, Extraction and Upgrading","51714","51714","51714","51714","51714","51714","40272.05"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Petroleum Liquids Storage","203.62","203.62","203.62","203.62","203.62","203.62","203.62"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Petroleum Liquids Transportation","4.99","4.77","4.41","4.25","3.72","4.35","3.16"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Well Drilling/Servicing/Testing","380.47","475.1","605.54","446.5","472.89","633.67","594.71"
"Electric Power Generation (Utilities)","","","248081.62000000002","268985.45999999996","287711.77","310072.11999999994","306397.92000000004","326755.94","313010"
