"Source","Sector","SubSector","1995","1996","1997","1998","1999","2000","2001"
"Ore and Mineral Industries","","","457718.61","447250.3099999999","413698.88999999996","397910.4500000002","374031.25999999995","396093.93","421881.41"
"Ore and Mineral Industries","Aluminium Industry","","298043.54000000004","283779.19000000006","245313.46","241964.37000000002","239033.84999999998","246456.78000000003","272411.16"
"Ore and Mineral Industries","Aluminium Industry","Alumina (Bauxite Refining)","96.18","124.57","152.96","225.79","298.62","253.1","270.55"
"Ore and Mineral Industries","Aluminium Industry","Primary Aluminium Smelting and Refining","297930.33","283635.03","245138.61","241712.85","238708.49","246176.17","272113.1"
"Ore and Mineral Industries","Aluminium Industry","Secondary Aluminium Production (Includes Recycling)","17.03","19.59","21.89","25.73","26.74","27.51","27.51"
"Ore and Mineral Industries","Asphalt Paving Industry","","3955.5","3909.16","4569.18","4867.55","4950.55","4194.42","4319.75"
"Ore and Mineral Industries","Asphalt Paving Industry","Asphalt Paving Industry","3955.5","3909.16","4569.18","4867.55","4950.55","4194.42","4319.75"
"Ore and Mineral Industries","Cement and Concrete Industry","","16950.719999999998","17608.870000000003","18969.54","19964.8","20844.38","22483.300000000003","22793.11"
"Ore and Mineral Industries","Cement and Concrete Industry","Cement Manufacturing","11806.55","12646.02","13617.02","14202.39","15149.61","16901.91","18280.82"
"Ore and Mineral Industries","Cement and Concrete Industry","Concrete Batching and Products","138.89","133.26","200.63","213.35","192.37","201.33","50.4"
"Ore and Mineral Industries","Cement and Concrete Industry","Gypsum Product Manufacturing","36.98","39.24","42.42","56.59","75.17","76.8","133.64"
"Ore and Mineral Industries","Cement and Concrete Industry","Lime Manufacturing","4968.3","4790.35","5109.47","5492.47","5427.23","5303.26","4328.25"
"Ore and Mineral Industries","Foundries","","45719.67999999999","47171.83","48656.380000000005","41296.44","33645.8","46980.42","46424.37"
"Ore and Mineral Industries","Foundries","Die Casting","460.56","402.29","416.57","516.4","549.19","510.28","508.4"
"Ore and Mineral Industries","Foundries","Ferrous Foundries","45177.45","46685.73","48150.9","40685.65","33000.96","46375.55","45879.29"
"Ore and Mineral Industries","Foundries","Non-ferrous Foundries","81.67","83.81","88.91","94.39","95.65","94.59","36.68"
"Ore and Mineral Industries","Iron and Steel Industry","","49944.600000000006","50958.07","50977.28","49157.810000000005","48137.82","48051.55","49754.090000000004"
"Ore and Mineral Industries","Iron and Steel Industry","Primary (Blast furnace and DRI)","33757.15","35385.85","36196.85","35380.98","35535.95","35485.06","37701.47"
"Ore and Mineral Industries","Iron and Steel Industry","Secondary (Electric Arc Furnaces)","16029.98","15416.19","14614.96","13605.19","12427.86","12395.3","11964.12"
"Ore and Mineral Industries","Iron and Steel Industry","Steel Recycling","157.47","156.03","165.47","171.64","174.01","171.19","88.5"
"Ore and Mineral Industries","Iron Ore Pelletizing","","1116.66","1377.38","1638.09","5087.04","8535.98","9568.47","8084.68"
"Ore and Mineral Industries","Iron Ore Pelletizing","Iron Ore Pelletizing","1116.66","1377.38","1638.09","5087.04","8535.98","9568.47","8084.68"
"Ore and Mineral Industries","Mineral Products Industry","","4210.29","4049.8599999999997","4240.969999999999","4232.17","4200.27","4250.25","4091.81"
"Ore and Mineral Industries","Mineral Products Industry","Brick Products","618.37","608.91","627.41","641.32","644.25","645.85","605.75"
"Ore and Mineral Industries","Mineral Products Industry","Clay Products","218.01","212.04","219.67","224.96","229.27","241.17","237.14"
"Ore and Mineral Industries","Mineral Products Industry","Other (Mineral Products Industry)","3373.91","3228.91","3393.89","3365.89","3326.75","3363.23","3248.92"
"Ore and Mineral Industries","Mining and Rock Quarrying","","37508.85","38132.54","39076.92","31044.04","14321.04","13747.18","11859.59"
"Ore and Mineral Industries","Mining and Rock Quarrying","Coal Mining Industry","155.84","160.75","164.25","157.59","157.42","158.41","164.21"
"Ore and Mineral Industries","Mining and Rock Quarrying","Iron Ore Mining","23468.5","23869.85","24616.21","16307.01","488.94","37.58","46.35"
"Ore and Mineral Industries","Mining and Rock Quarrying","Metal Mining","9804.96","9937.94","9895.48","10180.59","9247.75","9104.82","7464.82"
"Ore and Mineral Industries","Mining and Rock Quarrying","Potash","1795.42","1807.66","1819.9","1832.14","1844.38","1856.62","1868.47"
"Ore and Mineral Industries","Mining and Rock Quarrying","Rock, Sand and Gravel","693.81","710.84","766.7","764.65","766.64","776.46","698.11"
"Ore and Mineral Industries","Mining and Rock Quarrying","Other (Mining and Rock Quarrying)","1590.32","1645.5","1814.38","1802.06","1815.91","1813.29","1617.63"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","","268.77","263.41","257.07","296.23","361.56999999999994","361.56","2142.8500000000004"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Primary Ni, Cu, Zn, Pb","191.96","186.11","177.15","210.53","242.92","248.32","2032.46"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Secondary Pb, Cu","34.65","30.99","31.94","35.34","37.24","34.88","34.88"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Other (Non-Ferrous Refining and Smelting Industry)","42.16","46.31","47.98","50.36","81.41","78.36","75.51"
"Oil and Gas Industry","","","405245.07","417451.91000000003","466631.0900000001","NaN","NaN","NaN","NaN"
"Oil and Gas Industry","Downstream Oil and Gas Industry","","23745.23","22403.9","24682.5","NaN","NaN","NaN","NaN"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Petroleum Refining","22826.9","21485.47","23929.78","22800.02","21407.04","22484.57","28101.02"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Refined Petroleum Products Bulk Storage and Distribution","183.95","179.21","179.2","176.79","142.33","142.27","213.81"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Refined Petroleum Product Pipelines","53.76","41.97","10.63","0","0","0","0"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Natural Gas Distribution","424.95","437.08","301.29","327.24","350.51","341.74","1530.02"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Other (Downstream Oil and Gas Industry)","255.67","260.17","261.6","261.63","261.83","262.56","258.98"
"Oil and Gas Industry","Upstream Oil and Gas Industry","","381499.84","395048.01","441948.5900000001","461101.3","474876.34","418696.76","435962.78"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Disposal and Waste Treatment","79.47","75.66","69.62","66.85","58.47","68.38","56.56"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Heavy Crude Oil Cold Production","21785.81","22437.71","25031.68","25495.6","26134.89","22619.56","20674.99"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Light/Medium Crude Oil Production","44042.6","45787.04","50385.67","57853.88","54956.2","48172.93","48448.88"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Natural Gas Production and Processing","270948.49","281139.34","316719.2","327695.07","342622.93","295190.99","314667.64"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Natural Gas Transmission and Storage","13325.32","13030.26","13197.99","13167.6","13408.97","13185.73","12069.81"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Oil Sands In-Situ Extraction","2293.37","2398.45","2707.84","2803.39","2884.32","3021.25","3140.06"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Oil Sands Mining, Extraction and Upgrading","27108","27788.52","30799.27","31739.75","32417.95","33254.53","33971.19"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Petroleum Liquids Transportation","27.21","25.97","24.03","23.16","20.28","23.71","17.21"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Well Drilling/Servicing/Testing","1889.57","2365.06","3013.29","2256","2372.33","3159.68","2916.44"
"Electric Power Generation (Utilities)","","","33451.61","33568.79","35714.240000000005","35890.2","37388.56","42911.18000000001","47143.51"
