"Source","Sector","SubSector","2002","2003","2004","2005","2006","2007","2008"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Natural Gas Production and Processing","86245.07","84123.78","81201.27","79298.32","79007.39","77072.94","72611.45"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Natural Gas Transmission and Storage","2088.18","1819.29","1529.95","1360.88","910.78","903.39","948.47"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Oil Sands In-Situ Extraction","891.06","1522.55","1165.5","980.32","1095.68","1772.5","1791.12"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Oil Sands Mining, Extraction and Upgrading","35809.71","49402.9","43576.5","33752.18","60338.39","58671.85","57390.28"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Petroleum Liquids Storage","3402.74","4612.37","4287.62","4888.07","4628.04","4626.11","5934.87"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Petroleum Liquids Transportation","12077.57","12575.92","12820.65","13897.12","12898.67","12815.19","12359.98"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Well Drilling/Servicing/Testing","2399.75","3213.37","3318.6","3487.8","3607.89","3073.54","3145.48"
"Electric Power Generation (Utilities)","","","NaN","3919.59","NaN","NaN","1988.4100000000003","2078.04","1799.21"
"Electric Power Generation (Utilities)","Coal","","1462.72","1456.05","1306.68","1260.14","809.19","590.54","484.47"
"Electric Power Generation (Utilities)","Coal","Coal","1462.72","1456.05","1306.68","1260.14","809.19","590.54","484.47"
"Electric Power Generation (Utilities)","Diesel","","277.44","274.75","273.79","219.38","167.79","202.73","193.11"
"Electric Power Generation (Utilities)","Diesel","Diesel","277.44","274.75","273.79","219.38","167.79","202.73","193.11"
"Electric Power Generation (Utilities)","Natural Gas","","2278.27","1597.43","1507.73","1488.01","708.65","949.9","863.61"
"Electric Power Generation (Utilities)","Natural Gas","Natural Gas","2278.27","1597.43","1507.73","1488.01","708.65","949.9","863.61"
"Electric Power Generation (Utilities)","Landfill Gas","","NaN","3.06","NaN","NaN","27.68","20.21","16.26"
"Electric Power Generation (Utilities)","Landfill Gas","Landfill Gas","0","3.06","0","0","27.68","20.21","16.26"
"Electric Power Generation (Utilities)","Other (Electric Power Generation)","","531.65","588.3","531.01","347.12","275.1","314.66","241.76"
"Electric Power Generation (Utilities)","Other (Electric Power Generation)","Other (Electric Power Generation)","531.65","588.3","531.01","347.12","275.1","314.66","241.76"
"Electric Power Generation (Utilities)","Hydroelectricity","","0","0","0","0","0","0","0"
"Electric Power Generation (Utilities)","Nuclear","","0","0","0","0","0","0","0"
"Electric Power Generation (Utilities)","Solid Biomass","","0","0","0","0","0","0","0"
"Manufacturing","","","232801.86","216003.5","200868.71","NaN","NaN","NaN","NaN"
"Manufacturing","Abrasives Manufacturing","","638.68","631.28","607.17","610.23","32.6","28","31.43"
"Manufacturing","Abrasives Manufacturing","Abrasives Manufacturing","638.68","631.28","607.17","610.23","32.6","28","31.43"
"Manufacturing","Bakeries","","4908.62","4825.44","4956.42","5123.13","5022.37","5121.72","4808.63"
"Manufacturing","Bakeries","Bakeries","4908.62","4825.44","4956.42","5123.13","5022.37","5121.72","4808.63"
"Manufacturing","Biofuel Production","","0","0","0","0","0","0","0"
"Manufacturing","Chemicals Industry","","32582.600000000006","30518.84","26611.3","25502.970000000005","13450.15","13353.39","13689.31"
"Manufacturing","Chemicals Industry","Chemical Manufacturing","4246.77","3535.45","3298.98","3359.36","3399.68","3640.16","3920.83"
"Manufacturing","Chemicals Industry","Cleaning Compound Manufacturing","63.05","95.28","71.46","52.32","39.35","28.5","15.46"
"Manufacturing","Chemicals Industry","Fertilizer Production","1276.61","997.1","1060.6","894.14","742.53","659.06","1057.85"
"Manufacturing","Chemicals Industry","Paint and Varnish Manufacturing","5653.72","5674.03","3216.04","3177.79","2376.07","1998.27","1318.72"
"Manufacturing","Chemicals Industry","Petrochemical Industry","15247.65","14707.91","14787.58","14150.9","3450.36","3147.06","2855.43"
"Manufacturing","Chemicals Industry","Plastics and Synthetic Resins Fabrication","5660.01","4912.13","3547.79","3304.33","2898.74","3383.98","4049.36"
"Manufacturing","Chemicals Industry","Other (Chemical Industry)","434.79","596.94","628.85","564.13","543.42","496.36","471.66"
"Manufacturing","Electronics","","584.08","423.55","379.8","413.44","249.98","153.55","82.2"
"Manufacturing","Electronics","Electronics","584.08","423.55","379.8","413.44","249.98","153.55","82.2"
"Manufacturing","Food Preparation","","14846.74","15476.67","14750.46","14656.63","15079.45","15764.86","15737.87"
"Manufacturing","Food Preparation","Food Preparation","14846.74","15476.67","14750.46","14656.63","15079.45","15764.86","15737.87"
"Manufacturing","Glass Manufacturing","","670.87","744.04","705.17","625.07","561.54","411.31","352.17"
"Manufacturing","Glass Manufacturing","Glass Manufacturing","670.87","744.04","705.17","625.07","561.54","411.31","352.17"
"Manufacturing","Grain Industry","","2261","2044.82","2256.2400000000002","NaN","NaN","NaN","NaN"
"Manufacturing","Grain Industry","Grain Processing","2260.99","2044.81","2256.23","2231.52","2502.43","2758.74","2264.92"
"Manufacturing","Grain Industry","Warehousing and Storage","0.01","0.01","0.01","0","0","0","0"
"Manufacturing","Metal Fabrication","","11339.3","8033.95","8554.94","8239.1","6266.22","5350.77","4742.87"
"Manufacturing","Metal Fabrication","Metal Fabrication","11339.3","8033.95","8554.94","8239.1","6266.22","5350.77","4742.87"
"Manufacturing","Plastics Manufacturing","","16325.84","14284.82","15765.78","15340.35","14489.84","13417.52","12614.8"
"Manufacturing","Plastics Manufacturing","Plastics Manufacturing","16325.84","14284.82","15765.78","15340.35","14489.84","13417.52","12614.8"
"Manufacturing","Pulp and Paper Industry","","25447.89","29912.74","24538.260000000002","23137.75","19823.79","19558.39","19019.390000000003"
"Manufacturing","Pulp and Paper Industry","Converted Paper Product Manufacturing","2850.2","2521.36","2115.18","2009.46","1738.4","1481.2","1585.65"
"Manufacturing","Pulp and Paper Industry","Pulp and Paper Product Manufacturing","22597.69","27391.38","22423.08","21128.29","18085.39","18077.19","17433.74"
"Manufacturing","Textiles","","1120.9","1215.9","777.79","851.87","782.32","640.89","627.74"
"Manufacturing","Textiles","Textiles","1120.9","1215.9","777.79","851.87","782.32","640.89","627.74"
"Manufacturing","Vehicle Manufacturing (Engines, Parts, Assembly, Painting)","","18074.88","18564.72","18904.24","18048.95","14188.44","12947.85","10358.82"
"Manufacturing","Vehicle Manufacturing (Engines, Parts, Assembly, Painting)","Vehicle Manufacturing (Engines, Parts, Assembly, Painting)","18074.88","18564.72","18904.24","18048.95","14188.44","12947.85","10358.82"
"Manufacturing","Wood Products","","92209.83","79777.58","73744.19","64041.619999999995","68888.16","56298.700000000004","46020.31"
"Manufacturing","Wood Products","Panel Board Mills","23490.84","16113.44","15456.91","14797.06","25803.25","20082.98","15287.27"
"Manufacturing","Wood Products","Sawmills","59991.02","54969.91","50266.07","41574.31","36487.33","30611.93","25220.91"
"Manufacturing","Wood Products","Other (Wood Products)","8727.97","8694.23","8021.21","7670.25","6597.58","5603.79","5512.13"
"Manufacturing","Other (Manufacturing)","","11790.63","9549.15","8316.95","8253.36","3897.81","3914.73","3440.39"
"Manufacturing","Other (Manufacturing)","Other (Manufacturing)","11790.63","9549.15","8316.95","8253.36","3897.81","3914.73","3440.39"
"Transportation and Mobile Equipment","","","788123.07","746810.52","715686.05","665073.8","616593.91","564384.81","511708.80000000005"
"Transportation and Mobile Equipment","Air Transportation (LTO)","","2571.52","2498.5","2512.17","2512.56","2556.61","2718.47","2480.15"
"Transportation and Mobile Equipment","Air Transportation (LTO)","Air Transportation (LTO)","2571.52","2498.5","2512.17","2512.56","2556.61","2718.47","2480.15"
"Transportation and Mobile Equipment","Domestic Marine Navigation, Fishing and Military","","3289.22","3355.31","3421.39","3487.48","3443.39","3399.29","3355.19"
"Transportation and Mobile Equipment","Domestic Marine Navigation, Fishing and Military","Domestic Marine Navigation, Fishing and Military","3289.22","3355.31","3421.39","3487.48","3443.39","3399.29","3355.19"
"Transportation and Mobile Equipment","Heavy-duty Diesel Vehicles","","19105.47","22510.36","24200.98","25848.65","25971.9","26247.23","26271.85"
"Transportation and Mobile Equipment","Heavy-duty Diesel Vehicles","Heavy-duty Diesel Vehicles","19105.47","22510.36","24200.98","25848.65","25971.9","26247.23","26271.85"
"Transportation and Mobile Equipment","Heavy-duty Gasoline Vehicles","","15777.64","14501.39","13486.01","11830.71","11142.19","10734.42","9827.28"
"Transportation and Mobile Equipment","Heavy-duty Gasoline Vehicles","Heavy-duty Gasoline Vehicles","15777.64","14501.39","13486.01","11830.71","11142.19","10734.42","9827.28"
"Transportation and Mobile Equipment","Heavy-duty LPG/NG Vehicles","","77.51","65.47","58.14","49.09","43.7","42.22","40.19"
"Transportation and Mobile Equipment","Heavy-duty LPG/NG Vehicles","Heavy-duty LPG/NG Vehicles","77.51","65.47","58.14","49.09","43.7","42.22","40.19"
"Transportation and Mobile Equipment","Light-duty Diesel Trucks","","3151.61","3434.46","3189.62","2980.81","2694.83","2517.7","2391.81"
"Transportation and Mobile Equipment","Light-duty Diesel Trucks","Light-duty Diesel Trucks","3151.61","3434.46","3189.62","2980.81","2694.83","2517.7","2391.81"
"Transportation and Mobile Equipment","Light-duty Diesel Vehicles","","1065.86","1108.19","1051.74","964.03","895.34","890.95","832.43"
"Transportation and Mobile Equipment","Light-duty Diesel Vehicles","Light-duty Diesel Vehicles","1065.86","1108.19","1051.74","964.03","895.34","890.95","832.43"
"Transportation and Mobile Equipment","Light-duty Gasoline Trucks","","106320.29","94713.46","86405.88","74482.46","67542.96","62810.36","56693.52"
"Transportation and Mobile Equipment","Light-duty Gasoline Trucks","Light-duty Gasoline Trucks","106320.29","94713.46","86405.88","74482.46","67542.96","62810.36","56693.52"
"Transportation and Mobile Equipment","Light-duty Gasoline Vehicles","","129763.55","112553.99","100549.96","84623.17","74533.33","68422.66","60306.52"
"Transportation and Mobile Equipment","Light-duty Gasoline Vehicles","Light-duty Gasoline Vehicles","129763.55","112553.99","100549.96","84623.17","74533.33","68422.66","60306.52"
"Transportation and Mobile Equipment","Light-duty LPG/NG Trucks","","15.56","12.31","11.94","9.31","7.62","8.66","9.14"
"Transportation and Mobile Equipment","Light-duty LPG/NG Trucks","Light-duty LPG/NG Trucks","15.56","12.31","11.94","9.31","7.62","8.66","9.14"
"Transportation and Mobile Equipment","Light-duty LPG/NG Vehicles","","0.13","0.12","0.11","0.09","0.09","0.09","0.08"
"Transportation and Mobile Equipment","Light-duty LPG/NG Vehicles","Light-duty LPG/NG Vehicles","0.13","0.12","0.11","0.09","0.09","0.09","0.08"
"Transportation and Mobile Equipment","Motorcycles","","3345.64","3202.52","3207.79","3042.7","3079.2","3257.03","3263.06"
"Transportation and Mobile Equipment","Motorcycles","Motorcycles","3345.64","3202.52","3207.79","3042.7","3079.2","3257.03","3263.06"
"Transportation and Mobile Equipment","Off-road Diesel Vehicles and Equipment","","34316.75","34198.84","32886.29","31763.68","28818.95","26193","24411.11"
"Transportation and Mobile Equipment","Off-road Diesel Vehicles and Equipment","Off-road Diesel Vehicles and Equipment","34316.75","34198.84","32886.29","31763.68","28818.95","26193","24411.11"
"Transportation and Mobile Equipment","Off-road Gasoline/LPG/NG vehicles and Equipment","","463669.41","449011.61","438908.23","417407.46","389588.13","349809.21","314242.33"
"Transportation and Mobile Equipment","Off-road Gasoline/LPG/NG vehicles and Equipment","Off-road Gasoline/LPG/NG vehicles and Equipment","463669.41","449011.61","438908.23","417407.46","389588.13","349809.21","314242.33"
"Transportation and Mobile Equipment","Rail Transportation","","5652.91","5643.99","5795.8","6071.6","6275.67","7333.52","7584.14"
"Transportation and Mobile Equipment","Rail Transportation","Rail Transportation","5652.91","5643.99","5795.8","6071.6","6275.67","7333.52","7584.14"
"Transportation and Mobile Equipment","Tire wear and Brake Lining","","0","0","0","0","0","0","0"
"Agriculture","","","121009.97","120561.20999999999","124492.62","125620.12","122988.68","120856.89","118926.4"
"Agriculture","Animal Production","","120930.05","120478.95","124411.14","125538.44","122909.75","120763.17","118807.22"
"Agriculture","Animal Production","Animal Production","120930.05","120478.95","124411.14","125538.44","122909.75","120763.17","118807.22"
"Agriculture","Crop Production","","0","0","0","0","0","0","0"
"Agriculture","Agricultural Fuel Combustion","","79.92","82.26","81.48","81.68","78.93","93.72","119.18"
"Agriculture","Agricultural Fuel Combustion","Agricultural Fuel Combustion","79.92","82.26","81.48","81.68","78.93","93.72","119.18"
"Commercial/Residential/Institutional","","","NaN","192557.56","197898.18","197418.48","NaN","NaN","NaN"
"Commercial/Residential/Institutional","Commercial and Institutional Fuel Combustion","","1432.65","1469.22","1436.49","1392.33","1255.8","1291.93","1326.4"
"Commercial/Residential/Institutional","Commercial and Institutional Fuel Combustion","Commercial and Institutional Fuel Combustion","1432.65","1469.22","1436.49","1392.33","1255.8","1291.93","1326.4"
"Commercial/Residential/Institutional","Commercial Cooking","","2354.5","2401.03","2474.67","2517.89","2539.77","2544.9","2608.71"
"Commercial/Residential/Institutional","Commercial Cooking","Commercial Cooking","2354.5","2401.03","2474.67","2517.89","2539.77","2544.9","2608.71"
"Commercial/Residential/Institutional","Construction Fuel Combustion","","35.66","36.61","38.4","40.66","40.75","42.84","43.54"
"Commercial/Residential/Institutional","Construction Fuel Combustion","Construction Fuel Combustion","35.66","36.61","38.4","40.66","40.75","42.84","43.54"
"Commercial/Residential/Institutional","Home Firewood Burning","","124132.96","116543.35","123428.35","126818.3","124023.31","142937.24","140316.7"
"Commercial/Residential/Institutional","Home Firewood Burning","Home Firewood Burning","124132.96","116543.35","123428.35","126818.3","124023.31","142937.24","140316.7"
"Commercial/Residential/Institutional","Human","","0","0","0","0","0","0","0"
"Commercial/Residential/Institutional","Marine Cargo Handling","","NaN","1.38","1.68","1.88","NaN","NaN","NaN"
"Commercial/Residential/Institutional","Marine Cargo Handling","Marine Cargo Handling","0","1.38","1.68","1.88","0","0","0"
"Commercial/Residential/Institutional","Residential Fuel Combustion","","1658.81","1737.7","1683.26","1677.33","1597.74","1767.31","1764.01"
"Commercial/Residential/Institutional","Residential Fuel Combustion","Residential Fuel Combustion","1658.81","1737.7","1683.26","1677.33","1597.74","1767.31","1764.01"
"Commercial/Residential/Institutional","Service Stations","","69469.84","70368.27","68835.33","64970.09","61675.57","59851.26","56886.76"
"Commercial/Residential/Institutional","Service Stations","Service Stations","69469.84","70368.27","68835.33","64970.09","61675.57","59851.26","56886.76"
"Commercial/Residential/Institutional","Other (Miscellaneous)","","0","0","0","0","0","0","0"
"Incineration and Waste","","","11501.41","11533.939999999999","11467.87","11328.869999999999","NaN","NaN","NaN"
"Incineration and Waste","Crematoriums","","2.66","2.79","2.91","3.06","3.24","3.33","3.51"
"Incineration and Waste","Crematoriums","Human Crematoriums","1.31","1.41","1.48","1.57","1.63","1.72","1.83"
"Incineration and Waste","Crematoriums","Pet Crematoriums","1.35","1.38","1.43","1.49","1.61","1.61","1.68"
"Incineration and Waste","Waste Incineration","","1593.51","1576.01","1376.78","1190.78","1152.19","1155.49","1070.69"
"Incineration and Waste","Waste Incineration","Hazardous Waste Incineration","36.77","24.7","30.03","24.98","30.33","28.91","32.97"
"Incineration and Waste","Waste Incineration","Medical Waste Incineration","0.85","0.82","0.82","0.9","0.9","0.8","0.77"
"Incineration and Waste","Waste Incineration","Municipal Incineration","1352.44","1340.04","1128.66","937.11","887.56","897.66","813.84"
"Incineration and Waste","Waste Incineration","Residential Waste Burning","203.23","209.74","216.56","226.93","232.25","227.43","222.55"
"Incineration and Waste","Waste Incineration","Sewage Sludge Incineration","0.22","0.71","0.71","0.86","1.15","0.69","0.56"
"Incineration and Waste","Waste Incineration","Other (Waste Incineration)","0","0","0","0","0","0","0"
"Incineration and Waste","Waste Treatment and Disposal","","9905.240000000002","9955.139999999998","10088.179999999998","10135.03","NaN","NaN","NaN"
"Incineration and Waste","Waste Treatment and Disposal","Biological Treatment of Waste","2685.64","2729.37","2875.64","2830.22","2712.75","2779.21","2809.07"
"Incineration and Waste","Waste Treatment and Disposal","Landfills","6426.27","6486.32","6459.9","6492.97","6544.45","6352.35","6365.54"
"Incineration and Waste","Waste Treatment and Disposal","Municipal  Wastewater Treatment","642.79","637.47","614.54","627.34","430.62","464.12","469.85"
"Incineration and Waste","Waste Treatment and Disposal","Specialized Waste Treatment and Remediation","147.45","98.97","132.7","176.7","155.66","161","119.7"
"Incineration and Waste","Waste Treatment and Disposal","Waste Sorting and Transfer","3.09","3.01","5.4","7.8","0","0","0"
"Paints and Solvents","","","366924.48","368791.97000000003","364342.36","440985.85","417116.91000000003","409435.04000000004","392294.61000000004"
"Paints and Solvents","Dry Cleaning","","311.03","195.88","212.86","215.49","217.89","182","304.52"
"Paints and Solvents","Dry Cleaning","Dry Cleaning","311.03","195.88","212.86","215.49","217.89","182","304.52"
"Paints and Solvents","General Solvent Use","","237530.33","243544.48","242488.45","280268.87","273034.63","271824.02","267998.84"
"Paints and Solvents","General Solvent Use","General Solvent Use","237530.33","243544.48","242488.45","280268.87","273034.63","271824.02","267998.84"
"Paints and Solvents","Printing","","47968.51","45324.66","43057.7","57060.36","45311.41","41164.36","34940.3"
"Paints and Solvents","Printing","Printing","47968.51","45324.66","43057.7","57060.36","45311.41","41164.36","34940.3"
"Paints and Solvents","Surface Coatings","","81114.61","79726.95","78583.35","103441.13","98552.98","96264.66","89050.95"
"Paints and Solvents","Surface Coatings","Surface Coatings","81114.61","79726.95","78583.35","103441.13","98552.98","96264.66","89050.95"
"Dust","","","0","0","0","0","0","0","0"
"Dust","Coal Transportation","","0","0","0","0","0","0","0"
"Dust","Construction Operations","","0","0","0","0","0","0","0"
"Dust","Mine Tailings","","0","0","0","0","0","0","0"
"Dust","Paved Roads","","0","0","0","0","0","0","0"
"Dust","Unpaved Roads","","0","0","0","0","0","0","0"
"Fires","","","1946.52","12701.2","1847.55","3368.52","3010.8","1944.5100000000002","4331.34"
"Fires","Prescribed Burning","","1640.92","12392","1561.79","3087.57","2699.28","1624.64","4032.54"
"Fires","Prescribed Burning","Prescribed Burning","1640.92","12392","1561.79","3087.57","2699.28","1624.64","4032.54"
"Fires","Structural Fires","","305.6","309.2","285.76","280.95","311.52","319.87","298.8"
"Fires","Structural Fires","Structural Fires","305.6","309.2","285.76","280.95","311.52","319.87","298.8"
"Grand total","","","","2 355 684","","","","",""
