"Source","Sector","SubSector","1990","1991","1992","1993","1994","1995","1996"
"Ore and Mineral Industries","","","21043.170000000002","19646.590000000004","19901.979999999996","21704.659999999996","22722.179999999997","21423.670000000002","21908.46"
"Ore and Mineral Industries","Aluminium Industry","","705.52","664.5600000000001","980.37","1051.59","1123.51","967.1","1025.3999999999999"
"Ore and Mineral Industries","Aluminium Industry","Alumina (Bauxite Refining)","7.85","9.83","9.22","11.78","14.34","7.14","8.33"
"Ore and Mineral Industries","Aluminium Industry","Primary Aluminium Smelting and Refining","697.41","654.53","970.92","1039.6","1108.93","959.74","1016.8"
"Ore and Mineral Industries","Aluminium Industry","Secondary Aluminium Production (Includes Recycling)","0.26","0.2","0.23","0.21","0.24","0.22","0.27"
"Ore and Mineral Industries","Asphalt Paving Industry","","6629.82","5992.61","6105.74","5818.22","6190.85","6095.81","6136.5"
"Ore and Mineral Industries","Asphalt Paving Industry","Asphalt Paving Industry","6629.82","5992.61","6105.74","5818.22","6190.85","6095.81","6136.5"
"Ore and Mineral Industries","Cement and Concrete Industry","","584.7","583.13","584.3000000000001","645.55","692.16","736.5199999999999","744.26"
"Ore and Mineral Industries","Cement and Concrete Industry","Cement Manufacturing","371.35","376.46","397.56","470.54","530.24","576.42","602.85"
"Ore and Mineral Industries","Cement and Concrete Industry","Concrete Batching and Products","59.83","59.77","58.78","59.56","59.18","61.78","61.88"
"Ore and Mineral Industries","Cement and Concrete Industry","Gypsum Product Manufacturing","72.56","62.57","51.59","41.05","30.57","20.55","28.52"
"Ore and Mineral Industries","Cement and Concrete Industry","Lime Manufacturing","80.96","84.33","76.37","74.4","72.17","77.77","51.01"
"Ore and Mineral Industries","Foundries","","1949.35","1944.4","1866.05","2829","2974.8500000000004","2168.29","2348.59"
"Ore and Mineral Industries","Foundries","Die Casting","79.45","77.9","81.54","113.54","118.57","132.53","129.77"
"Ore and Mineral Industries","Foundries","Ferrous Foundries","1646.51","1624.36","1616.06","2462.29","2572.36","1615.85","1796.66"
"Ore and Mineral Industries","Foundries","Non-ferrous Foundries","223.39","242.14","168.45","253.17","283.92","419.91","422.16"
"Ore and Mineral Industries","Iron and Steel Industry","","6664.49","6279.63","6501.759999999999","6470.600000000001","6672.820000000001","6382.74","6158.5599999999995"
"Ore and Mineral Industries","Iron and Steel Industry","Primary (Blast furnace and DRI)","4866.16","4667.29","4542.15","4411.64","4281.13","4158.08","3884.89"
"Ore and Mineral Industries","Iron and Steel Industry","Secondary (Electric Arc Furnaces)","1737.31","1560.23","1912.54","2010.15","2314.64","2171.29","2225.52"
"Ore and Mineral Industries","Iron and Steel Industry","Steel Recycling","61.02","52.11","47.07","48.81","77.05","53.37","48.15"
"Ore and Mineral Industries","Iron Ore Pelletizing","","21.01","33.98","47.06","61.37","75.68","87.7","713.7"
"Ore and Mineral Industries","Iron Ore Pelletizing","Iron Ore Pelletizing","21.01","33.98","47.06","61.37","75.68","87.7","713.7"
"Ore and Mineral Industries","Mineral Products Industry","","612.78","525.88","526.14","909.0699999999999","1115.9099999999999","969.86","710.0799999999999"
"Ore and Mineral Industries","Mineral Products Industry","Brick Products","22.99","23.59","21.21","20.55","21.3","21.3","20.97"
"Ore and Mineral Industries","Mineral Products Industry","Clay Products","6.49","6.45","4.36","4.26","6.32","8.18","5.93"
"Ore and Mineral Industries","Mineral Products Industry","Other (Mineral Products Industry)","583.3","495.84","500.57","884.26","1088.29","940.38","683.18"
