Annual Net emissions/removals in kt
Query results for — Party: Annex I and 46 other(s) | Year: Base year and 32 other(s) | Category: Total GHG emissions without LULUCF and 222 other(s) | Classification: Total for category | Type of value: Net emissions/removals | Gas: N₂O | Unit: kt

 ,Year,Base year,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Last Inventory Year (2021)
Party,Category \ Unit,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt
Annex I,Total GHG emissions without LULUCF,3933.4725283702737,3896.1398637577404,3746.4153000107603,3655.1846732477807,3647.0361082685304,3599.9244620485642,3584.3077426185528,3627.923080686764,3567.021721057705,3449.5742740830938,3313.8728318522067,3295.7893511139678,3295.0174736162335,3258.219474130157,3244.224971286932,3305.048084115987,3250.7446234028635,3208.3318920709385,3247.6079526630633,3175.553306767909,3086.5870317328017,3061.8043701611036,3088.5345314630677,2998.689819315866,3138.980150468415,3173.4049023623443,3129.1206185408782,3120.4063479739475,3161.876537607231,3220.0093775107293,3146.0208906372322,3070.4447918818773,3044.8805781708575
Annex I,Total GHG emissions with LULUCF,4058.722026671785,4021.036601341311,3885.111183848907,3788.3039833600465,3779.033568252507,3736.0054611471205,3710.8716722185954,3765.1907016862083,3692.0123370590068,3590.804623651071,3449.91466248526,3447.5375566117505,3431.3020248827293,3416.623090927894,3399.227101081669,3476.945382213869,3417.5884633418937,3368.91503697812,3412.8781242240248,3331.687728469675,3263.771536518816,3187.0244199228064,3224.8841729043647,3135.6829206698108,3271.8538031407898,3302.062743147002,3301.0628380415037,3252.842207743724,3312.0111865573626,3375.7810913890326,3292.468080423149,3222.8507028738013,3203.206090934074
Annex I,1.  Energy,461.8468435686544,458.6930267457205,457.61187181949043,460.64850012367395,468.0929288275328,476.16146289660935,491.36572568480267,501.83275740846307,508.936491150635,512.7849732617241,503.24119522839345,500.55276504069076,492.0598653617255,485.91687562167505,486.74784759321625,483.4981513704925,470.6401376512321,470.66369463981613,462.1705562525655,449.777040911009,423.9941709120155,426.8976325535241,416.3406104965657,392.6963071033306,391.46120481462316,383.8147100859574,371.0911265428851,362.6640008192524,357.20764089386324,350.7808407472052,340.0529259527852,312.85017474589546,317.4574164610046
Annex I,1.AA  Fuel Combustion - Sectoral approach,460.880434221295,457.72966511996174,456.6667191087702,459.62928165206625,467.03585332818517,475.0982467548436,490.28229902985623,500.74259594678864,507.84541788705,511.6856477049791,502.14499779643364,499.4390538144077,490.92952043405086,484.7508814475566,485.60002007822504,482.316188986538,469.3841070776546,469.3948563816571,460.7882275627836,448.5252818147814,422.71592382585357,425.576010804764,415.01778176405253,391.35151037972133,390.17690802722194,382.50011863673706,369.8594067579004,361.3936131168859,355.8500973104399,349.30496828798823,338.40020186789576,311.418320439222,316.25891059717185
Annex I,1.A.1  Energy Industries,119.14436303710556,118.59486385240224,117.18030358393727,116.41045688375739,118.0364130482021,118.47710830920491,119.9778218230505,121.9433800395233,123.13428407806026,125.4843922609361,125.4006724017851,131.29004840322037,133.010852728704,138.1129050542812,145.0949163379807,149.86189308600024,155.7273033418427,155.8440321834025,158.49121386630375,157.67328344914537,148.92140007673734,156.25687739986168,153.33951814854217,146.17964703936914,151.7027684094861,150.9897932889962,142.2202184964782,139.55820416988948,135.77445383412555,131.90264133289162,116.75107646155247,109.39975579927491,115.53995632908781
Annex I,1.A.1.a  Public Electricity and Heat Production,109.81463767258278,109.31621366698036,108.22542723849078,107.7389640834588,109.20285105274588,109.94926221650866,111.6890537007089,113.6744549034426,114.85380079614362,117.14914559592809,116.95368156959583,122.75163853582612,124.45755027480882,129.33982494676474,136.31457964021908,140.93935789061254,147.19360120240103,147.38901832514205,149.8988684310686,149.2382777966256,140.6095324546023,147.88621071357068,145.21160235991124,138.07893160648635,143.96028503064895,143.2558198582452,134.3603779136585,131.8639276254746,127.77960296007494,123.76042403865046,108.64752892126701,101.73417999625612,108.9796633002679
Annex I,1.A.1.a.i  Electricity Generation,80.48400414368231,80.54725478127315,80.164347651295,81.22050598009531,83.43914298187181,84.78918819889093,85.76656763701666,87.01238100231413,89.04918650670614,90.8202912849176,90.73128496879639,95.70877885780133,95.63967936867634,99.80945925515977,105.32414530177176,109.67961869807014,115.07387700234922,114.9630967348137,117.7314470153289,116.85340893380759,108.97475414222758,115.69028970659542,111.96814196127308,104.05594848222204,110.64006610180076,111.0967067099729,102.67036730162474,100.67442862484997,96.27826353309321,93.51292739856434,81.26583431710628,75.96026638790084,83.81602420713071
Annex I,1.A.1.a.ii  Combined Heat and Power Generation,13.29608397946318,12.7730084018401,12.29908682299464,11.17467852303582,11.01463833520442,10.41738567532294,10.00571362073657,10.13351337411611,9.51634668633345,9.47263872739636,9.25222604397571,9.42554197285834,9.79317328079475,9.71123120909587,10.05301246920411,9.9531064828834,10.1950309386742,10.6757607191495,10.24197885619704,10.5893227513918,10.17388805072322,10.40973671431726,10.58135749876434,10.68662148605063,10.03043114375223,9.74552878048244,9.9082217790206,9.68231936088243,9.54117195931386,9.67354631216615,9.4425969413818,8.84710403079434,9.68036517574695
Annex I,1.A.1.a.iii  Heat Plants,0.91699324267229,0.87839417710211,0.91038954727413,0.85302700601742,0.64543323111917,0.57553253493527,0.61744723305164,0.68245856534669,0.60276151190146,0.82441974447775,0.76600311218492,0.68454773668242,0.75449830458886,0.74094934085135,0.73281817613334,0.71195120290466,0.71188973868049,0.71891164092138,0.70945837772925,0.7289808271579,0.75078187255151,0.83727084834699,0.64635773805068,0.74092485356448,0.73578262735869,0.70241187962325,0.74910063068676,0.85847709398473,0.86640583565298,0.89028290537994,0.90843231073165,0.888246697763,1.00465343315692
