"Source","Sector","SubSector","1990","1991","1992","1993","1994","1995","1996"
"Ore and Mineral Industries","","","53142.26214100001","50675.360119000004","48686.190822000004","48558.852978","50513.89810800001","50182.391444999994","51716.422695"
"Ore and Mineral Industries","Aluminium Industry","","5359.225518","5972.837315","5543.3736260000005","5305.153413","5248.460432999999","5562.416257","5127.5562629999995"
"Ore and Mineral Industries","Aluminium Industry","Alumina (Bauxite Refining)","314.17839","314.17839","314.17839","314.17839","314.17839","314.17839","296.813392"
"Ore and Mineral Industries","Aluminium Industry","Primary Aluminium Smelting and Refining","5041.860122","5655.579717","5226.000804","4987.960645","4930.278753","5245.875","4827.528767"
"Ore and Mineral Industries","Aluminium Industry","Secondary Aluminium Production (Includes Recycling)","3.187006","3.079208","3.194432","3.014378","4.00329","2.362867","3.214104"
"Ore and Mineral Industries","Asphalt Paving Industry","","1714.844461","1667.716306","1660.506845","1490.10272","1592.849428","1544.957626","1525.725372"
"Ore and Mineral Industries","Asphalt Paving Industry","Asphalt Paving Industry","1714.844461","1667.716306","1660.506845","1490.10272","1592.849428","1544.957626","1525.725372"
"Ore and Mineral Industries","Cement and Concrete Industry","","10808.133996","9107.607655","8951.339262000001","8864.255566","9390.922375999999","8989.428246","9527.703809999999"
"Ore and Mineral Industries","Cement and Concrete Industry","Cement Manufacturing","4629.087259","3874.528014","3469.848163","3449.755121","3482.622304","3276.144343","3344.871335"
"Ore and Mineral Industries","Cement and Concrete Industry","Concrete Batching and Products","5625.121006","4762.294542","4983.661715","4922.018313","5391.419018","5200.908807","5630.521277"
"Ore and Mineral Industries","Cement and Concrete Industry","Gypsum Product Manufacturing","73.753271","70.60692","73.446569","77.669196","103.263138","82.519558","86.90811"
"Ore and Mineral Industries","Cement and Concrete Industry","Lime Manufacturing","480.17246","400.178179","424.382815","414.812936","413.617916","429.855538","465.403088"
"Ore and Mineral Industries","Foundries","","4471.979375999999","3826.245454","3765.448898","3395.0900100000003","3251.3147160000003","4083.72109","4139.776143"
"Ore and Mineral Industries","Foundries","Die Casting","28.058399","25.647716","26.143461","28.601281","28.806271","23.455931","25.444844"
"Ore and Mineral Industries","Foundries","Ferrous Foundries","4391.702502","3772.792907","3714.394786","3334.486641","3192.859753","4029.218101","4081.564642"
"Ore and Mineral Industries","Foundries","Non-ferrous Foundries","52.218475","27.804831","24.910651","32.002088","29.648692","31.047058","32.766657"
