"Source","Sector","SubSector","2004","2005","2006","2007","2008","2009","2010"
"Ore and Mineral Industries","","","36021.01","41189.990000000005","40054.709999999985","38521.22999999999","36749.37","31233.139999999992","34948.29999999999"
"Ore and Mineral Industries","Aluminium Industry","","1918.56","5153.03","4817.42","5213.62","5741.77","4796.72","4628.740000000001"
"Ore and Mineral Industries","Aluminium Industry","Alumina (Bauxite Refining)","152","120","60","99.2","83.8","43","24"
"Ore and Mineral Industries","Aluminium Industry","Primary Aluminium Smelting and Refining","1684.99","4958.2","4685.75","5041.99","5543.12","4661.93","4515.85"
"Ore and Mineral Industries","Aluminium Industry","Secondary Aluminium Production (Includes Recycling)","81.57","74.83","71.67","72.43","114.85","91.79","88.89"
"Ore and Mineral Industries","Asphalt Paving Industry","","1498.4","1515.35","1549.6","1526.78","1468.44","1677.54","1969.25"
"Ore and Mineral Industries","Asphalt Paving Industry","Asphalt Paving Industry","1498.4","1515.35","1549.6","1526.78","1468.44","1677.54","1969.25"
"Ore and Mineral Industries","Cement and Concrete Industry","","9455.54","11712.850000000002","10457.16","9871.179999999998","9121.66","7305.66","8427.949999999999"
"Ore and Mineral Industries","Cement and Concrete Industry","Cement Manufacturing","2462.53","4242.81","2671.71","1537.36","1141.48","797.55","884.49"
"Ore and Mineral Industries","Cement and Concrete Industry","Concrete Batching and Products","6023.73","6488.55","6789.12","7157.37","7205.24","5928.95","6941.8"
"Ore and Mineral Industries","Cement and Concrete Industry","Gypsum Product Manufacturing","140.78","159.87","173.24","251.23","203.32","151.94","122.45"
"Ore and Mineral Industries","Cement and Concrete Industry","Lime Manufacturing","828.5","821.62","823.09","925.22","571.62","427.22","479.21"
"Ore and Mineral Industries","Foundries","","4405.030000000001","4516.09","4330.29","4358.6900000000005","4578.18","4245.66","4223.49"
"Ore and Mineral Industries","Foundries","Die Casting","65.77","83.95","60.37","49.78","39.84","34.84","33.86"
"Ore and Mineral Industries","Foundries","Ferrous Foundries","4216.18","4295.04","4155.42","4180.52","4418.85","4115.2","4105.56"
"Ore and Mineral Industries","Foundries","Non-ferrous Foundries","123.08","137.1","114.5","128.39","119.49","95.62","84.07"
"Ore and Mineral Industries","Iron and Steel Industry","","5301.68","5213.039999999999","2914.8599999999997","2830.9700000000003","2672.75","1648","2074.94"
"Ore and Mineral Industries","Iron and Steel Industry","Primary (Blast furnace and DRI)","3236.15","3193.18","2563.37","2502.76","2395.06","1445.21","1817.45"
"Ore and Mineral Industries","Iron and Steel Industry","Secondary (Electric Arc Furnaces)","2057.45","2010.38","346.31","320.72","273.39","199.69","252.28"
"Ore and Mineral Industries","Iron and Steel Industry","Steel Recycling","8.08","9.48","5.18","7.49","4.3","3.1","5.21"
