"Source","Sector","SubSector","1997","1998","1999","2000","2001","2002","2003"
"Ore and Mineral Industries","","","52802.14999999999","50400.79","50158.729999999996","50997.76999999999","47540.39","37585.23","37563.280000000006"
"Ore and Mineral Industries","Aluminium Industry","","5157.49","5040.179999999999","4775.3099999999995","4597.45","5364.03","2577.58","2621.57"
"Ore and Mineral Industries","Aluminium Industry","Alumina (Bauxite Refining)","279.45","262.08","244.72","227.35","171.76","99","143"
"Ore and Mineral Industries","Aluminium Industry","Primary Aluminium Smelting and Refining","4818.09","4707.32","4457.61","4295.87","5118.04","2397.34","2397.76"
"Ore and Mineral Industries","Aluminium Industry","Secondary Aluminium Production (Includes Recycling)","59.95","70.78","72.98","74.23","74.23","81.24","80.81"
"Ore and Mineral Industries","Asphalt Paving Industry","","1856.99","2033.91","2063.15","1699.97","1557.47","1525.8","1632.57"
"Ore and Mineral Industries","Asphalt Paving Industry","Asphalt Paving Industry","1856.99","2033.91","2063.15","1699.97","1557.47","1525.8","1632.57"
"Ore and Mineral Industries","Cement and Concrete Industry","","9095.739999999998","9383.04","9813.74","9690.890000000001","9240.67","9174.82","9585.43"
"Ore and Mineral Industries","Cement and Concrete Industry","Cement Manufacturing","3415.97","3322.23","3369.27","3185.38","2713.55","1966.35","2343.93"
"Ore and Mineral Industries","Cement and Concrete Industry","Concrete Batching and Products","5136.92","5473.69","5809.55","5867.82","5778.24","6112.08","6085.85"
"Ore and Mineral Industries","Cement and Concrete Industry","Gypsum Product Manufacturing","82.47","86.51","107.55","86.53","102.07","117.67","140.68"
"Ore and Mineral Industries","Cement and Concrete Industry","Lime Manufacturing","460.38","500.61","527.37","551.16","646.81","978.72","1014.97"
"Ore and Mineral Industries","Foundries","","4418.51","3830.82","3236.46","4279.299999999999","4208.05","4319.84","4422.7"
"Ore and Mineral Industries","Foundries","Die Casting","31.05","34.73","36.12","39.15","44.58","50.3","55.51"
"Ore and Mineral Industries","Foundries","Ferrous Foundries","4249.59","3630.84","3019.58","4057.33","4022.69","4137.34","4205.78"
"Ore and Mineral Industries","Foundries","Non-ferrous Foundries","137.87","165.25","180.76","182.82","140.78","132.2","161.41"
"Ore and Mineral Industries","Iron and Steel Industry","","11409.96","9067.77","9387.64","9746.12","8273.49","5571.429999999999","5721.629999999999"
"Ore and Mineral Industries","Iron and Steel Industry","Primary (Blast furnace and DRI)","8781.19","6385.76","6808.2","7142.71","5919.5","3640.39","3589.33"
"Ore and Mineral Industries","Iron and Steel Industry","Secondary (Electric Arc Furnaces)","2592.04","2651.07","2547.44","2574.96","2335.58","1922.83","2121.98"
"Ore and Mineral Industries","Iron and Steel Industry","Steel Recycling","36.73","30.94","32","28.45","18.41","8.21","10.32"
"Ore and Mineral Industries","Iron Ore Pelletizing","","3528.28","3635.85","3743.43","3851.01","2631.87","1020.63","1222.09"
