"Source","Sector","SubSector","2011","2012","2013","2014","2015","2016","2017"
"Ore and Mineral Industries","","","1579.1899999999998","1129.46","1373.1000000000001","1338.5200000000002","1213.08","1237.9100000000003","1279.2399999999998"
"Ore and Mineral Industries","Aluminium Industry","","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Aluminium Industry","Alumina (Bauxite Refining)","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Aluminium Industry","Primary Aluminium Smelting and Refining","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Aluminium Industry","Secondary Aluminium Production (Includes Recycling)","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Asphalt Paving Industry","","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Asphalt Paving Industry","Asphalt Paving Industry","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Cement and Concrete Industry","","318.46","327.90000000000003","430.43","444.03000000000003","477.59","356.26000000000005","377.61"
"Ore and Mineral Industries","Cement and Concrete Industry","Cement Manufacturing","293.07","300.91","401.74","416.66","477.59","341.91","377.61"
"Ore and Mineral Industries","Cement and Concrete Industry","Concrete Batching and Products","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Cement and Concrete Industry","Gypsum Product Manufacturing","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Cement and Concrete Industry","Lime Manufacturing","25.39","26.99","28.69","27.37","0","14.35","0"
"Ore and Mineral Industries","Foundries","","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Foundries","Die Casting","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Foundries","Ferrous Foundries","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Foundries","Non-ferrous Foundries","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Iron and Steel Industry","","95.94","90.52000000000001","78.19","89.23","59.18","55.63","54.83"
"Ore and Mineral Industries","Iron and Steel Industry","Primary (Blast furnace and DRI)","81.58","76.43","70.94","76.76","58.51","54.86","54.07"
"Ore and Mineral Industries","Iron and Steel Industry","Secondary (Electric Arc Furnaces)","14.36","14.09","7.25","12.47","0.67","0.77","0.76"
"Ore and Mineral Industries","Iron and Steel Industry","Steel Recycling","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Iron Ore Pelletizing","","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Iron Ore Pelletizing","Iron Ore Pelletizing","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Mineral Products Industry","","284.9","219.7","420","431.72","330.13","397.02","291.12"
"Ore and Mineral Industries","Mineral Products Industry","Brick Products","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Mineral Products Industry","Clay Products","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Mineral Products Industry","Other (Mineral Products Industry)","284.9","219.7","420","431.72","330.13","397.02","291.12"
"Ore and Mineral Industries","Mining and Rock Quarrying","","409.99","66.61","92.9","67.43","51.55","97.05","82.6"
"Ore and Mineral Industries","Mining and Rock Quarrying","Coal Mining Industry","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Mining and Rock Quarrying","Iron Ore Mining","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Mining and Rock Quarrying","Limestone","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Mining and Rock Quarrying","Metal Mining","384.96","45.56","46.7","52.22","47.01","41.97","43.4"
"Ore and Mineral Industries","Mining and Rock Quarrying","Potash","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Mining and Rock Quarrying","Rock, Sand and Gravel","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Mining and Rock Quarrying","Silica Production","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Mining and Rock Quarrying","Other (Mining and Rock Quarrying)","25.03","21.05","46.2","15.21","4.54","55.08","39.2"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","","469.9","424.73","351.58000000000004","306.11","294.63","331.95000000000005","473.08000000000004"
