"Source","Sector","SubSector","2007","2008","2009","2010","2011","2012","2013"
"Ore and Mineral Industries","","","1164.401","2054.488","2084.9266000000002","2110.1266999999993","1579.1983","1129.4594","1373.11299"
"Ore and Mineral Industries","Aluminium Industry","","38.33","80.28","0","0","0","0","0"
"Ore and Mineral Industries","Aluminium Industry","Alumina (Bauxite Refining)","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Aluminium Industry","Primary Aluminium Smelting and Refining","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Aluminium Industry","Secondary Aluminium Production (Includes Recycling)","38.33","80.28","0","0","0","0","0"
"Ore and Mineral Industries","Asphalt Paving Industry","","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Asphalt Paving Industry","Asphalt Paving Industry","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Cement and Concrete Industry","","369.707","306.113","237.146","379.4473","318.4573","327.8988","430.427"
"Ore and Mineral Industries","Cement and Concrete Industry","Cement Manufacturing","356.015","292.793","224.142","355.1123","293.0673","300.9088","401.737"
"Ore and Mineral Industries","Cement and Concrete Industry","Concrete Batching and Products","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Cement and Concrete Industry","Gypsum Product Manufacturing","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Cement and Concrete Industry","Lime Manufacturing","13.692","13.32","13.004","24.335","25.39","26.99","28.69"
"Ore and Mineral Industries","Foundries","","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Foundries","Die Casting","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Foundries","Ferrous Foundries","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Foundries","Non-ferrous Foundries","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Iron and Steel Industry","","82.215","92.946","84.557","85.82329999999999","95.9423","90.5172","78.19359999999999"
"Ore and Mineral Industries","Iron and Steel Industry","Primary (Blast furnace and DRI)","82.215","92.946","84.557","82.3843","81.5783","76.4252","70.9416"
"Ore and Mineral Industries","Iron and Steel Industry","Secondary (Electric Arc Furnaces)","0","0","0","3.439","14.364","14.092","7.252"
"Ore and Mineral Industries","Iron and Steel Industry","Steel Recycling","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Iron Ore Pelletizing","","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Iron Ore Pelletizing","Iron Ore Pelletizing","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Mineral Products Industry","","127.379","209.476","199.981","198.1139","284.9","219.7","420"
"Ore and Mineral Industries","Mineral Products Industry","Brick Products","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Mineral Products Industry","Clay Products","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Mineral Products Industry","Other (Mineral Products Industry)","127.379","209.476","199.981","198.1139","284.9","219.7","420"
"Ore and Mineral Industries","Mining and Rock Quarrying","","69.063","1025.547","1205.2146","1055.4171999999999","409.99670000000003","66.6094","92.91479000000001"
"Ore and Mineral Industries","Mining and Rock Quarrying","Coal Mining Industry","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Mining and Rock Quarrying","Iron Ore Mining","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Mining and Rock Quarrying","Limestone","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Mining and Rock Quarrying","Metal Mining","60.026","1017.954","1203.381","1045.249","384.9637","45.559","46.6954"
"Ore and Mineral Industries","Mining and Rock Quarrying","Potash","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Mining and Rock Quarrying","Rock, Sand and Gravel","0","0","0.0446","0.0002","0","0.0004","0.01939"
"Ore and Mineral Industries","Mining and Rock Quarrying","Silica Production","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Mining and Rock Quarrying","Other (Mining and Rock Quarrying)","9.037","7.593","1.789","10.168","25.033","21.05","46.2"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","","477.707","340.12600000000003","358.028","391.325","469.90200000000004","424.734","351.5776"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Primary Ni, Cu, Zn, Pb","421.548","301.946","317.891","352.471","426.622","377.604","309.548"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Secondary Pb, Cu","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Other (Non-Ferrous Refining and Smelting Industry)","56.159","38.18","40.137","38.854","43.28","47.13","42.0296"
"Oil and Gas Industry","","","1722.5525540000003","1735.655422","1369.061326","1896.8338549999999","1997.037743","2168.6717249999997","2573.2948189999997"
"Oil and Gas Industry","Downstream Oil and Gas Industry","","91.31274499999999","88.64039299999999","75.233551","84.187351","72.583975","74.7562","175.7831"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Petroleum Refining","91.223","88.564","75.165","84.1252","72.5214","74.7562","175.7831"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Refined Petroleum Products Bulk Storage and Distribution","0","0","0","0","0","0","0"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Refined Petroleum Product Pipelines","0","0","0","0","0","0","0"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Natural Gas Distribution","0.089745","0.076393","0.068551","0.062151","0.062575","0","0"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Other (Downstream Oil and Gas Industry)","0","0","0","0","0","0","0"
"Oil and Gas Industry","Upstream Oil and Gas Industry","","1631.2398090000002","1647.0150290000001","1293.827775","1812.6465039999998","1924.453768","2093.915525","2397.5117189999996"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Accidents and Equipment Failures","0","0","0","0","0","0","0"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Disposal and Waste Treatment","0.107222","0.14206","0.178968","0.211546","0.245396","0.292477","0.34106"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Heavy Crude Oil Cold Production","30.694894","34.999161","35.897635","38.28266","41.257721","44.132371","43.757434"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Light/Medium Crude Oil Production","14.504255","16.131878","15.202762","15.154178","15.405798","16.682701","17.037128"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Natural Gas Production and Processing","253.532529","250.894457","242.879363","230.929989","231.884544","228.114691","226.870163"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Natural Gas Transmission and Storage","1.060226","0.826633","0.665318","0.522906","0.470006","0.442323","1.831827"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Oil Sands In-Situ Extraction","309.701643","347.062723","399.52798","458.356499","519.982589","602.479886","668.966632"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Oil Sands Mining, Extraction and Upgrading","1021.542","996.878","599.46","1069.1696","1115.1889","1201.7538","1438.6906"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Petroleum Liquids Storage","0","0","0","0","0","0","0"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Petroleum Liquids Transportation","0","0","0","0","0","0","0"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Well Drilling/Servicing/Testing","0.09704","0.080117","0.015749","0.019126","0.018814","0.017276","0.016875"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Flaring","0","0","0","0","0","0","0"
"Electric Power Generation (Utilities)","","","350.530193","330.72968000000003","640.0010719999999","760.6045","755.9588630000001","336.3145","776.5718"
"Electric Power Generation (Utilities)","Coal","","48.968","63.239115","34.372072","39.889","62.475","37.22","581.543"
"Electric Power Generation (Utilities)","Coal","Coal","48.968","63.239115","34.372072","39.889","62.475","37.22","581.543"
"Electric Power Generation (Utilities)","Diesel","","0","0","0","0","0","0","0"
"Electric Power Generation (Utilities)","Diesel","Diesel","0","0","0","0","0","0","0"
"Electric Power Generation (Utilities)","Natural Gas","","212.848193","165.670565","511.527","691.84","594.343963","204.234","112.735"
"Electric Power Generation (Utilities)","Natural Gas","Natural Gas","212.848193","165.670565","511.527","691.84","594.343963","204.234","112.735"
"Electric Power Generation (Utilities)","Waste Materials","","0","0","0","0","0","0","0"
"Electric Power Generation (Utilities)","Waste Materials","Waste Materials","0","0","0","0","0","0","0"
"Electric Power Generation (Utilities)","Other (Electric Power Generation)","","88.714","101.82","94.102","28.8755","99.1399","94.8605","82.2938"
"Electric Power Generation (Utilities)","Other (Electric Power Generation)","Other (Electric Power Generation)","88.714","101.82","94.102","28.8755","99.1399","94.8605","82.2938"
"Manufacturing","","","16066.373684999999","13568.257409999998","12616.823089000001","11489.129900999998","11832.017903000002","11894.257793999997","11236.666191999999"
"Manufacturing","Abrasives Manufacturing","","0.156","0.176","0","0","0","0","0"
"Manufacturing","Abrasives Manufacturing","Abrasives Manufacturing","0.156","0.176","0","0","0","0","0"
"Manufacturing","Bakeries","","0","0","0","0","0","0","0"
